master_id,filename,title,author,year,decade,L1,L2,language,cleaned_full_text_path,analysis_text_path,model_source_column,model_token_count_before_df,model_token_count_after_df,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14
MASTER_00009,1859_04.txt,On the Musical Notation of the Chinese,"Syle, E. W.",1859,1850,Arts and Archaeology,Music,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1859_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1859_04.txt,analysis_text,1788,441,8.368190118603319e-5,3.1813641427438502e-6,0.0016892370806918112,1.587353197804417e-4,0.31096009398241015,0.6146800234745978,5.395499121038299e-4,0.010422652311350714,8.144624197232523e-4,0.014222572167912055,0.002175386773644706,0.021552151280323784,0.018982399914101434,0.0019123340282828063,0.0018035380697484274
MASTER_00015,1859_05.txt,Lecture on Japan,"Williams, S. W.",1859,1850,Geography and Travel,Travel,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1859_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1859_05.txt,analysis_text,15567,4172,8.144883697727458e-5,7.4486097122817196e-6,0.005697160236071958,3.3202371571612724e-4,0.024673860830143984,0.07312881670786553,3.2718776581795153e-4,6.546401497667529e-4,0.011225673505792387,0.053627736191804366,3.2542634922719824e-4,8.87218581386102e-4,0.7872339770590051,0.037253102404569347,0.0045442790561438205
MASTER_00013,1859_06.txt,On the Study of the Natural Sciences in Japan,"Pompe van Meedervoort, J. L. C.",1859,1850,Education,Education,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1859_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1859_06.txt,analysis_text,5100,1373,4.080321910228408e-5,6.387532053916515e-8,0.004674447177496614,9.570926701549322e-6,6.326186080626537e-4,0.0016190663779057119,1.7813110352271695e-4,0.007704308695843846,2.3505087365111022e-4,2.1040628905697896e-4,1.2547367407215773e-4,0.471712366446165,0.5118636595000431,8.056384116760264e-4,1.883948213790239e-4
NA,1859_07.txt,NA,NA,1859,1850,Unknown,Unknown,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1859_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1859_07.txt,analysis_text,921,229,0.001072259275518385,1.6794710144845816e-5,0.6062971157493009,6.000584253879611e-4,0.002912083638170725,0.03787023192375675,0.0011465699550833285,0.0042265777627928545,0.004658836710436168,0.11331798033062633,2.950637513756657e-4,0.052569258973980085,0.17188352388302483,0.00220482841066196,9.288164997394488e-4
MASTER_00017,1859_08.txt,Notes on some new species of birds found on the island of Formosa,"Swinhoe, R.",1859,1850,Natural Sciences,Zoology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1859_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1859_08.txt,analysis_text,3345,823,0.717583000130316,7.1873985068321e-4,6.618363270005102e-4,8.67910483592679e-5,0.013274372553866352,1.2775830325527748e-4,4.969248313735217e-7,1.7353654744454777e-4,2.1500581208649952e-4,0.008091353193085545,2.566387612583454e-5,2.976893087063696e-4,7.837731956817903e-4,2.2171190334723577e-5,0.2579378117382227
MASTER_00012,1859_09.txt,"Sailing directions for the Yang - tsze Kiang, from Woosung to Hankow","Ward, J.",1859,1850,Natural Sciences,Hydrology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1859_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1859_09.txt,analysis_text,8595,2462,7.315244039867205e-5,4.323864873981062e-7,3.768042847595526e-4,2.421351542793048e-4,9.00826691961026e-6,2.3792266083004868e-5,3.621483362517255e-6,1.2461185467853124e-6,1.1328386805916989e-5,0.9990326995466708,4.024851565654511e-6,6.218839521761868e-6,1.0222791973897363e-4,6.299204523015454e-6,1.0700885033648496e-4
MASTER_00014,1859_10.txt,"Thermometrical observations, taken during a passage from Nagasaki to Shanghai","Fedorovitch, J.",1859,1850,Natural Sciences,Meteorology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1859_10.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1859_10.txt,analysis_text,4590,1306,7.871769595917362e-6,6.062695122156766e-8,0.04671210996369834,4.2913531843072057e-4,5.2239862756978285e-5,0.025715480896578144,0.04315515638272288,7.951966794197314e-4,0.0018793189107815813,0.03029834666821921,6.9410011743125e-5,0.0019174760237055913,0.8470703302533801,0.0014873519161127655,4.1051471590330144e-4
MASTER_00024,1859_11.txt,Sketches of the Miau - tsze,"Bridgman, E. C.",1859,1850,Anthropology and Social Customs,Ethnology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1859_11.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1859_11.txt,analysis_text,16893,4674,4.5343194050239076e-5,3.7300379255217244e-4,1.2575489045293683e-5,0.020113112829094587,0.033769804291061155,7.638599959039586e-4,0.018804932874216602,0.0012688402679507864,1.2024379001682849e-4,0.004737445041759498,0.07690787611841758,3.4633150920600447e-4,0.0010342098242269436,0.002961956175019068,0.8387404648074792
MASTER_00018,1860_01.txt,The Small Chinese Lark,"Swinhoe, R.",1859,1850,Natural Sciences,Zoology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1860_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1860_01.txt,analysis_text,2910,750,0.4685870625163244,0.0010152511902523475,9.799395537703356e-4,1.7220092704778387e-4,0.03958814053629674,5.87830600180212e-4,1.7929849588748615e-6,0.001344523588737283,2.8006471283357847e-4,0.015979823578487134,1.2925157101993393e-4,6.595928565009635e-4,0.002295862446143294,7.463601723199347e-5,0.46830402692021517
MASTER_00019,1860_02.txt,On the Banishment of Criminals in China,"Macgowan, D. J.",1859,1850,"Politics, Government, and Law",Law,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1860_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1860_02.txt,analysis_text,4185,1044,1.358922479644324e-11,4.859135475249197e-5,0.00982714947812963,0.034626308787418306,4.911951371054168e-5,0.013101780343710933,0.031422292692734236,0.0031732692415937483,0.042885404290447335,0.003410279133166169,4.31704283830397e-4,0.0015677440723468388,0.2527176380619483,0.6049190752556409,0.001819643476981017
MASTER_00020,1860_03.txt,Cotton in China,"Robertson, D. B.",1859,1850,Natural Sciences,Agriculture,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1860_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1860_03.txt,analysis_text,3000,799,0.07180019100586191,0.036661665675639055,0.002072472032319578,0.17768609552357248,0.002796739439011886,0.10733208590922587,3.9892766099128605e-4,0.001092259759733457,0.0019346849530141328,0.30844337778846254,0.0019250512290941355,0.07435530034190369,0.018294123176904317,0.1622237231346422,0.03298330236962331
MASTER_00022,1860_04.txt,A Sketch of the Tauist Mythology in its modern form,"Edkins, J.",1859,1850,Anthropology and Social Customs,Mythology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1860_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1860_04.txt,analysis_text,3042,904,2.0725920340891955e-6,7.918686297134239e-5,4.0129348004204804e-4,4.1363557995184017e-4,0.0011673639255926254,0.022694511981225306,0.014040077297399839,0.5003843411033806,3.4007936514602813e-4,0.005605067002306944,0.43777958771195297,0.012421179140412601,0.001724992675095995,6.982521376917992e-4,0.0022483591447960147
MASTER_00023,1860_05.txt,Narrative of the American Embassy to Peking,"Williams, S. W.",1859,1850,History and Chronology,"History, Modern (20th century)",en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1860_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1860_05.txt,analysis_text,19428,5230,1.41942077615646e-9,3.4853293156279553e-9,3.06077615697051e-4,2.0708655537584776e-4,9.24738606289651e-6,0.002255610622724482,0.03263919543243915,0.01656965773045886,3.057238118324865e-5,0.014168872144846764,0.00424261145582093,2.044282423094609e-4,0.9274296013561333,0.0016410514809812088,2.9598269121582115e-4
MASTER_00021,1860_06.txt,"Meteorological tables, from observations made in Japan",NA,1859,1850,Natural Sciences,Meteorology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1860_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1860_06.txt,analysis_text,753,205,0.002132492265259601,1.2156993719808905e-5,0.6711458029950236,2.2646682706577896e-4,0.006983773308574404,0.003611866585416764,1.0975489037468813e-4,0.002071051442869835,0.0015198124816138405,0.01790569170395377,2.153719672508126e-5,0.007067575894817302,0.28133595772932307,0.002013101444754953,0.003842958240507097
MASTER_00031,1860_07.txt,A Sketch of the Life of Confucius,"Edkins, J.",1860,1860,Religion and Philosophy,Confucianism,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1860_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1860_07.txt,analysis_text,9693,2853,5.976762266407236e-8,5.171418570549699e-6,2.525967011835668e-4,5.484267241800065e-4,6.727163620133095e-4,0.005387846205485673,0.004552640911763335,0.6604107806700108,5.7040717462120384e-5,0.016760237883202193,0.2856438686159304,0.005590196944556341,0.017518275916394568,6.310270030050871e-4,0.001969114158619138
MASTER_00028,1860_08.txt,"The Ethics of the Chinese, with special reference to the doctrine of Human Nature and Sin","John, G.",1860,1860,Religion and Philosophy,Philosophy,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1860_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1860_08.txt,analysis_text,34485,9500,2.2779561282472427e-6,1.9751227763076382e-5,0.016029412459584256,0.02236798823050503,5.402442821454131e-4,5.79553589035781e-4,1.5935212392253448e-4,0.5619351761917334,1.528222471644893e-4,0.23877362439926222,6.496306232365996e-4,2.1470786012023086e-4,0.02306843114534178,2.6855495715574426e-4,0.13523847270690112
MASTER_00032,1860_09.txt,Supplemental memorandum on the present state of the magnetic elements in China and places adjacent,"Shadwell, C. F. A.",1860,1860,Natural Sciences,Meteorology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1860_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1860_09.txt,analysis_text,1338,394,7.216702572158092e-4,1.0285131622360183e-5,0.0845395884096934,0.002686277649838525,8.33549456457602e-4,0.0031096551358414715,2.8062669562291763e-4,4.6688206195025266e-4,0.001144024449779436,0.24327050602395367,1.5184133487562143e-4,0.16476040563715014,0.42447581162529197,0.07220091598380265,0.0013479601469040278
MASTER_00034,1860_11.txt,Winds and weather at Chefoo,Editorial Committee,1860,1860,Natural Sciences,Meteorology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1860_11.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1860_11.txt,analysis_text,420,106,0.002777502266180174,1.8961088620907765e-5,0.3690998879838897,0.0030703265415584634,0.00125209061511043,0.0070483495251282,5.338965270379635e-4,0.001772833518490747,0.0038025307755809377,0.1806680991202537,1.1483059401570923e-4,0.09544998621118843,0.3244352562172522,0.0060817731416719775,0.0038736758740206185
MASTER_00065,1866_01.txt,"Notes of a Journey from Peking to Chefoo via Grand Canal , Yen -chow -foo, &c","Williamson, A.",1865,1860,Geography and Travel,Travel,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1866_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1866_01.txt,analysis_text,13623,3942,3.488834171713322e-7,2.4869198794523064e-6,2.461110323147952e-4,0.002611974343580545,8.716392579169476e-4,0.0011359262408788657,0.0104936026604608,0.09821811701119626,4.575978073679494e-5,0.5244346552329888,0.2920418376263886,2.0644929173751505e-4,0.027676686262317927,2.7432162382348463e-4,0.04174008383236182
INDEX_00062,1866_02.txt,"Account of an Overland Journey from Peking to Shanghai, made in February and March 1866",NA,1866,1860,Geography and Travel,Travel,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1866_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1866_02.txt,analysis_text,7485,2069,1.3199935309367101e-6,1.626379989948352e-5,0.0034556425259692613,0.06400793182510961,9.853414705916614e-4,0.022460935404639972,0.0026485931101887994,0.05558575013572775,4.233441680110565e-4,0.4878683272300418,0.08497990208916571,0.0034629528419753315,0.251506695624438,0.013182721701665538,0.009414278079045303
INDEX_00063,1866_03.txt,An account of a translation of a Japanese Manuscript,NA,1866,1860,History and Chronology,History,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1866_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1866_03.txt,analysis_text,10788,2747,5.608167841562038e-8,4.125576450785548e-6,3.944442962921641e-4,2.2870111309796458e-4,0.0043767638184292815,0.007155719940204502,0.0461868451177076,0.3605946563349124,7.178974841222565e-5,0.005548901157028308,0.032863823276453076,0.0031530271512439957,0.42705170483911464,0.012564935089068906,0.09980450645990573
MASTER_00064,1866_04.txt,Description of the Great Examination Hall at Canton,"Keer, J. G.",1865,1860,Arts and Archaeology,Architecture,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1866_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1866_04.txt,analysis_text,3183,913,8.309647984315141e-7,3.8562626746198607e-7,3.173885275617982e-4,7.830471031948403e-4,0.005936287685929774,0.006482319242444423,9.678195836307276e-4,0.05400846844161437,1.3914331882363578e-4,0.04801624201472191,0.4768532376221628,0.04170653431754211,0.31592606069556284,0.04612454762221639,0.0027376872335282162
MASTER_00068,1866_05.txt,Notes on the opinions of the Chinese with regard to eclipses,"Wylie, A.",1866,1860,Natural Sciences,Astronomy,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1866_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1866_05.txt,analysis_text,4404,1177,0.07008488094396734,0.08231351974972145,0.005958945632233436,3.647241851647151e-4,0.04645917814810394,0.16059979881806186,4.723431743111727e-5,0.02993397095541553,0.0011065742644628548,0.0030047000874232075,6.93912261165271e-4,0.22187668520826317,0.03650636914603314,0.0024481403378166645,0.33860136594473633
MASTER_00069,1866_06.txt,Political intercourse between China and Lewchew,"Williams, S. W.",1866,1860,History and Chronology,History,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1866_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1866_06.txt,analysis_text,7611,2102,3.134325426936644e-10,1.041680707621614e-7,7.94129672095834e-5,2.637866964525036e-4,3.920710513596645e-5,0.003969911370554419,0.14716554701875667,0.12363969025485941,1.9900518072380466e-5,0.0010319330347575758,0.11668602777049514,7.562703328430728e-4,0.5873060677784867,0.017873688235487316,0.0011684524353862314
MASTER_00067,1866_07.txt,Notes on some outlying coal-fields in the south-eastern provinces of China,"Kingsmill, T. W.",1865,1860,Natural Sciences,Geology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1866_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1866_07.txt,analysis_text,6807,1972,0.026968591626956966,6.11801166962986e-4,0.0010860558104630765,0.01661883526779599,1.644676353248289e-4,4.4874450966384406e-4,7.176483052645349e-6,4.112867832303911e-6,2.273227889412197e-4,0.9525934997157591,4.912594834576008e-5,5.379422347342706e-4,1.323934878658648e-4,7.193236028837136e-5,4.7799809601287326e-4
MASTER_00072,1866_08.txt,"Short sketch of the Chinese game of chess, Seang - kh'e, A *","Hollingworth, H. G.",1866,1860,Anthropology and Social Customs,Manners and customs,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1866_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1866_08.txt,analysis_text,1314,372,6.250156432785722e-5,6.811838690394747e-5,2.675650106700037e-4,1.3218749289732766e-5,0.9934824787773372,0.00116900297010931,1.0701673503436528e-5,5.102327222647949e-4,1.3527980178444758e-5,0.0012409397011493985,5.042642325248049e-4,3.3746568066103134e-4,3.125887876745248e-4,1.336638394382752e-4,0.0018737299239669982
MASTER_00071,1866_09_retrospects_of_events.txt,"Retrospect of events in the north of China, 1866","Butcher, C. H.",1866,1860,History and Chronology,"History, Modern (20th century)",en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1866_09_retrospects_of_events.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1866_09_retrospects_of_events.txt,analysis_text,2730,752,4.906459196845017e-7,4.482599834913471e-6,0.0018969152886486767,0.013698189507965674,3.226618043732568e-4,0.0857712489223558,0.003035669035145177,0.0015813943408483297,6.073293645813166e-4,0.12855181951975403,0.0015186260632283715,0.09359251769334868,0.5443135680190598,0.12440936524026687,6.957219546694993e-4
MASTER_00098,1869_01.txt,"Notes on the Shantung Province, being a journey from Chefoo to Tsiuhsien, the city of Mencius","Markham, J.",1869,1860,Geography and Travel,Travel,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1869_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1869_01.txt,analysis_text,16092,4606,9.508517233458337e-6,8.817315900087021e-5,4.06557396905847e-5,0.02352595832824267,0.009271733007931248,1.282604737384609e-4,1.353279875472814e-4,3.386013407280531e-4,1.557595752679757e-5,0.6387017743739476,0.28116310126611765,2.0232610151836645e-4,0.0014266508182051712,2.872112944543835e-4,0.044665141634117604
MASTER_00099,1869_02.txt,"On Wen - ch'ang, the god of literature, his history and worship","Mayers, W. F.",1869,1860,Religion and Philosophy,Religion,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1869_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1869_02.txt,analysis_text,7287,2039,4.272592923990066e-9,2.632436238859117e-5,1.0570316689749854e-5,7.691345592392698e-5,3.810709401094583e-4,0.14417641711409432,0.003458953650657508,0.36099214600486207,4.770230938823292e-5,2.510276410035063e-4,0.4717640604718521,0.017562144302803222,7.778643738417741e-4,1.581486012802205e-4,3.16652182513339e-4
MASTER_00100,1869_03.txt,The Fabulous source of the Hoang-ho,"Eitel, E. J.",1869,1860,Religion and Philosophy,Buddhism,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1869_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1869_03.txt,analysis_text,3663,945,4.879696606210085e-8,4.532175201096959e-6,0.033314437650027645,4.2849371439286215e-4,3.1738587929516223e-4,0.12685088002808775,0.3910018517499861,0.11761089450675272,0.015539579162730566,0.2955277934127684,0.0031054366784901465,0.01251923158124017,0.0027783920779678234,6.0496324076659935e-5,9.405462620164961e-4
MASTER_00102,1869_05.txt,"On the Introduction and use of gunpower and firearms among the Chinese, with notes on some ancient engines of warfare","Mayers, W. F.",1869,1860,Military | Natural Sciences,Military art and science | Science,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1869_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1869_05.txt,analysis_text,14220,3855,1.8772438593926964e-5,2.6762658111196004e-5,2.828052607335013e-4,7.038108721619439e-4,0.07528891571107157,0.2627735981301693,0.13463582021804724,0.004538785916148102,3.896031676162664e-4,0.01877362763013232,0.07010278879217231,0.3569048389515928,0.037285041251384383,0.0011860510364672735,0.03708877796559773
MASTER_00103,1869_06.txt,The Chinese game of chess as compared with that practised by Western nations,"Himly, K.",1869,1860,Anthropology and Social Customs,Manners and customs,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1869_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1869_06.txt,analysis_text,7944,1952,5.1892728173076224e-6,6.656029211850337e-6,0.00592985066574891,3.17609584184619e-5,0.34578414961892073,0.426235428275908,0.13692082586279125,0.0060068726377193234,0.0035536144229451234,9.38716269840125e-4,0.0022681220677247117,0.04514706545718745,0.025027217533611562,7.429309279054066e-4,0.0014015999992495422
MASTER_00213,1869_07.txt,Where was Ta - ts ' in ?,"Allen, H. J.",1886,1880,Geography and Travel,Geography,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1869_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1869_07.txt,analysis_text,2370,619,4.198714674492847e-4,3.2941513636695934e-4,0.0015335904169053501,0.020435870414571514,0.0033118391319310442,0.08007946250039256,0.1823130366521468,0.0058772175563339656,0.04499800155664526,0.12847652311025085,0.2292727938122726,0.05346475796846942,0.13626812917911804,0.0578296489458855,0.05538984215126099
NA,1869_08.txt,NA,NA,1869,1860,Unknown,Unknown,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1869_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1869_08.txt,analysis_text,4188,1105,1.854196852740919e-5,5.067993049234682e-5,0.001949566440230207,5.450769825110225e-4,0.011988759905306625,0.006101553642633674,2.99721492625145e-4,0.6192748076320701,2.1133792247122595e-4,0.008716025567979459,0.01377783782338479,0.08812837675530397,0.16069826663568162,0.04774927995900327,0.04049016734177914
MASTER_00106,1869_09.txt,Chinese chemical manufactures,"Smith, F. P.",1869,1860,Natural Sciences,Agriculture,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1869_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1869_09.txt,analysis_text,4965,1235,0.0013181966480145673,0.001116678759571464,0.0013914920199268133,0.04089351387840197,0.19101406678160401,0.0070880786061605985,7.779144264529099e-5,0.0024152592927088805,1.2769713050079083e-4,0.05709066175516824,0.001660067759920091,0.627034648968787,0.0017105745126917175,0.0035813766168852302,0.06347989582701331
MASTER_00107,1869_10.txt,Journal of a mission to Lewchew in 1801,"Williams, S. W.",1869,1860,History and Chronology,History,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1869_10.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1869_10.txt,analysis_text,13254,3481,3.6681572460901027e-6,7.521405294312352e-5,0.0049229560941949834,0.0029448695957147667,0.022434429567605423,9.174317021762401e-4,0.010556202352857022,0.024343427683926028,1.6584038834755675e-4,0.04642076924967292,0.12775548614053492,0.0010284234528648653,0.4060885053732283,0.0027517509719410527,0.3495910252167466
MASTER_00259,1869_11.txt,Wei - ch ' i *,"Volpicelli, Z. H.",1891,1890,Anthropology and Social Customs,Manners and customs,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1869_11.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1869_11.txt,analysis_text,2622,735,1.5930997676775532e-5,6.745815118771384e-4,2.270402223943758e-4,0.0035861129524778494,0.016843588770330594,0.006828670981608425,0.002169086523811246,0.3039783570160861,2.2603094644286335e-4,0.02593539086854964,0.45502793552938675,0.0018390485164524275,0.00523418724474794,0.040192040856464537,0.13722199706169325
MASTER_00109,1869_12_retrospects_of_events.txt,"Retrospect of events in China and Japan, 1869, 1870",NA,1869,1860,History and Chronology,"History, Modern (20th century)",en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1869_12_retrospects_of_events.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1869_12_retrospects_of_events.txt,analysis_text,11001,2986,8.656535208547588e-8,1.8990831743528124e-6,0.004995034948081731,0.029286702810662202,7.749812449201709e-5,0.03407548042734339,7.554798821600685e-4,7.611291824942531e-4,6.702555788565558e-4,0.024927748629293162,1.7516791594263508e-4,0.0011575591375865872,0.7831134684381655,0.11969502887572281,3.0746040067292503e-4
MASTER_00126,1874_01.txt,Recollections of China prior to 1840,"Williams, S. W.",1873,1870,History and Chronology,"History, Modern (20th century)",en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1874_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1874_01.txt,analysis_text,10329,2871,2.5637496049109076e-7,1.1831349727873361e-7,8.439613425603717e-4,0.008208292133631778,2.7677050841814926e-5,0.005804650822907556,5.358638843293756e-4,3.3700343268785755e-4,3.711444011109728e-4,0.03288159376964937,0.00027158350428928057,0.040648571615800336,0.906924735773932,0.0025981355385665122,5.464120412354394e-4
MASTER_00127,1874_02.txt,"The legend of Wen Wang, founder of the dynasty of the Chows in China","Kingsmill, T. W.",1873,1870,History and Chronology,Biography,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1874_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1874_02.txt,analysis_text,3960,981,5.616716114381117e-8,1.4867080431847521e-5,8.836965437349552e-4,5.369004344789752e-4,3.372450554024403e-4,0.3247399372170681,0.11022580326123434,0.4848185818910765,3.00386323170761e-4,0.053996391141570926,0.003149618341071093,4.68977503161004e-4,0.003592259313524189,2.2330817602675645e-4,0.016711971550887154
MASTER_00128,1874_03.txt,Extracts from the history of Shanghai,"Schmidt, C.",1873,1870,History and Chronology,History,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1874_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1874_03.txt,analysis_text,7434,2168,5.6339090973864254e-8,2.4777406262011676e-6,1.8992927906854071e-4,0.003291779691919727,1.8904593745439736e-4,0.001586028102308213,0.07696453372506207,0.0014493454758257942,6.396136278204981e-5,0.1885108962187502,0.43736672145557004,0.014251504745934873,0.25141878279409674,0.02148320492437656,0.0032317322071332305
