master_id,filename,title,author,year,decade,L1,L2,language,cleaned_full_text_path,analysis_text_path,model_source_column,model_token_count_before_df,model_token_count_after_df,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
MASTER_00084,IV_1867_11.txt,Chinese notions about pigeons and doves,"Watters, T.",1867,1860,Anthropology and Social Customs,Mythology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\IV_1867_11.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\IV_1867_11.txt,analysis_text,9579,2608,0.3611343385378704,0.047615614889848945,3.6465386752772326e-4,1.2133759470408676e-4,0.03557424361560358,0.0044947871053647274,0.013897704768270727,0.43295529433039726,0.10165539177161209,0.0021866335188000297
MASTER_00086,IV_1867_12.txt,"Retrospect of events in China and Japan, 1867","Kingsmill, T. W.",1867,1860,History and Chronology,"History, Modern (20th century)",en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\IV_1867_12.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\IV_1867_12.txt,analysis_text,8079,2316,4.037733499281162e-5,7.84554392855152e-6,0.010589304686190053,0.1388918593807005,2.516114373104543e-4,0.7766332092484184,0.0020948185060238613,3.860161569198834e-4,0.0012411364804018749,0.06986382122511348
MASTER_00135,IX_1875_01.txt,"Notes on Col. Yule's edition of Marco Polo's "" Quinsay "" *","Moule, G. E.",1874,1870,Literature and Language,Literature,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\IX_1875_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\IX_1875_01.txt,analysis_text,8778,2481,2.782737058221456e-4,2.4435642676073762e-5,2.1763843732537186e-4,8.411935676907443e-4,0.042593212381022344,0.0013384574580868757,0.4318701976570353,0.003998954018698998,0.001444112836942323,0.5173935242946998
MASTER_00136,IX_1875_02.txt,"Legends of the ancient Mazdayacnian prophets, and the story of Zoroaster","Camajee, D. N.",1874,1870,Religion and Philosophy,Religion,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\IX_1875_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\IX_1875_02.txt,analysis_text,9564,2303,1.3437794151812106e-6,1.856954736061188e-6,5.0329494365248315e-5,6.093843288711997e-5,3.008891540312735e-4,8.418173354878516e-4,0.3360485400875723,0.6475180227527654,0.014710607350745702,4.65654657993947e-4
MASTER_00137,IX_1875_03.txt,The Aborigines of Northern Formosa,"Taintor, E. C.",1874,1870,Anthropology and Social Customs,Ethnology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\IX_1875_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\IX_1875_03.txt,analysis_text,14802,3381,0.06998854699718783,2.389174442329101e-4,0.004708976085948828,9.636910684534983e-4,0.035654052920594294,0.20992231792203123,0.0018939855679875807,0.023280768247382223,0.14730523409207713,0.5060435096541044
MASTER_00138,IX_1875_04.txt,"Notes on the "" Miao - fa - lien - hua - ching "", a Buddhist sutra in Chinese","Watters, T.",1874,1870,Religion and Philosophy,Buddhism,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\IX_1875_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\IX_1875_04.txt,analysis_text,8490,2364,8.63982220872213e-5,0.0033093510974468443,2.321408362828621e-4,2.203184548529447e-4,0.0019750918077138524,6.123777506303817e-4,0.3655493911356741,0.3296077826704028,0.29788241725595743,5.247307689518239e-4
MASTER_00139,IX_1875_05.txt,Narrative of recent events in Tong - king,"Cordier, H.",1874,1870,History and Chronology,"History, Modern (20th century)",en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\IX_1875_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\IX_1875_05.txt,analysis_text,25638,6571,2.386344134124285e-7,6.358205171361448e-9,1.3200135079063455e-4,4.6151083804965657e-4,3.861464712222426e-5,0.15358896262427124,0.8287262810225237,3.943335023582753e-4,1.8765374568824049e-4,0.01647039727657744
MASTER_00140,IX_1875_06.txt,Notes on Chinese toxicology,"Macgowan, D. J.",1874,1870,Natural Sciences,Medicine,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\IX_1875_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\IX_1875_06.txt,analysis_text,3552,906,0.06547467492876002,0.05523761252086237,0.006624827771234245,0.03708300443284106,0.020437507716251347,0.6618804091214527,0.0023759447708943484,0.03682387954045627,0.07108000256464084,0.042982136632606825
MASTER_00055,IX_1875_07_retrospects_of_events.txt,Retrospect of events in China and Japan,"Kingsmill, T. W.",1864,1860,History and Chronology,"History, Modern (20th century)",en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\IX_1875_07_retrospects_of_events.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\IX_1875_07_retrospects_of_events.txt,analysis_text,6855,1874,3.3540816703023326e-5,5.95588144647293e-6,0.06530561433506275,0.03147574958143841,1.9164634703211042e-4,0.8335548255264519,0.013335622403739025,4.324372092074345e-4,0.0030152782389239173,0.05264932965999496
MASTER_00402,L_1919_01.txt,Thirty thousand miles in China *,"Edmunds, C. K.",1919,1910,Geography and Travel,Travel,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\L_1919_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\L_1919_01.txt,analysis_text,13863,3827,4.535518999589646e-4,1.4480462859014637e-5,0.06382828299952781,0.0972933658471081,0.0011429808579636192,0.2644075914042396,7.826137218510653e-4,0.015796797704674022,0.12900977692842414,0.42727055817339366
MASTER_00403,L_1919_02.txt,Chinese metaphorical zoology,"Williams, C. A. S.",1919,1910,Literature and Language,Literature,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\L_1919_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\L_1919_02.txt,analysis_text,5004,1287,0.20073440098117448,2.766468972980308e-4,1.5309098555834225e-4,3.41777900617615e-4,0.056980807287067836,0.04242436721156163,1.833397121624138e-4,0.6551799748581548,0.008183435558980434,0.0355421586074242
MASTER_00404,L_1919_03.txt,"Early Malays and their neighbours, The","Lobingier, C. S.",1919,1910,Anthropology and Social Customs,Ethnology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\L_1919_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\L_1919_03.txt,analysis_text,7941,1914,6.678733105511749e-4,1.021360749811769e-6,0.03199264076234607,5.255367590342519e-4,3.867779809322345e-4,0.15705497308662386,0.001469690053745579,0.002260599725367852,0.7904612128387934,0.015179674121855663
MASTER_00180,L_1919_04.txt,Corea,"Scherzer, F., trans. Gould, C.",1883,1880,Anthropology and Social Customs,Manners and customs,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\L_1919_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\L_1919_04.txt,analysis_text,37041,8597,0.8988732469866024,0.10057421973214058,3.243460766250074e-5,6.460213299874131e-6,1.8049814996970462e-4,1.101801835511183e-5,3.239863510121165e-7,3.834210305885106e-5,1.7937792518211195e-4,1.040782773775323e-4
MASTER_00406,L_1919_05.txt,"Land of Peach Bloom, The","Kliene, C.",1919,1910,Literature and Language,Literature,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\L_1919_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\L_1919_05.txt,analysis_text,7776,2003,0.006428115166552064,7.335475275428425e-6,8.444101329402518e-5,4.767760714582211e-4,0.018737553295587486,0.16436119426177373,2.335220215490238e-4,0.6234319711112842,8.971551318914118e-4,0.18534193645133437
MASTER_00408,L_1919_07.txt,Chemical industry in Kwangtung Province,Yan Taz Chiu,1919,1910,Natural Sciences,Agriculture,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\L_1919_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\L_1919_07.txt,analysis_text,6090,1568,0.01020115107138282,9.741242317429603e-4,0.027440315549880703,0.1404300934945451,0.7147740521502424,0.01486355146763508,2.189758723952129e-4,9.066216833297422e-4,0.0020274744987281114,0.08816363998011786
MASTER_00410,L_1919_09.txt,Formosa,NA,1919,1910,Geography and Travel,Travel,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\L_1919_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\L_1919_09.txt,analysis_text,1950,534,0.005543610434162954,2.535418352741263e-5,0.02032271770678997,0.01912478562545534,0.003235629496219121,0.24178778344997742,9.493085262290794e-4,0.0025013105858615976,0.013888948847789852,0.6926205511439874
MASTER_00411,L_1919_10.txt,"Attractions of entomology, The","Moore, A.",1919,1910,Natural Sciences,Zoology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\L_1919_10.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\L_1919_10.txt,analysis_text,4677,1205,0.22433501721254348,5.563686586514689e-4,0.006104969922123136,0.0013075194616492553,0.2015277449490506,0.18939363274729468,2.832472524668332e-4,0.13433381356833413,0.2317763578447877,0.010381328383098269
MASTER_00412,L_1919_11.txt,"Beginning of the study of the flora and fauna of Soochow and vicinity, A","Gee, N. G.",1919,1910,Natural Sciences,Botany,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\L_1919_11.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\L_1919_11.txt,analysis_text,7041,999,0.9227394913854617,0.012718600332012798,0.0012475146644277306,1.4780737726497e-4,8.919004076385939e-4,3.827478337900477e-4,4.194039929692227e-6,6.035209235501647e-4,0.0595009444861006,0.0017632785498233544
MASTER_00413,L_1919_12.txt,Notes on Kansu,"King, G. E.",1919,1910,Geography and Travel,Travel,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\L_1919_12.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\L_1919_12.txt,analysis_text,1770,467,0.0821671354648459,0.001412575004996595,0.0035742782073667767,0.10655222305341812,0.007838191134759519,0.0187506735370899,0.00598587528815027,0.02961631277933172,0.12923865648935493,0.6148640790406863
