master_id,filename,title,author,year,decade,L1,L2,language,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,model,K,dominant_topic,dominant_topic_weight
MASTER_00181,1883_03.txt,Researches into the geology of Formosa *,"Kleinwachter, G.",1883,1880s,Natural Sciences,Geology,en,5.38543220542137e-05,0.17556635749851637,0.2787983104605483,0.09532828962202573,0.013596479997081844,5.4075073414432336e-05,0.4365488151944174,5.3817831941668825e-05,lda,8,6,0.4365488151944174
MASTER_00182,1883_04.txt,Fragmens d'un voyage dans l'interieur de la Chine,"Imbault - Huart, C.",1883,1880s,Geography and Travel,Travel,fr,1.4894783144676165e-05,1.489331022898991e-05,1.4891792675536346e-05,1.489337643291592e-05,1.4896216821686325e-05,1.4902321075694602e-05,0.9998957318832662,1.4896316354296206e-05,lda,8,6,0.9998957318832662
MASTER_00180,1883_05.txt,Corea,"Scherzer, F., trans. Gould, C.",1883,1880s,Anthropology and Social Customs,Manners and customs,en,0.27010194129716736,0.4423263524083837,0.04432778645647688,4.840788783723355e-05,4.839421856498305e-05,4.8369658330414546e-05,0.2430503816064899,4.83664667494018e-05,lda,8,1,0.4423263524083837
MASTER_00185,1883_06.txt,Samshu - brewing in North China,"Guppy, H. B.",1883,1880s,Natural Sciences,Agriculture,en,0.09734836091960146,0.19093006222675218,0.12198345923237747,0.02464405096792257,0.019741635073750808,0.003943916005659278,0.5413638071659909,4.470840794535073e-05,lda,8,6,0.5413638071659909
,1885_01.txt,,,1885,1880s,,,en,0.0020391692270602625,0.8821153102145894,3.374256017027809e-05,3.373879206266988e-05,3.3738994985340275e-05,0.11567682914661942,3.373896162552468e-05,3.373210288704704e-05,lda,8,1,0.8821153102145894
MASTER_00206,1885_02.txt,The Prevalence of infanticide in China,,1885,1880s,Anthropology and Social Customs,Manners and customs,en,0.2758764622650537,0.6349238699114477,3.128062282820017e-05,3.12842962312968e-05,0.08904326203849697,3.1285981380663064e-05,3.128534522386821e-05,3.126953933765513e-05,lda,8,1,0.6349238699114477
MASTER_00201,1885_03.txt,The Mystery of Ta - ts ' in,"Playfair, G. M. H.",1885,1880s,Geography and Travel,Geography,en,6.783591280427161e-05,0.2845665793926986,0.037703277142503454,0.007327327380040766,0.45791041260445636,0.19252135496197365,0.01983539645711711,6.781614840585511e-05,lda,8,4,0.45791041260445636
MASTER_00259,1885_04.txt,Wei - ch ' i *,"Volpicelli, Z. H.",1891,1890s,Anthropology and Social Customs,Manners and customs,en,0.20495558829745397,0.5029818241793226,0.01458116486679585,0.08438493915451817,0.06884534790924172,0.11396089325482145,0.010229034318632086,6.120801921419312e-05,lda,8,1,0.5029818241793226
MASTER_00207,1885_05.txt,What is filial piety ?,,1885,1880s,Anthropology and Social Customs,Manners and customs,en,0.035960865762829794,0.9353369519251045,2.7955122407024647e-05,2.7953208896465814e-05,0.022743350883704192,0.005847019060190536,2.7950353755151354e-05,2.795368311215278e-05,lda,8,1,0.9353369519251045
,1885_06.txt,,,1885,1880s,,,en,0.07220216256952043,0.4785361377842725,0.0015982607456797098,4.7112025308075065e-05,0.41510158421311205,0.032420457745578043,4.7158535072627486e-05,4.712638145660456e-05,lda,8,1,0.4785361377842725
