master_id,filename,title,author,year,decade,L1,L2,language,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,model,K,dominant_topic,dominant_topic_weight
MASTER_00238,1888_04.txt,The Bore of the Tsien - tang Kiang (Hang - chau Bay),Moore,1888,1880s,Natural Sciences,Hydrology,en,0.0012350887808634397,0.9987649112191366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nmf,10,1,0.9987649112191366
MASTER_00246,1888_05.txt,Chinese chess *,"Volpicelli, Z. H.",1888,1880s,Anthropology and Social Customs,Manners and customs,en,0.3030772268700106,0.0,0.0,0.0,0.17176442026722008,0.023227606009627574,0.4425648393809144,0.0593659074722273,0.0,0.0,nmf,10,6,0.4425648393809144
MASTER_00237,1891_01.txt,Chinese names of plants,"Henry, A.",1887,1880s,Natural Sciences,Botany,en,0.0,0.0,0.0,0.3122112684078173,0.42676096413106307,0.058193527835175465,0.20283423962594396,0.0,0.0,0.0,nmf,10,4,0.42676096413106307
MASTER_00237,1891_02.txt,Chinese names of plants,"Henry, A.",1887,1880s,Natural Sciences,Botany,en,0.0,0.0,0.3533168375475371,0.08137979754087606,0.38575351696815896,0.0,0.1248127046494917,0.036103035627232105,0.0,0.018634107666704067,nmf,10,4,0.38575351696815896
MASTER_00257,1891_03.txt,The Fish - skin Tartars,"Fraser, E. H.",1891,1890s,Anthropology and Social Customs,Ethnology,en,0.619464981814924,0.19453693709325706,0.0,0.0,0.0821740020727256,0.0,0.01237520021862785,0.09144887880046551,0.0,0.0,nmf,10,0,0.619464981814924
MASTER_00258,1891_04.txt,A Comparative table of the ancient lunar asterisms,"Kingsmill, T. W.",1891,1890s,Natural Sciences,Astronomy,en,0.008273959167469508,0.0,0.0,0.0,0.00615436729483122,0.0,0.9855716735376993,0.0,0.0,0.0,nmf,10,6,0.9855716735376993
MASTER_00259,1891_05.txt,Wei - ch ' i *,"Volpicelli, Z. H.",1891,1890s,Anthropology and Social Customs,Manners and customs,en,0.45559645209988037,0.03304532016582228,0.0,0.005973069354918534,0.2836284547436058,0.0,0.0,0.0753040243910749,0.005826545838492265,0.14062613340620575,nmf,10,0,0.45559645209988037
MASTER_00260,1891_06.txt,Militant spirit of the Buddhist clergy in China,"Groot, J. J. M. de",1891,1890s,Religion and Philosophy,Buddhism,en,0.20879942008316937,0.0,0.038802157017928086,0.16135889554714067,0.0,0.0,0.12531294208565139,0.15257748146758007,0.0,0.3131491037985304,nmf,10,9,0.3131491037985304
,1910_01.txt,,,1910,1910s,,,en,0.12233545942123991,0.014079710486055469,0.0,0.0,0.0,0.0,0.010285423771549293,0.09638900437968512,0.0,0.7569104019414701,nmf,10,9,0.7569104019414701
MASTER_00326,1910_02.txt,"Music of China, The *","Kingsmill, T. W.",1910,1910s,Arts and Archaeology,Music,en,0.03406566735281665,0.008690915751014787,0.06698438229367679,0.0,0.00936700139327092,0.004249116062021314,0.6803857387274576,0.0,0.0036511398981144724,0.19260603852162758,nmf,10,6,0.6803857387274576
MASTER_00328,1910_03.txt,Burial customs in Sz - chuan *,"Torrance, T.",1910,1910s,Anthropology and Social Customs,Manners and customs,en,0.30443964752663116,0.15119655561220316,0.03415016668904658,0.08082202411872967,0.041757703848774336,0.0,0.0340246058548084,0.0,0.31863853221694893,0.034970764132857796,nmf,10,8,0.31863853221694893
MASTER_00324,1910_04.txt,"Christian monument at Hsi - an - fu, The","Moule, A. C.",1910,1910s,Arts and Archaeology,Archaeology,en,0.13596346316573135,0.00859955001168497,0.2903670780581292,0.3205514557532261,0.0,0.021296023684814726,0.06574438874654329,0.0,0.0,0.15747804057987058,nmf,10,3,0.3205514557532261
,1911_01.txt,,,1911,1910s,,,en,0.20830454976476387,0.13051405975576003,0.05949619018014795,0.0,0.0,0.0,0.0,0.5890164021734579,0.0,0.01266879812587028,nmf,10,7,0.5890164021734579
INDEX_00340,1913_01.txt,One of the World's Literary Masterpieces,Timothy Richard.Litt.D.,1913,1910s,Literature and Language,Literature,en,0.15633701436895023,0.0,0.031018130779713316,0.0,0.0,0.0,0.17788942923106618,0.02960583961455745,0.0,0.6051495860057129,nmf,10,9,0.6051495860057129
MASTER_00340,1913_02.txt,"State religion of china during the Manchu Dynasty, The *","Williams, E. T.",1913,1910s,Religion and Philosophy,Confucianism,en,0.6668281884843794,0.035016795093465614,0.0,0.24041860972252502,0.0,0.0,0.0,0.02045450008633533,0.0,0.03728190661329472,nmf,10,0,0.6668281884843794
,1913_03.txt,,,1913,1910s,,,en,0.0,0.0,0.0,0.0,0.9993214040975046,0.0,0.0,0.0006785959024954031,0.0,0.0,nmf,10,4,0.9993214040975046
MASTER_00341,1913_04.txt,The philosophy of Wang Yang Ming,"Henke, F. G.",1913,1910s,Religion and Philosophy,Philosophy,en,0.08117104336821364,0.0,0.0,0.22528741654855183,0.00639775974209745,0.0,0.0,0.0657636232588288,0.0,0.6213801570823083,nmf,10,9,0.6213801570823083
INDEX_00343,1913_05.txt,Chinese Embroidery and Other Art Textile Work,"Stanley, A.",1913,1910s,Arts and Archaeology,Art,en,0.1537135366080673,0.021192701636579943,0.212165951508571,0.0,0.2576694021144297,0.0,0.0,0.0,0.12553333603229283,0.22972507210005913,nmf,10,4,0.2576694021144297
MASTER_00339,1913_06.txt,Mongolia after the Genghizides and before the Manchus,"Parker, E. H.",1913,1910s,History and Chronology,History,en,0.10692123475503225,0.05501341628135012,0.0,0.2832548062352563,0.0,0.005594454987624359,0.27166614302330644,0.27754994471743066,0.0,0.0,nmf,10,3,0.2832548062352563
MASTER_00342,1913_07.txt,Omei San : the sacred mountain of West China,"Shields, E. T.",1913,1910s,Geography and Travel,Travel,en,0.25364603085158466,0.5229874283604067,0.06625052120496595,0.01388773639607142,0.07322797650174846,0.0,0.04517130112455688,0.0,0.008717722954790244,0.016111282605875615,nmf,10,1,0.5229874283604067
,1913_08.txt,,,1913,1910s,,,en,0.0,0.0,0.0,0.0,0.9297301418785296,0.0,0.0,0.07026985812147028,0.0,0.0,nmf,10,4,0.9297301418785296
MASTER_00366,1916_01.txt,Early Chinese bronzes *,"Ferguson, J. C.",1916,1910s,Arts and Archaeology,Bronzes,en,0.0,0.0,0.2712355130169252,0.2709601685464726,0.05160748925886353,0.0,0.06189152618425853,0.0,0.05897420659537123,0.28533109639810894,nmf,10,9,0.28533109639810894
,1916_02.txt,,,1916,1910s,,,en,0.04036353473212154,0.0,0.26585125220066197,0.3255008286288977,0.0,0.0,0.1190880962678634,0.02405227133896808,0.0,0.22514401683148738,nmf,10,3,0.3255008286288977
MASTER_00368,1916_03.txt,Notes on the flora of the W. Ssuch ' uan Mountains,"Ward, F. K.",1916,1910s,Natural Sciences,Botany,en,0.009040763124680934,0.2800637317443023,0.0,0.0,0.5940516311149072,0.0,0.058017247054770474,0.0,0.0,0.05882662696133916,nmf,10,4,0.5940516311149072
MASTER_00367,1916_04.txt,"Freshwater sponges from the T'ai Hu (Great Lake) of the Kiangsu Province, China","Annandale, N.",1916,1910s,Natural Sciences,Zoology,en,0.0,0.0014255924878435655,0.10541327110758301,0.0,0.8847334640640432,0.0,0.0,0.005051455678794615,0.0033762166617356147,0.0,nmf,10,4,0.8847334640640432
MASTER_00369,1916_05.txt,Recent research upon the mammalia of North China,"Sowerby, A. de C.",1916,1910s,Natural Sciences,Zoology,en,0.0,0.08302858547972637,0.08866290290605268,0.0044218764789285,0.602308125625743,0.0025622930656290124,0.14120100382985398,0.046875424905166586,0.030939787708899793,0.0,nmf,10,4,0.602308125625743
MASTER_00372,1916_06.txt,Two new species of Chinese snakes *,"Stanley, A.",1916,1910s,Natural Sciences,Zoology,en,0.0,0.0,0.06265708016401385,0.0,0.9373429198359862,0.0,0.0,0.0,0.0,0.0,nmf,10,4,0.9373429198359862
MASTER_00370,1916_07.txt,Some notes on the history and folk lore of old Shanghai,"Parker, A. P.",1916,1910s,History and Chronology,History,en,0.22824397012282674,0.0980822884006979,0.1330152500860295,0.16663360382329376,0.0,0.0,0.11714339094694715,0.22081271439278236,0.03606878222742275,0.0,nmf,10,0,0.22824397012282674
MASTER_00371,1916_08.txt,Survey of the work by Western students of Chinese history,"Latourette, K. S.",1916,1910s,History and Chronology,History,en,0.0,0.0,0.4488852333415901,0.08280159809347495,0.0,0.0,0.27163527991963704,0.1063438026274564,0.0,0.09033408601784139,nmf,10,2,0.4488852333415901
MASTER_00213,1916_09.txt,Where was Ta - ts ' in ?,"Allen, H. J.",1886,1880s,Geography and Travel,Geography,en,0.03064481815752309,0.0,0.0,0.1514089879914883,0.0,0.0,0.0,0.667971748583682,0.0,0.14997444526730658,nmf,10,7,0.667971748583682
MASTER_00389,1917_01.txt,"Vows of Amida, The","Inglis, J. W.",1917,1910s,Religion and Philosophy,Buddhism,en,0.09465705493969294,0.022532148052608548,0.23117746499550892,0.0,0.01630735537115329,0.0,0.2387624536976429,0.0,0.0,0.3965635229433935,nmf,10,9,0.3965635229433935
MASTER_00384,1917_02.txt,"Nestorian share in Buddhist translation, The","Inglis, J. W.",1917,1910s,Religion and Philosophy,Buddhism,en,0.09589267328534605,0.021179394575572892,0.14400687012448904,0.008874139954951309,0.0,0.0,0.20058260735930622,0.0,0.0,0.5294643147003345,nmf,10,9,0.5294643147003345
MASTER_00381,1917_03.txt,Magical practice in China,"Chatley, H.",1917,1910s,Religion and Philosophy,Religion,en,0.17605541569658792,0.0,0.14755805291212742,0.0,0.0,0.0,0.0877003382869253,0.0,0.0101132836341356,0.5785729094702238,nmf,10,9,0.5785729094702238
MASTER_00381,1917_04.txt,Magical practice in China,"Chatley, H.",1917,1910s,Religion and Philosophy,Religion,en,0.06278805471720326,0.0025899273602180317,0.14431363065567065,0.0,0.011718068477677115,0.0,0.1850015657548595,0.0,0.03420019308298876,0.5593885599513828,nmf,10,9,0.5593885599513828
MASTER_00376,1917_05.txt,"Dragon, The","Hodous, L.",1917,1910s,Anthropology and Social Customs,Mythology,en,0.674757223814649,0.03629545439121573,0.0,0.1486300151867828,0.04528353593230492,0.0,0.0937100661445531,0.0,0.0,0.0013237045304944955,nmf,10,0,0.674757223814649
MASTER_00375,1917_06.txt,"Country and some customs of the Szechwan Mantze, The","Edgar, J. H.",1917,1910s,Anthropology and Social Customs,Ethnology,en,0.1058651455790037,0.27761029363756706,0.0,0.0,0.03239593482567609,0.0,0.32808525924566384,0.08740322729480558,0.022633589599298756,0.14600654981798505,nmf,10,6,0.32808525924566384
MASTER_00330,1917_07.txt,T'ai Shan *,"Moule, A. C.",1912,1910s,Religion and Philosophy,Religion,en,0.3920687421859519,0.12399100989197588,0.0,0.23605339651922416,0.0,0.011053498261062597,0.022379180391031768,0.0,0.0,0.21445417275075376,nmf,10,0,0.3920687421859519
MASTER_00380,1917_08.txt,Land birds and others met with at sea off the coast of China in 1915,"Laver, H. E.",1917,1910s,Natural Sciences,Zoology,en,0.06824966917866726,0.3478355617877351,0.0,0.0,0.3891430467703884,0.0,0.0,0.1947717222632092,0.0,0.0,nmf,10,4,0.3891430467703884
MASTER_00382,1917_09.txt,"Method of making ink rubbings, The *","Stanley, A.",1917,1910s,Arts and Archaeology,Art,en,0.15977430557601502,0.10853488914843853,0.3650929246146851,0.0,0.15224156719836177,0.0,0.0,0.0,0.2143563134624994,0.0,nmf,10,2,0.3650929246146851
MASTER_00388,1917_10.txt,Stone implements on the Upper Yangtze and Min Rivers *,"Edgar, J. H.",1917,1910s,Arts and Archaeology,Archaeology,en,0.03131019361821806,0.6380166321334173,0.08525922273956671,0.0,0.008404755488708919,0.0,0.15318262961770268,0.0,0.0,0.08382656640238638,nmf,10,1,0.6380166321334173
MASTER_00383,1917_11.txt,"Morrison Library, The G. E.","Couling, S.",1917,1910s,Literature and Language,Literature,en,0.0,0.0,0.9948667729130676,0.0,0.0,0.0,0.0,0.0,0.00513322708693235,0.0,nmf,10,2,0.9948667729130676
MASTER_00379,1917_12.txt,"Kinship of the English and Chinese languages, The","Lanning, G.",1917,1910s,Literature and Language,Language and languages,en,0.05813627642400068,0.013824090356623483,0.38040204354744134,0.0200387453115949,0.019696948114969297,0.0,0.3488888676725679,0.0,0.0,0.1590130285728024,nmf,10,2,0.38040204354744134
MASTER_00378,1917_13.txt,Introduction to the Buddhist library of Huen chwang by the Emperor Tai Tsung,,1917,1910s,Religion and Philosophy,Buddhism,en,0.09424073335811008,0.11698488821407797,0.0,0.0,0.03168676678565986,0.0,0.009743716895437628,0.0,0.0,0.7473438947467145,nmf,10,9,0.7473438947467145
MASTER_00374,1917_14.txt,Coins of the Republic of China *,"Ros, G.",1917,1910s,Arts and Archaeology,Numismatics,en,0.0,0.0,0.16282173623323765,0.0,0.0,0.0,0.0,0.0,0.8371782637667624,0.0,nmf,10,8,0.8371782637667624
MASTER_00374,1917_15.txt,Coins of the Republic of China *,"Ros, G.",1917,1910s,Arts and Archaeology,Numismatics,en,0.0,0.0,0.0,0.0,0.10789138334670798,0.0,0.0013448808098737376,0.0,0.8907637358434182,0.0,nmf,10,8,0.8907637358434182
MASTER_00385,1917_16.txt,Recent discoveries in ancient Chinese sculpture *,"Segalen, V.",1917,1910s,Arts and Archaeology,Sculpture,en,0.05411711301890774,0.0804684143147237,0.2323812340213539,0.36071550052250323,0.10701341918934497,0.0,0.02309752632171034,0.0,0.0,0.1422067926114561,nmf,10,3,0.36071550052250323
MASTER_00377,1917_17.txt,Four examples of Chinese bronze statuary *,"Ferguson, J. C.",1917,1910s,Arts and Archaeology,Bronzes,en,0.12166624017165555,0.03792984977728943,0.023338525801145406,0.39104960558616086,0.19271573317534937,0.0,0.0589359275910376,0.0,0.0,0.17436411789736178,nmf,10,3,0.39104960558616086
MASTER_00386,1917_18.txt,"Religious element in the Tso Chuan, The","Wright, H. K.",1917,1910s,Religion and Philosophy,Religion,en,0.32538585647291385,0.0,0.0,0.0100553109813404,0.0,0.0010791282431394373,0.0,0.0,0.0,0.6634797043026063,nmf,10,9,0.6634797043026063
MASTER_00167,_1880-1881_01.txt,Early European researches into the flora of China,"Bretschneider, E.",1880,1880s,Natural Sciences,Botany,en,0.0,0.0,0.04461192155177324,0.0268929224524314,0.7754995337761085,0.06723062806684255,0.05860188859017927,0.027163105562665088,0.0,0.0,nmf,10,4,0.7754995337761085
MASTER_00168,_1880-1881_02.txt,Coins of the present dynasty of China *,"Bushell, S. W.",1880,1880s,Arts and Archaeology,Numismatics,en,0.0,0.0,0.0,0.22001306231590084,0.0,0.0020351067085946166,0.0,0.0,0.7779518309755046,0.0,nmf,10,8,0.7779518309755046
MASTER_00169,_1880-1881_03.txt,"The "" Naturalistic "" philosophy of China","Balfour, F. H.",1880,1880s,Religion and Philosophy,Philosophy,en,0.0,0.030801980619467213,0.0,0.0,0.03164342271030942,0.0,0.051572124239376065,0.0,0.0,0.8859824724308474,nmf,10,9,0.8859824724308474
MASTER_00266,_1893-1894_01.txt,Inland communications in China *,"Kingsmill, T. W.",1893,1890s,"Economy, Trade, and Technology",Telecommunication,en,0.0,0.3613171160823745,0.1684353151482638,0.13290305418679124,0.0,0.15931726877091493,0.0,0.0,0.17802724581165544,0.0,nmf,10,1,0.3613171160823745
MASTER_00267,_1893-1894_02.txt,Stray notes on Corean history and literature,"Scott, J.",1893,1890s,History and Chronology,History,en,0.0,0.0,0.18601045005920366,0.0,0.0,0.0,0.5270731367345424,0.09711060189401292,0.16366985871503673,0.026135952597204325,nmf,10,6,0.5270731367345424
MASTER_00268,_1893-1894_03.txt,"Yu - li or Precious Records, The *","Clarke, G. W.",1893,1890s,History and Chronology,History,en,0.5633991717072677,0.0,0.08607923494962692,0.09677713916544813,0.0,0.0,0.0,0.08163601861155453,0.08530634775997573,0.08680208780612687,nmf,10,0,0.5633991717072677
INDEX_00270,_1895-1896_01.txt,LE VOYAGE DE L'AMBASSADE HOLLANDAISE DE 1656 A TRAVERS LA PROVINCE DE CANTON.,"IMBAULT HUART, C.",1895,1890s,Geography and Travel,Travel,fr,0.0,0.0393568207884618,0.0,0.014219813987412044,0.0,0.937032819794508,0.0,0.009390545429618192,0.0,0.0,nmf,10,5,0.937032819794508
INDEX_00271,_1895-1896_02.txt,THE FINANCIAL CAPACITY OF CHINA.,E. H. PARKER,1895,1890s,"Economy, Trade, and Technology",Economics,en,0.038072996181022875,0.004379394019518525,0.0,0.024816292811032276,0.0,0.00013922519251379373,0.0,0.21162674071456403,0.7209653510813485,0.0,nmf,10,8,0.7209653510813485
MASTER_00273,_1895-1896_03.txt,Chinese revenue,"Parker, E. H.",1894,1890s,"Economy, Trade, and Technology",Economics,en,0.0,0.0,0.0,0.0010580080767061074,0.0,0.0,0.0,0.054009547448746975,0.9449324444745469,0.0,nmf,10,8,0.9449324444745469
INDEX_00273,_1895-1896_04.txt,"THE HSI HSIA DYNASTY OF TANGUT, THEIR MONEY AND PECULIAR SCRIPT.","BUSHELL, S. W.",1895,1890s,"Economy, Trade, and Technology",Economics,en,0.0,0.0,0.003218977232937018,0.49385471128344927,0.0,0.0,0.05266983596915971,0.0,0.4502564755144541,0.0,nmf,10,3,0.49385471128344927
INDEX_00274,_1895-1896_05.txt,A MANCHU UKASE.,"FRASER, M. F. A.",1895,1890s,History and Chronology,History,en,0.14283906369461186,0.0,0.3708580341210915,0.14437147629155428,0.0,0.13606936141739318,0.053466725908144774,0.10244509173475662,0.021133950311574026,0.02881629652087362,nmf,10,2,0.3708580341210915
INDEX_00282,_1898-1899_01.txt,"THE CHINESE CALENDAR: ITS ORIGIN, HISTORY AND CONNECTIONS.",Thos. W. KINGSMILL,1898,1890s,Anthropology and Social Customs,Manners and customs,en,0.010404171228482074,0.0,0.0,0.06935458720212577,0.0,0.016098386589682986,0.8271696646998056,0.0232988781898911,0.03162925375791193,0.022045058332100763,nmf,10,6,0.8271696646998056
INDEX_00283,_1898-1899_02.txt,THE OFFICE OF DISTRICT MAGISTRATE IN CHINA.,BYRON BRENAN,1898,1890s,"Politics, Government, and Law",Government,en,0.4001122426286072,0.0,0.027976909362975033,0.018230357589776855,0.0,0.0,0.0,0.16640154376733668,0.33242241124768585,0.05485653540361848,nmf,10,0,0.4001122426286072
INDEX_00284,_1898-1899_03.txt,ON THE CHINESE COINS AND SMALL PORCELAIN BOTTLES FOUND IN EGYPT.,NATALIS RONDOT,1898,1890s,Arts and Archaeology,Art,en,0.046260889981439096,0.0,0.4020076101302101,0.06350973950130204,0.09728069881213447,0.0,0.1635082464703426,0.016688373865398502,0.21074444123917327,0.0,nmf,10,2,0.4020076101302101
INDEX_00285,_1898-1899_04.txt,SEALING AND WHALING IN THE NORTHERN PACIFIC.,E. BRASS,1898,1890s,Natural Sciences,Agriculture,en,0.12956648398427043,0.2214006693923679,0.0,0.0,0.20586189435698724,0.0,0.0,0.3485313172359709,0.09463963503040349,0.0,nmf,10,7,0.3485313172359709
MASTER_00415,_1920_01.txt,"Relation of Chinese and Siamese, The *","Dodd, W. C.",1920,1920s,Anthropology and Social Customs,Ethnology,en,0.001681982967752593,0.10052888190385961,0.003889313015418209,0.10083781397755816,0.0,0.006353362689904897,0.6554751660416758,0.08197581184945185,0.01025146679939705,0.039006200754981984,nmf,10,6,0.6554751660416758
MASTER_00416,_1920_02.txt,Greek and Chinese art ideals,"Stanley, A.",1920,1920s,Arts and Archaeology,Art,en,0.0,0.0017770770561654954,0.07037253636560538,0.0,0.035236737110732004,0.0,0.13894764036002588,0.0,0.0,0.7536660091074712,nmf,10,9,0.7536660091074712
MASTER_00417,_1920_03.txt,"Destiny, fate","Morgan, E.",1920,1920s,Religion and Philosophy,Philosophy,en,0.036520352057541415,0.008530499439431908,0.0,0.019916472859168668,0.0,0.0,0.0,0.005081126434935609,0.0,0.9299515492089223,nmf,10,9,0.9299515492089223
MASTER_00418,_1920_04.txt,China's petrified sun - rays,"Chatley, H.",1920,1920s,Natural Sciences,Geology,en,0.0,0.47718707800318266,0.04454122861161281,0.0,0.0,0.0,0.0,0.10037951043608968,0.30587590062000175,0.07201628232911303,nmf,10,1,0.47718707800318266
MASTER_00419,_1920_05.txt,Chinese ideas of antiques,Hutson J.,1920,1920s,Arts and Archaeology,Art,en,0.08481156553005538,0.015814010699296187,0.024380436448609023,0.19327386667859822,0.31275098648212946,0.0,0.022266433395799298,0.0,0.2882350729768439,0.058467627788668555,nmf,10,4,0.31275098648212946
MASTER_00420,_1920_06.txt,Names and nicknames of the Shanghai settlements,"Lanning, G.",1920,1920s,History and Chronology,History,en,0.03315681739420784,0.1074344559309025,0.27456495870776526,0.0,0.0,0.0,0.07250876541774574,0.5123350025493787,0.0,0.0,nmf,10,7,0.5123350025493787
MASTER_00421,_1920_07.txt,Chinese poetry and its connotations *,"Ayscough, F. W.",1920,1920s,Literature and Language,Literature,en,0.35968108588644965,0.02435309638680443,0.028178711667206497,0.40878067108224087,0.05576927551745859,0.0,0.0,0.0,0.0,0.12323715945983993,nmf,10,3,0.40878067108224087
,_1920_08.txt,,,1920,1920s,,,en,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,nmf,10,4,1.0
MASTER_00423,_1920_09.txt,"Chinese life of Mohammed, A","Mason, I.",1920,1920s,Religion and Philosophy,Islam,en,0.7601230205881024,0.0,0.0034829512551555497,0.016829664019440076,0.0,0.0,0.09688059980787359,0.030375958757167327,0.0,0.092307805572261,nmf,10,0,0.7601230205881024
MASTER_00424,_1921_01.txt,"Operations and manifestations of the Tao exemplified in history, The","Morgan, E.",1921,1920s,Religion and Philosophy,Taoism,en,0.021315505311608657,0.0,0.0,0.21448686101930023,0.0,0.004265862927663076,0.0,0.06994121826343333,0.0,0.6899905524779947,nmf,10,9,0.6899905524779947
MASTER_00425,_1921_02.txt,"Hainanese Miao, The *","Moninger, M. M.",1921,1920s,Anthropology and Social Customs,Ethnology,en,0.5716288003166825,0.25969738658602487,0.0,0.0,0.14715352893991207,0.0,0.0,0.0,0.021520284157380505,0.0,nmf,10,0,0.5716288003166825
MASTER_00426,_1921_03.txt,Notes on the symbolism of the Purple Forbidden City *,"Ayscough, F. W.",1921,1920s,Geography and Travel,Travel,en,0.16798667285035365,0.023123235664353998,0.0,0.251882659917149,0.0025929047602305994,0.009682571408382383,0.0,0.0,0.0,0.5447319553995303,nmf,10,9,0.5447319553995303
MASTER_00180,_1921_04.txt,Corea,"Scherzer, F., trans. Gould, C.",1883,1880s,Anthropology and Social Customs,Manners and customs,en,0.0,0.0,0.0,0.0,0.9790056224574387,0.02099437754256124,0.0,0.0,0.0,0.0,nmf,10,4,0.9790056224574387
MASTER_00428,_1921_05.txt,Exogamy in China,"Wilkinson, H. P.",1921,1920s,Anthropology and Social Customs,Ethnology,en,0.3664748973978524,0.0,0.07963439844440334,0.0,0.0,0.004063046961908737,0.3602681744909187,0.0,0.0,0.18955948270491685,nmf,10,0,0.3664748973978524
MASTER_00429,_1921_06.txt,"Lampacao, a mystery of the Far East","Morse, H. B.",1921,1920s,Geography and Travel,Geography,en,0.0,0.3008446990810849,0.0,0.0,0.0,0.0,0.03034100013480562,0.6688143007841094,0.0,0.0,nmf,10,7,0.6688143007841094
MASTER_00430,_1921_07.txt,"Marriage maker, The","Kliene, C.",1921,1920s,Literature and Language,Literature,en,0.6763405953571971,0.0,0.021383996146351142,0.19238317143486725,0.0,0.06366344144436462,0.0,0.012763472185222396,0.0017375364862762524,0.03172778694572113,nmf,10,0,0.6763405953571971
MASTER_00431,_1921_08.txt,"Highways and byways of Kweichow, The *","Kemp, E. G.",1921,1920s,Geography and Travel,Travel,en,0.48323027035828237,0.30147128239030563,0.13248955845414415,0.0,0.07746299397925777,0.0,0.0,0.0024341773352048895,0.0029117174828050866,0.0,nmf,10,0,0.48323027035828237
MASTER_00432,_1921_09.txt,"Christ in the "" Li Tai Shen Hsien T'ung Chien ""","Werner, E. T. C.",1921,1920s,Religion and Philosophy,Christianity,en,0.09473294292873088,0.010923025041863469,0.1966545928996484,0.12500359659488475,0.0,0.0,0.0,0.0,0.0,0.5726858425348724,nmf,10,9,0.5726858425348724
MASTER_00433,_1921_10.txt,"Trip to Hua Kang, A","Fletcher, W. J. B.",1921,1920s,Literature and Language,Literature,en,0.05949518945758969,0.3069384497093159,0.0,0.000401002430987166,0.31911969248237204,0.0,0.0,0.012714281162742808,0.0,0.3013313847569924,nmf,10,4,0.31911969248237204
MASTER_00435,_1922_01.txt,"Natural history of China, The","Sowerby, A. de C.",1922,1920s,Natural Sciences,Zoology,en,0.0,0.19141108248059352,0.21878402663764474,0.0,0.3274246672027321,0.0,0.1756151217914332,0.05542109361768276,0.0,0.03134400826991366,nmf,10,4,0.3274246672027321
MASTER_00436,_1922_02.txt,"Growth of the Yangtze delta, The *",Heidenstem,1922,1920s,Natural Sciences,Geology,en,0.0,0.7372305873022484,0.14669072700046476,0.06406446623998406,0.0,0.0,0.05201421945730264,0.0,0.0,0.0,nmf,10,1,0.7372305873022484
MASTER_00437,_1922_03.txt,"Shuh country, The",Hutson J.,1922,1920s,Arts and Archaeology,Archaeology,en,0.11462025646675106,0.16635495297437472,0.0,0.6640233694469216,0.0,0.007700712982711874,0.03298179397726134,0.0,0.014318914151979237,0.0,nmf,10,3,0.6640233694469216
MASTER_00349,_1922_04.txt,The Great wall,"Edgar, J. H.",1914,1910s,Natural Sciences,Hydrology,en,0.005244740952020171,0.042287363767468035,0.0,0.4916749308635818,0.0,0.0,0.46079296441692985,0.0,0.0,0.0,nmf,10,3,0.4916749308635818
MASTER_00440,_1922_05.txt,""" Fir - flower Tablets ""","Ferguson, J. C.",1922,1920s,Literature and Language,Literature,en,0.16032135524673666,0.012980700951438157,0.5162895456641711,0.13966932065768478,0.05337559051366093,0.0,0.023565220151644837,0.0,0.0,0.09379826681466354,nmf,10,2,0.5162895456641711
MASTER_00441,_1922_06.txt,Lan - tsih *,"Hudson, E.",1922,1920s,Literature and Language,Literature,en,0.6083169115456474,0.08335884239228278,0.0,0.15710937581327528,0.0,0.15121487024879451,0.0,0.0,0.0,0.0,nmf,10,0,0.6083169115456474
MASTER_00443,_1922_07.txt,Notes on the coal and Iron Ore deposits of Central Shansi,"Norin, E.",1922,1920s,Natural Sciences,Geology,en,0.0,0.8038404089870022,0.013205262279027631,0.0,0.09507255383104463,0.0,0.027029079384467237,0.0,0.0608526955184584,0.0,nmf,10,1,0.8038404089870022
MASTER_00444,_1922_08.txt,Chinese names of plants ; a preliminary list of the trees and shrubs of North Honan,"Hers, J.",1922,1920s,Natural Sciences,Botany,en,0.0,0.0,0.0,0.6751846744121225,0.316623058262234,0.008192267325643455,0.0,0.0,0.0,0.0,nmf,10,3,0.6751846744121225
MASTER_00223,_1922_09.txt,The Family names,"Giles, H. A.",1886,1880s,Literature and Language,Literature,en,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,nmf,10,4,1.0
MASTER_00446,_1922_10.txt,"Distribution and habits of the Argali sheep of Central Asia, The *","Sjolander, D.",1922,1920s,Natural Sciences,Zoology,en,0.049348448774700245,0.298568027164957,0.028498956760244373,0.0,0.38614474646427677,0.0,0.22811038459681984,0.0003701919656077214,0.0,0.008959244273393964,nmf,10,4,0.38614474646427677
MASTER_00447,_1922_11.txt,Plants from Peitaiho,"Cowdry, N. H.",1922,1920s,Natural Sciences,Botany,en,0.0,0.0,0.0,0.17897419581710403,0.821025804182896,0.0,0.0,0.0,0.0,0.0,nmf,10,4,0.821025804182896
MASTER_00410,_1922_12.txt,Formosa,,1919,1910s,Geography and Travel,Travel,en,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,nmf,10,4,1.0
