master_id,filename,title,year,decade,L1,L2,model_include,model_exclusion_reason,model_unigram_count_before_df,model_token_count_before_df,model_token_count_after_df,cleaned_full_text_path,analysis_text_path
MASTER_00417,LI_1920_03.txt,"Destiny, fate",1920,1920s,Religion and Philosophy,Philosophy,True,,3634,10899,2941,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LI_1920_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LI_1920_03.txt
MASTER_00418,LI_1920_04.txt,China's petrified sun - rays,1920,1920s,Natural Sciences,Geology,True,,1126,3375,897,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LI_1920_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LI_1920_04.txt
MASTER_00419,LI_1920_05.txt,Chinese ideas of antiques,1920,1920s,Arts and Archaeology,Art,True,,5495,16482,4652,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LI_1920_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LI_1920_05.txt
MASTER_00420,LI_1920_06.txt,Names and nicknames of the Shanghai settlements,1920,1920s,History and Chronology,History,True,,3171,9510,2505,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LI_1920_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LI_1920_06.txt
MASTER_00421,LI_1920_07.txt,Chinese poetry and its connotations *,1920,1920s,Literature and Language,Literature,True,,4721,14160,4050,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LI_1920_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LI_1920_07.txt
,LI_1920_08.txt,,1920,1920s,,,True,,2845,8532,2521,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LI_1920_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LI_1920_08.txt
MASTER_00423,LI_1920_09.txt,"Chinese life of Mohammed, A",1920,1920s,Religion and Philosophy,Islam,True,,3861,11580,3219,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LI_1920_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LI_1920_09.txt
MASTER_00415,LI_1920_reviews_of_recent_books.txt,"Relation of Chinese and Siamese, The *",1920,1920s,Anthropology and Social Customs,Ethnology,False,review;reviews,7204,21609,5577,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LI_1920_reviews_of_recent_books.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LI_1920_reviews_of_recent_books.txt
MASTER_00424,LII_1921_01.txt,"Operations and manifestations of the Tao exemplified in history, The",1921,1920s,Religion and Philosophy,Taoism,True,,7078,21231,5891,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LII_1921_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LII_1921_01.txt
MASTER_00425,LII_1921_02.txt,"Hainanese Miao, The *",1921,1920s,Anthropology and Social Customs,Ethnology,True,,1672,5013,1344,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LII_1921_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LII_1921_02.txt
MASTER_00426,LII_1921_03.txt,Notes on the symbolism of the Purple Forbidden City *,1921,1920s,Geography and Travel,Travel,True,,5152,15453,4516,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LII_1921_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LII_1921_03.txt
MASTER_00180,LII_1921_04.txt,Corea,1883,1880s,Anthropology and Social Customs,Manners and customs,True,,5350,16047,4434,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LII_1921_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LII_1921_04.txt
MASTER_00428,LII_1921_05.txt,Exogamy in China,1921,1920s,Anthropology and Social Customs,Ethnology,True,,3964,11889,3354,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LII_1921_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LII_1921_05.txt
MASTER_00429,LII_1921_06.txt,"Lampacao, a mystery of the Far East",1921,1920s,Geography and Travel,Geography,True,,266,795,186,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LII_1921_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LII_1921_06.txt
MASTER_00430,LII_1921_07.txt,"Marriage maker, The",1921,1920s,Literature and Language,Literature,True,,3153,9456,2448,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LII_1921_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LII_1921_07.txt
MASTER_00431,LII_1921_08.txt,"Highways and byways of Kweichow, The *",1921,1920s,Geography and Travel,Travel,True,,4367,13098,3461,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LII_1921_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LII_1921_08.txt
MASTER_00432,LII_1921_09.txt,"Christ in the "" Li Tai Shen Hsien T'ung Chien """,1921,1920s,Religion and Philosophy,Christianity,True,,942,2823,807,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LII_1921_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LII_1921_09.txt
MASTER_00433,LII_1921_10.txt,"Trip to Hua Kang, A",1921,1920s,Literature and Language,Literature,False,short_after_stopwords_lt_120,76,225,43,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LII_1921_10.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LII_1921_10.txt
MASTER_00434,LII_1921_11.txt,"Song of a skirt, The",1921,1920s,Literature and Language,Literature,False,short_after_stopwords_lt_120,42,123,27,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LII_1921_11.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LII_1921_11.txt
MASTER_00007,LII_1921_reviews_of_recent_books.txt,Chinese bibliography,1859,1850s,Literature and Language,Literature,False,review;reviews,10178,30531,7870,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LII_1921_reviews_of_recent_books.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LII_1921_reviews_of_recent_books.txt
MASTER_00088,V_1868_01.txt,Note sur les petites societes d'argent en Chine,1868,1860s,"Economy, Trade, and Technology",Economics,True,,2242,6723,1458,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\V_1868_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\V_1868_01.txt
MASTER_00089,V_1868_02.txt,Notes on the coal fields and general geology of the neighbourhood of Nagasaki *,1868,1860s,Natural Sciences,Geology,True,,901,2700,772,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\V_1868_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\V_1868_02.txt
MASTER_00090,V_1868_03.txt,Notions of the ancient Chinese respecting music,1868,1860s,Arts and Archaeology,Music,True,,4839,14514,4025,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\V_1868_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\V_1868_03.txt
MASTER_00180,V_1868_04.txt,Corea,1883,1880s,Anthropology and Social Customs,Manners and customs,True,,1639,4914,1360,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\V_1868_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\V_1868_04.txt
MASTER_00213,V_1868_05.txt,Where was Ta - ts ' in ?,1886,1880s,Geography and Travel,Geography,True,,1744,5229,1506,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\V_1868_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\V_1868_05.txt
MASTER_00201,V_1868_06.txt,The Mystery of Ta - ts ' in,1885,1880s,Geography and Travel,Geography,True,,1451,4350,1133,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\V_1868_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\V_1868_06.txt
MASTER_00094,V_1868_07.txt,Note sur quelques unes des recherches que l'on pourrait faire en Chine at au Japon au point de vue de la geologie et de la paleontologie,1868,1860s,Natural Sciences,Geology,True,,14462,43383,8245,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\V_1868_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\V_1868_07.txt
MASTER_00095,V_1868_08.txt,"Itinerary of a jouney through the Provinces of Hoo - pih, Sze - chuen and Shen - se",1868,1860s,Geography and Travel,Travel,True,,17508,52521,14751,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\V_1868_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\V_1868_08.txt
MASTER_00096,V_1868_09.txt,Report of an exploration of the new course of the Yellow River,1868,1860s,Natural Sciences,Hydrology,True,,3867,11598,3391,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\V_1868_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\V_1868_09.txt
MASTER_00097,V_1868_10_retrospect_of_events.txt,"Retrospect of events in China and Japan, 1868",1868,1860s,History and Chronology,"History, Modern (20th century)",True,,998,2991,839,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\V_1868_10_retrospect_of_events.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\V_1868_10_retrospect_of_events.txt
MASTER_00349,VII_1871_01.txt,The Great wall,1914,1910s,Natural Sciences,Hydrology,True,,2479,7434,2086,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\VII_1871_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\VII_1871_01.txt
MASTER_00213,VII_1871_02.txt,Where was Ta - ts ' in ?,1886,1880s,Geography and Travel,Geography,True,,943,2826,722,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\VII_1871_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\VII_1871_02.txt
MASTER_00112,VII_1871_03.txt,The Aborigines of Hainan,1871,1870s,Anthropology and Social Customs,Ethnology,True,,1728,5181,1459,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\VII_1871_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\VII_1871_03.txt
MASTER_00112,VII_1871_04.txt,The Aborigines of Hainan,1871,1870s,Anthropology and Social Customs,Ethnology,True,,2630,7887,1997,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\VII_1871_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\VII_1871_04.txt
MASTER_00113,VII_1871_05.txt,Narrative of an exploring visit to Hainan,1871,1870s,Geography and Travel,Travel,True,,10202,30603,8102,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\VII_1871_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\VII_1871_05.txt
MASTER_00114,VII_1871_06.txt,Chinese lyrics,1871,1870s,Arts and Archaeology,Music,True,,2468,7401,1934,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\VII_1871_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\VII_1871_06.txt
MASTER_00115,VII_1871_07.txt,"The Mythical origin of the Chow or Djow Dynasty, as set forth in the ""Shoo-king""",1871,1870s,History and Chronology,History,True,,1781,5340,1396,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\VII_1871_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\VII_1871_07.txt
MASTER_00116,VII_1871_08.txt,The Obligations of China to Europe in the matter of physical science acknowledged by eminent Chinese,1871,1870s,Natural Sciences,Science,True,,2959,8874,2356,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\VII_1871_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\VII_1871_08.txt
MASTER_00117,VII_1871_09.txt,The Life and works of Han Yu or Han Wen-Kung,1871,1870s,History and Chronology,"History | History, Ancient",True,,3063,9186,2550,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\VII_1871_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\VII_1871_09.txt
MASTER_00118,VII_1871_10.txt,Chinese legends,1871,1870s,Anthropology and Social Customs,Mythology,True,,2145,6432,1678,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\VII_1871_10.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\VII_1871_10.txt
MASTER_00119,VII_1871_11.txt,On the Antiquities of Cambodia,1871,1870s,Arts and Archaeology,Archaeology,True,,1320,3957,1051,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\VII_1871_11.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\VII_1871_11.txt
MASTER_00640,VII_1871_12.txt,Jehol,1940,1940s,Geography and Travel,Geography,True,,6446,19335,3479,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\VII_1871_12.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\VII_1871_12.txt
MASTER_00121,VII_1871_13.txt,Chinese use of shad in consumption and iodine Plants in scrofula,1871,1870s,Natural Sciences,Medicine,True,,307,918,191,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\VII_1871_13.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\VII_1871_13.txt
,VII_1871_14.txt,,1871,1870s,,,True,,745,2232,570,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\VII_1871_14.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\VII_1871_14.txt
MASTER_00180,VII_1871_15_RETROSPECT OF EVENTS IN CHINA.txt,Corea,1883,1880s,Anthropology and Social Customs,Manners and customs,True,,1629,4884,1345,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\VII_1871_15_RETROSPECT OF EVENTS IN CHINA.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\VII_1871_15_RETROSPECT OF EVENTS IN CHINA.txt
MASTER_00124,VII_1871_16.txt,"Meteorological observations, April - December 1872",1871,1870s,Natural Sciences,Meteorology,True,,305,912,250,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\VII_1871_16.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\VII_1871_16.txt
MASTER_00265,VII_1871_17_duplicated红楼梦.txt,"Family law of the Chinese, The",1892,1890s,"Politics, Government, and Law",Law,True,,3628,10881,2986,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\VII_1871_17_duplicated红楼梦.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\VII_1871_17_duplicated红楼梦.txt
MASTER_00141,X_1876_01.txt,"Elucidations of Marco Polo's travels in North China, drawn from Chinese sources",1875,1870s,Geography and Travel,Geography,True,,10655,31962,8451,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\X_1876_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\X_1876_01.txt
MASTER_00142,X_1876_02.txt,Notes made on a tour through Shan - hsi and Shen - hsi,1875,1870s,Geography and Travel,Travel,True,,3369,10104,2909,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\X_1876_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\X_1876_02.txt
MASTER_00143,X_1876_03.txt,Short notes on the identification of the Yue - ti and Kiang tribes of ancient Chinese history,1875,1870s,Anthropology and Social Customs,Ethnology,True,,448,1341,331,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\X_1876_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\X_1876_03.txt
