time_window,subject_l1,subject_l2,term,term_count,article_count,share,idf,tfidf
1928-1937,Religion and Philosophy,Religion,christianity,1,1,0.05263157894736842,1.916290731874155,1.916290731874155
1928-1937,Geography and Travel,Asia,historical,1,1,0.16666666666666666,1.916290731874155,1.916290731874155
1928-1937,Religion and Philosophy,China--Religion,state,1,1,0.047619047619047616,1.916290731874155,1.916290731874155
1928-1937,Religion and Philosophy,China--Religion,han,1,1,0.047619047619047616,1.916290731874155,1.916290731874155
1928-1937,Religion and Philosophy,Islam,how,1,1,0.125,1.916290731874155,1.916290731874155
1928-1937,"Economy, Trade, and Technology",Economics,historical,1,1,0.05263157894736842,1.916290731874155,1.916290731874155
1928-1937,Natural Sciences,Botany,chihli,1,1,0.05263157894736842,1.916290731874155,1.916290731874155
1928-1937,Natural Sciences,Botany,two,1,1,0.05263157894736842,1.916290731874155,1.916290731874155
1928-1937,Arts and Archaeology,Antiquities,island,1,1,0.07142857142857142,1.916290731874155,1.916290731874155
1928-1937,Arts and Archaeology,Art,corean,1,1,0.0625,1.916290731874155,1.916290731874155
1928-1937,Arts and Archaeology,Art,bronzes,1,1,0.0625,1.916290731874155,1.916290731874155
1928-1937,Natural Sciences,Science,science,1,1,0.3333333333333333,1.916290731874155,1.916290731874155
1928-1937,Geography and Travel,Geography,visit,1,1,0.02857142857142857,1.916290731874155,1.916290731874155
1928-1937,Geography and Travel,Geography,eastern,1,1,0.02857142857142857,1.916290731874155,1.916290731874155
1928-1937,Literature and Language,East Asian languages,language,1,1,0.07142857142857142,1.916290731874155,1.916290731874155
1928-1937,Religion and Philosophy,Philosophy,philosopher,1,1,0.07692307692307693,1.916290731874155,1.916290731874155
1928-1937,Religion and Philosophy,Philosophy,yang,1,1,0.07692307692307693,1.916290731874155,1.916290731874155
1928-1937,Geography and Travel,Geography,peking,1,1,0.02857142857142857,1.916290731874155,1.916290731874155
1928-1937,Natural Sciences,Medicine,medicine,1,1,0.25,1.916290731874155,1.916290731874155
1928-1937,Natural Sciences,Zoology,natural,1,1,0.25,1.916290731874155,1.916290731874155
1928-1937,Religion and Philosophy,Philosophy,doctrine,1,1,0.07692307692307693,1.916290731874155,1.916290731874155
1928-1937,Religion and Philosophy,Religion,modern,1,1,0.05263157894736842,1.916290731874155,1.916290731874155
1928-1937,History and Chronology,History,political,1,1,0.02857142857142857,1.916290731874155,1.916290731874155
1928-1937,Arts and Archaeology,Painting,iii,1,1,0.07692307692307693,1.916290731874155,1.916290731874155
1928-1937,Anthropology and Social Customs,Anthropology,kwangtung,1,1,0.14285714285714285,1.916290731874155,1.916290731874155
1928-1937,Arts and Archaeology,Antiquities,research,1,1,0.07142857142857142,1.916290731874155,1.916290731874155
1928-1937,Arts and Archaeology,Antiquities,museum,1,1,0.07142857142857142,1.916290731874155,1.916290731874155
1928-1937,Arts and Archaeology,Antiquities,eastern,1,1,0.07142857142857142,1.916290731874155,1.916290731874155
1928-1937,History and Chronology,History,capital,1,1,0.02857142857142857,1.916290731874155,1.916290731874155
1928-1937,Religion and Philosophy,Philosophy,tai,1,1,0.07692307692307693,1.916290731874155,1.916290731874155
1928-1937,Anthropology and Social Customs,Anthropology,beginning,1,1,0.14285714285714285,1.916290731874155,1.916290731874155
1928-1937,Anthropology and Social Customs,Anthropology,human,1,1,0.14285714285714285,1.916290731874155,1.916290731874155
1928-1937,Arts and Archaeology,Painting,among,1,1,0.07692307692307693,1.916290731874155,1.916290731874155
1928-1937,Arts and Archaeology,Painting,peking,1,1,0.07692307692307693,1.916290731874155,1.916290731874155
1928-1937,"Economy, Trade, and Technology",Economics,salt,1,1,0.05263157894736842,1.916290731874155,1.916290731874155
1928-1937,"Economy, Trade, and Technology",Economics,yen,1,1,0.05263157894736842,1.916290731874155,1.916290731874155
1928-1937,Arts and Archaeology,Painting,how,1,1,0.07692307692307693,1.916290731874155,1.916290731874155
1928-1937,Arts and Archaeology,Painting,art,1,1,0.07692307692307693,1.916290731874155,1.916290731874155
1928-1937,Geography and Travel,Geography,west,1,1,0.02857142857142857,1.916290731874155,1.916290731874155
1928-1937,Geography and Travel,Geography,passage,1,1,0.02857142857142857,1.916290731874155,1.916290731874155
1928-1937,Literature and Language,Language and languages,one,1,1,0.07142857142857142,1.916290731874155,1.916290731874155
1928-1937,Arts and Archaeology,Archaeology,bronzes,1,1,0.03225806451612903,1.916290731874155,1.916290731874155
1928-1937,Natural Sciences,Astronomy,han,1,1,0.09090909090909091,1.916290731874155,1.916290731874155
1928-1937,Arts and Archaeology,Architecture,chi,1,1,0.14285714285714285,1.916290731874155,1.916290731874155
1928-1937,Arts and Archaeology,Architecture,theory,1,1,0.14285714285714285,1.916290731874155,1.916290731874155
1928-1937,History and Chronology,History,han,1,1,0.02857142857142857,1.916290731874155,1.916290731874155
1928-1937,History and Chronology,"History, Ancient",han,1,1,0.08333333333333333,1.916290731874155,1.916290731874155
1928-1937,Geography and Travel,Travel,passage,1,1,0.0625,1.916290731874155,1.916290731874155
1928-1937,Geography and Travel,Travel,han,1,1,0.0625,1.916290731874155,1.916290731874155
1928-1937,"Economy, Trade, and Technology",Economics,hung,1,1,0.05263157894736842,1.916290731874155,1.916290731874155
1928-1937,"Economy, Trade, and Technology",Economics,yang,1,1,0.05263157894736842,1.916290731874155,1.916290731874155
1928-1937,"Economy, Trade, and Technology",Economics,han,1,1,0.05263157894736842,1.916290731874155,1.916290731874155
1928-1937,Arts and Archaeology,Art,art,1,1,0.0625,1.916290731874155,1.916290731874155
1928-1937,Arts and Archaeology,Archaeology,music,1,1,0.03225806451612903,1.916290731874155,1.916290731874155
1928-1937,Arts and Archaeology,Archaeology,musical,1,1,0.03225806451612903,1.916290731874155,1.916290731874155
1928-1937,Arts and Archaeology,Archaeology,instruments,1,1,0.03225806451612903,1.916290731874155,1.916290731874155
1928-1937,History and Chronology,History,historical,1,1,0.02857142857142857,1.916290731874155,1.916290731874155
1928-1937,Geography and Travel,Geography,great,1,1,0.02857142857142857,1.6931471805599454,1.6931471805599454
1928-1937,Natural Sciences,Geology,origin,1,1,0.1111111111111111,1.6931471805599454,1.6931471805599454
1928-1937,Religion and Philosophy,China--Religion,origin,1,1,0.047619047619047616,1.6931471805599454,1.6931471805599454
1928-1937,History and Chronology,Biography,emperor,1,1,0.14285714285714285,1.6931471805599454,1.6931471805599454
1928-1937,Literature and Language,Literature,yuan,1,1,0.045454545454545456,1.6931471805599454,1.6931471805599454
1928-1937,Religion and Philosophy,China--Religion,religion,1,1,0.047619047619047616,1.6931471805599454,1.6931471805599454
1928-1937,Natural Sciences,Botany,flora,1,1,0.05263157894736842,1.6931471805599454,1.6931471805599454
1928-1937,Arts and Archaeology,Antiquities,inscriptions,1,1,0.07142857142857142,1.6931471805599454,1.6931471805599454
1928-1937,History and Chronology,History,recent,1,1,0.02857142857142857,1.6931471805599454,1.6931471805599454
1928-1937,History and Chronology,"History, Ancient",recent,1,1,0.08333333333333333,1.6931471805599454,1.6931471805599454
1928-1937,Geography and Travel,Geography,tung,1,1,0.02857142857142857,1.6931471805599454,1.6931471805599454
1928-1937,Religion and Philosophy,China--Religion,wei,1,1,0.047619047619047616,1.6931471805599454,1.6931471805599454
1928-1937,Literature and Language,East Asian languages,manchu,1,1,0.07142857142857142,1.6931471805599454,1.6931471805599454
1928-1937,Anthropology and Social Customs,Ethnology,origin,1,1,0.07142857142857142,1.6931471805599454,1.6931471805599454
1928-1937,Anthropology and Social Customs,Anthropology,chekiang,1,1,0.14285714285714285,1.6931471805599454,1.6931471805599454
1928-1937,Religion and Philosophy,Philosophy,tung,1,1,0.07692307692307693,1.6931471805599454,1.6931471805599454
1928-1937,Religion and Philosophy,Philosophy,yuan,1,1,0.07692307692307693,1.6931471805599454,1.6931471805599454
1928-1937,Arts and Archaeology,Archaeology,miao,1,1,0.03225806451612903,1.6931471805599454,1.6931471805599454
1928-1937,Geography and Travel,Geography,origin,1,1,0.02857142857142857,1.6931471805599454,1.6931471805599454
1928-1937,Anthropology and Social Customs,Ethnology,yellow,1,1,0.07142857142857142,1.6931471805599454,1.6931471805599454
1928-1937,Arts and Archaeology,Archaeology,inscriptions,1,1,0.03225806451612903,1.6931471805599454,1.6931471805599454
1928-1937,Religion and Philosophy,Religion,religion,1,1,0.05263157894736842,1.6931471805599454,1.6931471805599454
1928-1937,Religion and Philosophy,Christianity,monument,1,1,0.05555555555555555,1.6931471805599454,1.6931471805599454
1928-1937,Geography and Travel,Geography,chekiang,1,1,0.02857142857142857,1.6931471805599454,1.6931471805599454
1928-1937,"Politics, Government, and Law",Political science,philosophy,1,1,0.16666666666666666,1.5108256237659907,1.5108256237659907
1928-1937,Religion and Philosophy,Religion,early,1,1,0.05263157894736842,1.5108256237659907,1.5108256237659907
1928-1937,Natural Sciences,Botany,shantung,1,1,0.05263157894736842,1.5108256237659907,1.5108256237659907
1928-1937,Natural Sciences,Botany,list,1,1,0.05263157894736842,1.5108256237659907,1.5108256237659907
1928-1937,Natural Sciences,Botany,names,1,1,0.05263157894736842,1.5108256237659907,1.5108256237659907
1928-1937,Arts and Archaeology,Antiquities,list,1,1,0.07142857142857142,1.5108256237659907,1.5108256237659907
1928-1937,Geography and Travel,Geography,journey,1,1,0.02857142857142857,1.5108256237659907,1.5108256237659907
1928-1937,Literature and Language,East Asian languages,study,1,1,0.07142857142857142,1.5108256237659907,1.5108256237659907
1928-1937,Natural Sciences,Medicine,early,1,1,0.25,1.5108256237659907,1.5108256237659907
1928-1937,Geography and Travel,Travel,early,1,1,0.0625,1.5108256237659907,1.5108256237659907
1928-1937,Religion and Philosophy,Philosophy,philosophy,1,1,0.07692307692307693,1.5108256237659907,1.5108256237659907
1928-1937,History and Chronology,History,sources,1,1,0.02857142857142857,1.5108256237659907,1.5108256237659907
1928-1937,History and Chronology,History,study,1,1,0.02857142857142857,1.5108256237659907,1.5108256237659907
1928-1937,History and Chronology,History,asia,1,1,0.02857142857142857,1.5108256237659907,1.5108256237659907
1928-1937,Literature and Language,Literature,literature,1,1,0.045454545454545456,1.5108256237659907,1.5108256237659907
1928-1937,Anthropology and Social Customs,Ethnology,land,1,1,0.07142857142857142,1.5108256237659907,1.5108256237659907
1928-1937,Religion and Philosophy,Confucianism,times,1,1,0.16666666666666666,1.5108256237659907,1.5108256237659907
1928-1937,"Economy, Trade, and Technology",Economics,early,1,1,0.05263157894736842,1.5108256237659907,1.5108256237659907
1928-1937,Literature and Language,Literature,hsi,1,1,0.045454545454545456,1.3566749439387324,1.3566749439387324
1928-1937,Natural Sciences,Geology,north,1,1,0.1111111111111111,1.3566749439387324,1.3566749439387324
1928-1937,Religion and Philosophy,Religion,japan,1,1,0.05263157894736842,1.3566749439387324,1.3566749439387324
1928-1937,History and Chronology,Biography,wang,1,1,0.14285714285714285,1.3566749439387324,1.3566749439387324
1928-1937,Literature and Language,Literature,life,1,1,0.045454545454545456,1.3566749439387324,1.3566749439387324
1928-1937,Geography and Travel,Geography,city,1,1,0.02857142857142857,1.3566749439387324,1.3566749439387324
1928-1937,Arts and Archaeology,Archaeology,city,1,1,0.03225806451612903,1.3566749439387324,1.3566749439387324
1928-1937,Natural Sciences,Medicine,western,1,1,0.25,1.2231435513142097,1.2231435513142097
1928-1937,Literature and Language,East Asian languages,western,1,1,0.07142857142857142,1.2231435513142097,1.2231435513142097
1928-1937,"Politics, Government, and Law",Political science,dynasty,1,1,0.16666666666666666,1.1053605156578263,1.1053605156578263
1928-1937,Religion and Philosophy,China--Religion,dynasty,1,1,0.047619047619047616,1.1053605156578263,1.1053605156578263
1928-1937,History and Chronology,"History, Ancient",history,1,1,0.08333333333333333,1.1053605156578263,1.1053605156578263
1928-1937,Natural Sciences,Science,history,1,1,0.3333333333333333,1.1053605156578263,1.1053605156578263
1928-1937,Geography and Travel,Geography,dynasty,1,1,0.02857142857142857,1.1053605156578263,1.1053605156578263
1928-1937,Natural Sciences,Zoology,history,1,1,0.25,1.1053605156578263,1.1053605156578263
1928-1937,History and Chronology,"Chronology, Historical",history,1,1,0.2,1.1053605156578263,1.1053605156578263
1928-1937,Natural Sciences,Astronomy,dynasty,1,1,0.09090909090909091,1.1053605156578263,1.1053605156578263
1928-1937,Arts and Archaeology,Archaeology,history,1,1,0.03225806451612903,1.1053605156578263,1.1053605156578263
1928-1937,Geography and Travel,Travel,dynasty,1,1,0.0625,1.1053605156578263,1.1053605156578263
1928-1937,Anthropology and Social Customs,Ethnology,ancient,1,1,0.07142857142857142,1.0,1.0
1928-1937,History and Chronology,History,ancient,1,1,0.02857142857142857,1.0,1.0
1928-1937,History and Chronology,"History, Ancient",ancient,1,1,0.08333333333333333,1.0,1.0
1928-1937,Religion and Philosophy,Religion,ancient,1,1,0.05263157894736842,1.0,1.0
1938-1948,Arts and Archaeology,Archaeology,pottery,2,2,0.09090909090909091,2.203972804325936,4.407945608651872
1938-1948,Religion and Philosophy,Religion,domesticated,1,1,0.05263157894736842,2.6094379124341005,2.6094379124341005
1938-1948,History and Chronology,History,manners,1,1,0.08333333333333333,2.6094379124341005,2.6094379124341005
1938-1948,Literature and Language,Language and languages,company,1,1,0.041666666666666664,2.6094379124341005,2.6094379124341005
1938-1948,Literature and Language,Language and languages,factory,1,1,0.041666666666666664,2.6094379124341005,2.6094379124341005
1938-1948,Literature and Language,Language and languages,liquids,1,1,0.041666666666666664,2.6094379124341005,2.6094379124341005
1938-1948,Literature and Language,Language and languages,dissolution,1,1,0.041666666666666664,2.6094379124341005,2.6094379124341005
1938-1948,Literature and Language,Language and languages,initial,1,1,0.041666666666666664,2.6094379124341005,2.6094379124341005
1938-1948,Literature and Language,Language and languages,consonant,1,1,0.041666666666666664,2.6094379124341005,2.6094379124341005
1938-1948,Literature and Language,Language and languages,groups,1,1,0.041666666666666664,2.6094379124341005,2.6094379124341005
1938-1948,Literature and Language,Language and languages,sinic,1,1,0.041666666666666664,2.6094379124341005,2.6094379124341005
1938-1948,Literature and Language,Language and languages,families,1,1,0.041666666666666664,2.6094379124341005,2.6094379124341005
1938-1948,Literature and Language,Language and languages,evolution,1,1,0.041666666666666664,2.6094379124341005,2.6094379124341005
1938-1948,Literature and Language,Language and languages,characters,1,1,0.041666666666666664,2.6094379124341005,2.6094379124341005
1938-1948,Literature and Language,Language and languages,pictographs,1,1,0.041666666666666664,2.6094379124341005,2.6094379124341005
1938-1948,Religion and Philosophy,Religion,worshipping,1,1,0.05263157894736842,2.6094379124341005,2.6094379124341005
1938-1948,Religion and Philosophy,Religion,imperial,1,1,0.05263157894736842,2.6094379124341005,2.6094379124341005
1938-1948,Religion and Philosophy,Religion,ancestors,1,1,0.05263157894736842,2.6094379124341005,2.6094379124341005
1938-1948,Natural Sciences,Zoology,remarkable,1,1,0.14285714285714285,2.6094379124341005,2.6094379124341005
