master_id,time_window,author_raw,title,year_start,term
MASTER_00063,1858-1867,,An account of a translation of a Japanese Manuscript,1866,japanese
MASTER_00063,1858-1867,,An account of a translation of a Japanese Manuscript,1866,manuscript
MASTER_00064,1858-1867,"Keer, J. G.",Description of the Great Examination Hall at Canton,1866,description
MASTER_00064,1858-1867,"Keer, J. G.",Description of the Great Examination Hall at Canton,1866,great
MASTER_00064,1858-1867,"Keer, J. G.",Description of the Great Examination Hall at Canton,1866,examination
MASTER_00064,1858-1867,"Keer, J. G.",Description of the Great Examination Hall at Canton,1866,hall
MASTER_00064,1858-1867,"Keer, J. G.",Description of the Great Examination Hall at Canton,1866,canton
MASTER_00065,1858-1867,"Wylie, A.",Notes on the opinions of the Chinese with regard to eclipses,1866,opinions
MASTER_00065,1858-1867,"Wylie, A.",Notes on the opinions of the Chinese with regard to eclipses,1866,regard
MASTER_00065,1858-1867,"Wylie, A.",Notes on the opinions of the Chinese with regard to eclipses,1866,eclipses
MASTER_00066,1858-1867,"McCartee, D. B.",On some Wild Silkworms of China,1866,wild
MASTER_00066,1858-1867,"McCartee, D. B.",On some Wild Silkworms of China,1866,silkworms
MASTER_00067,1858-1867,"Williams, S. W.",Political intercourse between China and Lewchew,1866,political
MASTER_00067,1858-1867,"Williams, S. W.",Political intercourse between China and Lewchew,1866,intercourse
MASTER_00067,1858-1867,"Williams, S. W.",Political intercourse between China and Lewchew,1866,lewchew
MASTER_00068,1858-1867,"Kingsmill, T. W.",Notes on some outlying coal-fields in the south-eastern provinces of China,1866,outlying
MASTER_00068,1858-1867,"Kingsmill, T. W.",Notes on some outlying coal-fields in the south-eastern provinces of China,1866,coal-fields
MASTER_00068,1858-1867,"Kingsmill, T. W.",Notes on some outlying coal-fields in the south-eastern provinces of China,1866,south-eastern
MASTER_00068,1858-1867,"Kingsmill, T. W.",Notes on some outlying coal-fields in the south-eastern provinces of China,1866,provinces
MASTER_00069,1858-1867,"Hollingworth, H. G.","A Short sketch of the Chinese game of chess, Seang - kh'e",1866,short
MASTER_00069,1858-1867,"Hollingworth, H. G.","A Short sketch of the Chinese game of chess, Seang - kh'e",1866,sketch
MASTER_00069,1858-1867,"Hollingworth, H. G.","A Short sketch of the Chinese game of chess, Seang - kh'e",1866,game
MASTER_00069,1858-1867,"Hollingworth, H. G.","A Short sketch of the Chinese game of chess, Seang - kh'e",1866,chess
MASTER_00069,1858-1867,"Hollingworth, H. G.","A Short sketch of the Chinese game of chess, Seang - kh'e",1866,seang
MASTER_00069,1858-1867,"Hollingworth, H. G.","A Short sketch of the Chinese game of chess, Seang - kh'e",1866,kh'e
MASTER_00070,1858-1867,"Butcher, C. H.","Retrospect of events in the north of China, 1866",1866,retrospect
MASTER_00070,1858-1867,"Butcher, C. H.","Retrospect of events in the north of China, 1866",1866,events
MASTER_00070,1858-1867,"Butcher, C. H.","Retrospect of events in the north of China, 1866",1866,north
MASTER_00071,1858-1867,"Bickmore, A. S.","Sketch of a journey from Canton to Hankow through the Provinces of Kwangtung, Kwangsi, and Hunan, with geological notes *",1867,sketch
MASTER_00071,1858-1867,"Bickmore, A. S.","Sketch of a journey from Canton to Hankow through the Provinces of Kwangtung, Kwangsi, and Hunan, with geological notes *",1867,journey
MASTER_00071,1858-1867,"Bickmore, A. S.","Sketch of a journey from Canton to Hankow through the Provinces of Kwangtung, Kwangsi, and Hunan, with geological notes *",1867,canton
MASTER_00071,1858-1867,"Bickmore, A. S.","Sketch of a journey from Canton to Hankow through the Provinces of Kwangtung, Kwangsi, and Hunan, with geological notes *",1867,hankow
MASTER_00071,1858-1867,"Bickmore, A. S.","Sketch of a journey from Canton to Hankow through the Provinces of Kwangtung, Kwangsi, and Hunan, with geological notes *",1867,provinces
MASTER_00071,1858-1867,"Bickmore, A. S.","Sketch of a journey from Canton to Hankow through the Provinces of Kwangtung, Kwangsi, and Hunan, with geological notes *",1867,kwangtung
MASTER_00071,1858-1867,"Bickmore, A. S.","Sketch of a journey from Canton to Hankow through the Provinces of Kwangtung, Kwangsi, and Hunan, with geological notes *",1867,kwangsi
MASTER_00071,1858-1867,"Bickmore, A. S.","Sketch of a journey from Canton to Hankow through the Provinces of Kwangtung, Kwangsi, and Hunan, with geological notes *",1867,hunan
MASTER_00071,1858-1867,"Bickmore, A. S.","Sketch of a journey from Canton to Hankow through the Provinces of Kwangtung, Kwangsi, and Hunan, with geological notes *",1867,geological
MASTER_00072,1858-1867,"Gardener, C. T.",Trans. Of inscription on tablet at Hangkow recording the changing the T'ien Chu Tang (Roman Catholic Church) into the T'ien Hao Tung *,1867,trans
MASTER_00072,1858-1867,"Gardener, C. T.",Trans. Of inscription on tablet at Hangkow recording the changing the T'ien Chu Tang (Roman Catholic Church) into the T'ien Hao Tung *,1867,inscription
MASTER_00072,1858-1867,"Gardener, C. T.",Trans. Of inscription on tablet at Hangkow recording the changing the T'ien Chu Tang (Roman Catholic Church) into the T'ien Hao Tung *,1867,tablet
MASTER_00072,1858-1867,"Gardener, C. T.",Trans. Of inscription on tablet at Hangkow recording the changing the T'ien Chu Tang (Roman Catholic Church) into the T'ien Hao Tung *,1867,hangkow
MASTER_00072,1858-1867,"Gardener, C. T.",Trans. Of inscription on tablet at Hangkow recording the changing the T'ien Chu Tang (Roman Catholic Church) into the T'ien Hao Tung *,1867,recording
MASTER_00072,1858-1867,"Gardener, C. T.",Trans. Of inscription on tablet at Hangkow recording the changing the T'ien Chu Tang (Roman Catholic Church) into the T'ien Hao Tung *,1867,changing
MASTER_00072,1858-1867,"Gardener, C. T.",Trans. Of inscription on tablet at Hangkow recording the changing the T'ien Chu Tang (Roman Catholic Church) into the T'ien Hao Tung *,1867,t'ien
MASTER_00072,1858-1867,"Gardener, C. T.",Trans. Of inscription on tablet at Hangkow recording the changing the T'ien Chu Tang (Roman Catholic Church) into the T'ien Hao Tung *,1867,chu
MASTER_00072,1858-1867,"Gardener, C. T.",Trans. Of inscription on tablet at Hangkow recording the changing the T'ien Chu Tang (Roman Catholic Church) into the T'ien Hao Tung *,1867,tang
MASTER_00072,1858-1867,"Gardener, C. T.",Trans. Of inscription on tablet at Hangkow recording the changing the T'ien Chu Tang (Roman Catholic Church) into the T'ien Hao Tung *,1867,roman
MASTER_00072,1858-1867,"Gardener, C. T.",Trans. Of inscription on tablet at Hangkow recording the changing the T'ien Chu Tang (Roman Catholic Church) into the T'ien Hao Tung *,1867,catholic
MASTER_00072,1858-1867,"Gardener, C. T.",Trans. Of inscription on tablet at Hangkow recording the changing the T'ien Chu Tang (Roman Catholic Church) into the T'ien Hao Tung *,1867,church
MASTER_00072,1858-1867,"Gardener, C. T.",Trans. Of inscription on tablet at Hangkow recording the changing the T'ien Chu Tang (Roman Catholic Church) into the T'ien Hao Tung *,1867,hao
MASTER_00072,1858-1867,"Gardener, C. T.",Trans. Of inscription on tablet at Hangkow recording the changing the T'ien Chu Tang (Roman Catholic Church) into the T'ien Hao Tung *,1867,tung
MASTER_00073,1858-1867,"Williamson, A.","Notes on the north of China, its productions and communications",1867,north
MASTER_00073,1858-1867,"Williamson, A.","Notes on the north of China, its productions and communications",1867,productions
MASTER_00073,1858-1867,"Williamson, A.","Notes on the north of China, its productions and communications",1867,communications
MASTER_00074,1858-1867,"Williamson, A.","Notes on the productions, chiefly mineral of Shantung",1867,productions
MASTER_00074,1858-1867,"Williamson, A.","Notes on the productions, chiefly mineral of Shantung",1867,chiefly
MASTER_00074,1858-1867,"Williamson, A.","Notes on the productions, chiefly mineral of Shantung",1867,mineral
MASTER_00074,1858-1867,"Williamson, A.","Notes on the productions, chiefly mineral of Shantung",1867,shantung
MASTER_00075,1858-1867,"Pryer, W. B.",Entomology of Shanghai,1867,entomology
MASTER_00075,1858-1867,"Pryer, W. B.",Entomology of Shanghai,1867,shanghai
MASTER_00076,1858-1867,"Ellias, N.",Notes on a portion of the old bed of the Yellow River an the water supply of the Grand Canal,1867,portion
MASTER_00076,1858-1867,"Ellias, N.",Notes on a portion of the old bed of the Yellow River an the water supply of the Grand Canal,1867,bed
MASTER_00076,1858-1867,"Ellias, N.",Notes on a portion of the old bed of the Yellow River an the water supply of the Grand Canal,1867,yellow
MASTER_00076,1858-1867,"Ellias, N.",Notes on a portion of the old bed of the Yellow River an the water supply of the Grand Canal,1867,river
MASTER_00076,1858-1867,"Ellias, N.",Notes on a portion of the old bed of the Yellow River an the water supply of the Grand Canal,1867,water
MASTER_00076,1858-1867,"Ellias, N.",Notes on a portion of the old bed of the Yellow River an the water supply of the Grand Canal,1867,supply
MASTER_00076,1858-1867,"Ellias, N.",Notes on a portion of the old bed of the Yellow River an the water supply of the Grand Canal,1867,grand
MASTER_00076,1858-1867,"Ellias, N.",Notes on a portion of the old bed of the Yellow River an the water supply of the Grand Canal,1867,canal
MASTER_00077,1858-1867,"Wylie, A.",Eclipses recorded in Chinese works,1867,eclipses
MASTER_00077,1858-1867,"Wylie, A.",Eclipses recorded in Chinese works,1867,recorded
MASTER_00077,1858-1867,"Wylie, A.",Eclipses recorded in Chinese works,1867,works
MASTER_00078,1858-1867,"Mayers, W. F.",Chinese chronological tables,1867,chronological
MASTER_00078,1858-1867,"Mayers, W. F.",Chinese chronological tables,1867,tables
MASTER_00079,1858-1867,"Forrest, R. J.",The Christianity of Hung Tsiu Tsuen ; a review of Taeping Books,1867,christianity
MASTER_00079,1858-1867,"Forrest, R. J.",The Christianity of Hung Tsiu Tsuen ; a review of Taeping Books,1867,hung
MASTER_00079,1858-1867,"Forrest, R. J.",The Christianity of Hung Tsiu Tsuen ; a review of Taeping Books,1867,tsiu
MASTER_00079,1858-1867,"Forrest, R. J.",The Christianity of Hung Tsiu Tsuen ; a review of Taeping Books,1867,tsuen
MASTER_00079,1858-1867,"Forrest, R. J.",The Christianity of Hung Tsiu Tsuen ; a review of Taeping Books,1867,taeping
MASTER_00079,1858-1867,"Forrest, R. J.",The Christianity of Hung Tsiu Tsuen ; a review of Taeping Books,1867,books
MASTER_00080,1858-1867,"Simon, G. E.","Carte agricole generale de l'Empire Chinois. Texte preface, legende et repertoire",1867,carte
MASTER_00080,1858-1867,"Simon, G. E.","Carte agricole generale de l'Empire Chinois. Texte preface, legende et repertoire",1867,agricole
MASTER_00080,1858-1867,"Simon, G. E.","Carte agricole generale de l'Empire Chinois. Texte preface, legende et repertoire",1867,generale
MASTER_00080,1858-1867,"Simon, G. E.","Carte agricole generale de l'Empire Chinois. Texte preface, legende et repertoire",1867,l'empire
MASTER_00080,1858-1867,"Simon, G. E.","Carte agricole generale de l'Empire Chinois. Texte preface, legende et repertoire",1867,chinois
MASTER_00080,1858-1867,"Simon, G. E.","Carte agricole generale de l'Empire Chinois. Texte preface, legende et repertoire",1867,texte
MASTER_00080,1858-1867,"Simon, G. E.","Carte agricole generale de l'Empire Chinois. Texte preface, legende et repertoire",1867,preface
MASTER_00080,1858-1867,"Simon, G. E.","Carte agricole generale de l'Empire Chinois. Texte preface, legende et repertoire",1867,legende
MASTER_00080,1858-1867,"Simon, G. E.","Carte agricole generale de l'Empire Chinois. Texte preface, legende et repertoire",1867,repertoire
MASTER_00081,1858-1867,"Watters, T.",Chinese notions about pigeons and doves,1867,notions
MASTER_00081,1858-1867,"Watters, T.",Chinese notions about pigeons and doves,1867,pigeons
MASTER_00081,1858-1867,"Watters, T.",Chinese notions about pigeons and doves,1867,doves
MASTER_00082,1858-1867,"Edkins, J.",The Bituminous coal mines west of Peking,1867,bituminous
MASTER_00082,1858-1867,"Edkins, J.",The Bituminous coal mines west of Peking,1867,coal
MASTER_00082,1858-1867,"Edkins, J.",The Bituminous coal mines west of Peking,1867,mines
MASTER_00082,1858-1867,"Edkins, J.",The Bituminous coal mines west of Peking,1867,west
MASTER_00082,1858-1867,"Edkins, J.",The Bituminous coal mines west of Peking,1867,peking
MASTER_00083,1858-1867,"Kingsmill, T. W.","Retrospect of events in China and Japan, 1867",1867,retrospect
MASTER_00083,1858-1867,"Kingsmill, T. W.","Retrospect of events in China and Japan, 1867",1867,events
MASTER_00083,1858-1867,"Kingsmill, T. W.","Retrospect of events in China and Japan, 1867",1867,japan
MASTER_00084,1858-1867,The Hankow Times,"Flood in the Han River 1857 "" The Hankow Times """,1867,flood
MASTER_00084,1858-1867,The Hankow Times,"Flood in the Han River 1857 "" The Hankow Times """,1867,han
MASTER_00084,1858-1867,The Hankow Times,"Flood in the Han River 1857 "" The Hankow Times """,1867,river
MASTER_00084,1858-1867,The Hankow Times,"Flood in the Han River 1857 "" The Hankow Times """,1867,hankow
MASTER_00084,1858-1867,The Hankow Times,"Flood in the Han River 1857 "" The Hankow Times """,1867,times
MASTER_00085,1868-1877,"Simon, G. E.",Note sur les petites societes d'argent en Chine,1868,sur
MASTER_00085,1868-1877,"Simon, G. E.",Note sur les petites societes d'argent en Chine,1868,les
MASTER_00085,1868-1877,"Simon, G. E.",Note sur les petites societes d'argent en Chine,1868,petites
MASTER_00085,1868-1877,"Simon, G. E.",Note sur les petites societes d'argent en Chine,1868,societes
MASTER_00085,1868-1877,"Simon, G. E.",Note sur les petites societes d'argent en Chine,1868,d'argent
MASTER_00085,1868-1877,"Simon, G. E.",Note sur les petites societes d'argent en Chine,1868,chine
MASTER_00086,1868-1877,"Kingsmill, T. W.",Notes on the coal fields and general geology of the neighbourhood of Nagasaki *,1868,coal
MASTER_00086,1868-1877,"Kingsmill, T. W.",Notes on the coal fields and general geology of the neighbourhood of Nagasaki *,1868,fields
MASTER_00086,1868-1877,"Kingsmill, T. W.",Notes on the coal fields and general geology of the neighbourhood of Nagasaki *,1868,general
MASTER_00086,1868-1877,"Kingsmill, T. W.",Notes on the coal fields and general geology of the neighbourhood of Nagasaki *,1868,geology
MASTER_00086,1868-1877,"Kingsmill, T. W.",Notes on the coal fields and general geology of the neighbourhood of Nagasaki *,1868,neighbourhood
MASTER_00086,1868-1877,"Kingsmill, T. W.",Notes on the coal fields and general geology of the neighbourhood of Nagasaki *,1868,nagasaki
MASTER_00087,1868-1877,"Jenkins, B.",Notions of the ancient Chinese respecting music,1868,notions
MASTER_00087,1868-1877,"Jenkins, B.",Notions of the ancient Chinese respecting music,1868,ancient
MASTER_00087,1868-1877,"Jenkins, B.",Notions of the ancient Chinese respecting music,1868,respecting
MASTER_00087,1868-1877,"Jenkins, B.",Notions of the ancient Chinese respecting music,1868,music
MASTER_00088,1868-1877,"Bickmore, A. S.",Some remarks on recent elevations of land in China and Japan,1868,recent
MASTER_00088,1868-1877,"Bickmore, A. S.",Some remarks on recent elevations of land in China and Japan,1868,elevations
MASTER_00088,1868-1877,"Bickmore, A. S.",Some remarks on recent elevations of land in China and Japan,1868,land
MASTER_00088,1868-1877,"Bickmore, A. S.",Some remarks on recent elevations of land in China and Japan,1868,japan
MASTER_00089,1868-1877,"Preston, C. F.","Lok Ping Chiung, late Governor General of Sze - chuen, Notices of",1868,lok
MASTER_00089,1868-1877,"Preston, C. F.","Lok Ping Chiung, late Governor General of Sze - chuen, Notices of",1868,ping
