master_id,year,volume,author,author_raw,subject,subject_l1,subject_l2,subject_raw,subject_raw_norm,subject_split,title,year_start,year_end,notes,time_window,n_subjects_article_all,n_subjects_article_network,subject_weight,mapping_note
MASTER_00349,1914,NS 45,"Ferguson, J. C.","Ferguson, J. C.",Painting,Arts and Archaeology,Painting,painting,painting,painting,""" Ink Remains "", by An I - chou",1914,1914,,1908-1917,1,1,1.0,
MASTER_00350,1914,NS 45,"Stanley, A.","Stanley, A.",Zoology,Natural Sciences,Zoology,zoology,zoology,zoology,"Collection of Chinese reptiles in the Shanghai Museum, The",1914,1914,,1908-1917,1,1,1.0,
MASTER_00351,1914,NS 45,"Edgar, J. H.","Edgar, J. H.",Geology,Natural Sciences,Geology,geology and travel,geology and travel,geology,from Batang to Menkong * Through the land of deep corrosions,1914,1914,"BATANG, <U+5DF4><U+5858>; MENKONG, Mangkang, <U+8292><U+5EB7>",1908-1917,2,2,0.5,
MASTER_00351,1914,NS 45,"Edgar, J. H.","Edgar, J. H.",Travel,Geography and Travel,Travel,geology and travel,geology and travel,travel,from Batang to Menkong * Through the land of deep corrosions,1914,1914,"BATANG, <U+5DF4><U+5858>; MENKONG, Mangkang, <U+8292><U+5EB7>",1908-1917,2,2,0.5,
MASTER_00352,1914,NS 45,"Edgar, J. H.","Edgar, J. H.",Hydrology,Natural Sciences,Hydrology,hydrology and travel,hydrology and travel,hydrology,The Great wall,1914,1914,"HUANGHO, Yellow River, <U+9EC4><U+6CB3>",1908-1917,2,2,0.5,
MASTER_00352,1914,NS 45,"Edgar, J. H.","Edgar, J. H.",Travel,Geography and Travel,Travel,hydrology and travel,hydrology and travel,travel,The Great wall,1914,1914,"HUANGHO, Yellow River, <U+9EC4><U+6CB3>",1908-1917,2,2,0.5,
MASTER_00353,1914,NS 45,"Edgar, J. H.","Edgar, J. H.",Meteorology,Natural Sciences,Meteorology,meteorology,meteorology,meteorology,Notes on temperatures in high altitudes on the Tibetan border,1914,1914,,1908-1917,1,1,1.0,
MASTER_00354,1914,NS 45,"Couling, S.","Couling, S.",Archaeology,Arts and Archaeology,Archaeology,archaeology,archaeology,archaeology,"Oracle - bones from Honan, The *",1914,1914,"HONAN, Henan Province, <U+6CB3><U+5357><U+7701>",1908-1917,1,1,1.0,
MASTER_00355,1914,NS 45,"Stanley, A.","Stanley, A.",Decorative arts,Arts and Archaeology,Decorative arts,minor arts,minor arts,minor arts,Chinese wood carving *,1914,1914,,1908-1917,1,1,1.0,LCSH standard form
MASTER_00356,1914,NS 45,"Reymond, C. du Bois","Reymond, C. du Bois",Art,Arts and Archaeology,Art,arts and archaeology,arts and archaeology,arts,"Chinese sun - dial, A *",1914,1914,,1908-1917,2,2,0.5,LCSH standard form
MASTER_00356,1914,NS 45,"Reymond, C. du Bois","Reymond, C. du Bois",Archaeology,Arts and Archaeology,Archaeology,arts and archaeology,arts and archaeology,archaeology,"Chinese sun - dial, A *",1914,1914,,1908-1917,2,2,0.5,
MASTER_00357,1914,NS 45,""" Ardsheal "" Sections i - xix *",Ardsheal,Language and languages,Literature and Language,Language and languages,literature and language,literature and language,literature and language,Reminiscenes of a Chinese Viceroy's secretary,1914,1914,,1908-1917,1,1,1.0,Protected compound mapped to LCSH language term
MASTER_00358,1914,NS 45,"Lobingier, C. S.","Lobingier, C. S.",Law,"Politics, Government, and Law",Law,law,law,law,"Bibliographical introduction to the study of Chinese law, A",1914,1914,,1908-1917,1,1,1.0,
MASTER_00359,1914,NS 45,"Moule, A. C.","Moule, A. C.","Chronology, Historical",History and Chronology,"Chronology, Historical",chronology,chronology,chronology,"Table of the Emperors of the Yuan Dynasty, A",1914,1914,,1908-1917,1,1,1.0,LCSH standard form
MASTER_00360,1915,NS 46,"Stanley, A.","Stanley, A.",Art,Arts and Archaeology,Art,"arts, archaeology, Buddhism and music","arts, archaeology, buddhism and music",arts,Putoshan *,1915,1915,,1908-1917,4,4,0.25,LCSH standard form
MASTER_00360,1915,NS 46,"Stanley, A.","Stanley, A.",Archaeology,Arts and Archaeology,Archaeology,"arts, archaeology, Buddhism and music","arts, archaeology, buddhism and music",archaeology,Putoshan *,1915,1915,,1908-1917,4,4,0.25,
MASTER_00360,1915,NS 46,"Stanley, A.","Stanley, A.",Buddhism,Religion and Philosophy,Buddhism,"arts, archaeology, Buddhism and music","arts, archaeology, buddhism and music",buddhism,Putoshan *,1915,1915,,1908-1917,4,4,0.25,
MASTER_00360,1915,NS 46,"Stanley, A.","Stanley, A.",Music,Arts and Archaeology,Music,"arts, archaeology, Buddhism and music","arts, archaeology, buddhism and music",music,Putoshan *,1915,1915,,1908-1917,4,4,0.25,
MASTER_00361,1915,NS 46,"Moule, A. C.","Moule, A. C.",Christianity,Religion and Philosophy,Christianity,Christianity,christianity,christianity,Notices of Christianity in China. Extracted from Marco Polo *,1915,1915,,1908-1917,1,1,1.0,
MASTER_00362,1915,NS 46,"Bradley, C. B.","Bradley, C. B.",Language and languages,Literature and Language,Language and languages,literature and language,literature and language,literature and language,"Tone - accents of two Chinese dialects, The *",1915,1915,,1908-1917,1,1,1.0,Protected compound mapped to LCSH language term
MASTER_00363,1915,NS 46,"Couling, S.","Couling, S.",Architecture,Arts and Archaeology,Architecture,architecture,architecture,architecture,Chinese pagodas,1915,1915,,1908-1917,1,1,1.0,
MASTER_00364,1915,NS 46,"Hodous, L.","Hodous, L.",Manners and customs,Anthropology and Social Customs,Manners and customs,social customs,social customs,social customs,"Ch'ing Ming Festival, The",1915,1915,,1908-1917,1,1,1.0,LCSH standard form
MASTER_00365,1915,NS 46,"Translated by "" Ardsheal "" Sections",Ardsheal,Language and languages,Literature and Language,Language and languages,literature and language,literature and language,literature and language,Reminiscenes of a Chinese Viceroy's secretary,1915,1915,,1908-1917,1,1,1.0,Protected compound mapped to LCSH language term
MASTER_00366,1915,NS 46,"Warren, G. G.","Warren, G. G.",Inscriptions,Inscriptions and Miscellaneous,Inscriptions,inscriptions,inscriptions,inscriptions,The Wu Pan tablet,1915,1915,,1908-1917,1,1,1.0,Reviewed category: inscriptions
MASTER_00367,1915,NS 46,"Tyler, W. F.","Tyler, W. F.",Astronomy,Natural Sciences,Astronomy,astronomy,astronomy,astronomy,"On a large meteorite February 13, 1915 *",1915,1915,,1908-1917,1,1,1.0,
MASTER_00368,1916,NS 47,"Ferguson, J. C.","Ferguson, J. C.",Bronzes,Arts and Archaeology,Bronzes,bronze,bronze,bronze,Early Chinese bronzes *,1916,1916,,1908-1917,1,1,1.0,LCSH standard form
MASTER_00369,1916,NS 47,"Warren, G. G.","Warren, G. G.",Language and languages,Literature and Language,Language and languages,literature and language,literature and language,literature and language,M.Chavannes ' editions of Ssu - ma Chien,1916,1916,,1908-1917,1,1,1.0,Protected compound mapped to LCSH language term
MASTER_00370,1916,NS 47,"Ward, F. K.","Ward, F. K.",Botany,Natural Sciences,Botany,botany,botany,botany,Notes on the flora of the W. Ssuch ' uan Mountains,1916,1916,,1908-1917,1,1,1.0,
MASTER_00371,1916,NS 47,"Annandale, N.","Annandale, N.",Zoology,Natural Sciences,Zoology,zoology,zoology,zoology,"Freshwater sponges from the T'ai Hu (Great Lake) of the Kiangsu Province, China",1916,1916,,1908-1917,1,1,1.0,
MASTER_00372,1916,NS 47,"Sowerby, A. de C.","Sowerby, A. de C.",Zoology,Natural Sciences,Zoology,zoology,zoology,zoology,Recent research upon the mammalia of North China,1916,1916,,1908-1917,1,1,1.0,
MASTER_00373,1916,NS 47,"Stanley, A.","Stanley, A.",Zoology,Natural Sciences,Zoology,zoology,zoology,zoology,Two new species of Chinese snakes *,1916,1916,,1908-1917,1,1,1.0,
MASTER_00374,1916,NS 47,"Parker, A. P.","Parker, A. P.",History,History and Chronology,History,history and mythology,history and mythology,history,Some notes on the history and folk lore of old Shanghai,1916,1916,,1908-1917,2,2,0.5,
MASTER_00374,1916,NS 47,"Parker, A. P.","Parker, A. P.",Mythology,Anthropology and Social Customs,Mythology,history and mythology,history and mythology,mythology,Some notes on the history and folk lore of old Shanghai,1916,1916,,1908-1917,2,2,0.5,
MASTER_00375,1916,NS 47,"Latourette, K. S.","Latourette, K. S.",History,History and Chronology,History,history,history,history,Survey of the work by Western students of Chinese history,1916,1916,,1908-1917,1,1,1.0,
MASTER_00376,1917,NS 48,"Inglis, J. W.","Inglis, J. W.",Buddhism,Religion and Philosophy,Buddhism,Buddhism,buddhism,buddhism,"Vows of Amida, The",1917,1917,,1908-1917,1,1,1.0,
MASTER_00377,1917,NS 48,"Inglis, J. W.","Inglis, J. W.",Buddhism,Religion and Philosophy,Buddhism,Buddhism,buddhism,buddhism,"Nestorian share in Buddhist translation, The",1917,1917,,1908-1917,1,1,1.0,
MASTER_00378,1917,NS 48,"Chatley, H.","Chatley, H.",Religion,Religion and Philosophy,Religion,religion,religion,religion,Magical practice in China,1917,1917,,1908-1917,1,1,1.0,
MASTER_00379,1917,NS 48,"Hodous, L.","Hodous, L.",Mythology,Anthropology and Social Customs,Mythology,mythology,mythology,mythology,"Dragon, The",1917,1917,,1908-1917,1,1,1.0,
MASTER_00380,1917,NS 48,"Edgar, J. H.","Edgar, J. H.",Ethnology,Anthropology and Social Customs,Ethnology,ethnology and anthropology,ethnology and anthropology,ethnology,"Country and some customs of the Szechwan Mantze, The",1917,1917,,1908-1917,2,2,0.5,
MASTER_00380,1917,NS 48,"Edgar, J. H.","Edgar, J. H.",Anthropology,Anthropology and Social Customs,Anthropology,ethnology and anthropology,ethnology and anthropology,anthropology,"Country and some customs of the Szechwan Mantze, The",1917,1917,,1908-1917,2,2,0.5,
MASTER_00381,1917,NS 48,"Ayscough, F. W.","Ayscough, F. W.",Religion,Religion and Philosophy,Religion,religion,religion,religion,Shrines of History. Peak of the East T'ai Shan *,1917,1917,,1908-1917,1,1,1.0,
MASTER_00382,1917,NS 48,"Laver, H. E.","Laver, H. E.",Zoology,Natural Sciences,Zoology,zoology,zoology,zoology,Land birds and others met with at sea off the coast of China in 1915,1917,1917,,1908-1917,1,1,1.0,
MASTER_00383,1917,NS 48,"Stanley, A.","Stanley, A.",Art,Arts and Archaeology,Art,arts and archaeology,arts and archaeology,arts,"Method of making ink rubbings, The *",1917,1917,,1908-1917,2,2,0.5,LCSH standard form
MASTER_00383,1917,NS 48,"Stanley, A.","Stanley, A.",Archaeology,Arts and Archaeology,Archaeology,arts and archaeology,arts and archaeology,archaeology,"Method of making ink rubbings, The *",1917,1917,,1908-1917,2,2,0.5,
MASTER_00384,1917,NS 48,"Edgar, J. H.","Edgar, J. H.",Archaeology,Arts and Archaeology,Archaeology,archaeology,archaeology,archaeology,Stone implements on the Upper Yangtze and Min Rivers *,1917,1917,,1908-1917,1,1,1.0,
MASTER_00385,1917,NS 48,"Couling, S.","Couling, S.",Language and languages,Literature and Language,Language and languages,literature and language,literature and language,literature and language,"Morrison Library, The G. E.",1917,1917,,1908-1917,1,1,1.0,Protected compound mapped to LCSH language term
MASTER_00386,1917,NS 48,"Lanning, G.","Lanning, G.",Language and languages,Literature and Language,Language and languages,literature and language,literature and language,literature and language,"Kinship of the English and Chinese languages, The",1917,1917,,1908-1917,1,1,1.0,Protected compound mapped to LCSH language term
MASTER_00387,1917,NS 48,,,Buddhism,Religion and Philosophy,Buddhism,Buddhism,buddhism,buddhism,Introduction to the Buddhist library of Huen chwang by the Emperor Tai Tsung,1917,1917,,1908-1917,1,1,1.0,
MASTER_00388,1917,NS 48,"Ros, G.","Ros, G.",Numismatics,Arts and Archaeology,Numismatics,coinage,coinage,coinage,Coins of the Republic of China *,1917,1917,,1908-1917,1,1,1.0,LCSH standard form
MASTER_00389,1917,NS 48,"Segalen, V.","Segalen, V.",Sculpture,Arts and Archaeology,Sculpture,sculpture,sculpture,sculpture,Recent discoveries in ancient Chinese sculpture *,1917,1917,,1908-1917,1,1,1.0,
MASTER_00390,1917,NS 48,"Ferguson, J. C.","Ferguson, J. C.",Bronzes,Arts and Archaeology,Bronzes,bronze,bronze,bronze,Four examples of Chinese bronze statuary *,1917,1917,,1908-1917,1,1,1.0,LCSH standard form
MASTER_00391,1917,NS 48,"Wright, H. K.","Wright, H. K.",Religion,Religion and Philosophy,Religion,religion,religion,religion,"Religious element in the Tso Chuan, The",1917,1917,,1908-1917,1,1,1.0,
MASTER_00392,1917,NS 48,"Ferguson, J. C.","Ferguson, J. C.",Painting,Arts and Archaeology,Painting,painting,painting,painting,""" Ink Remains "" by An I - chou, See also N. Q.",1917,1917,,1908-1917,1,1,1.0,
MASTER_00393,1918,NS 49,"Chatley, H.","Chatley, H.",Hydrology,Natural Sciences,Hydrology,hydrology,hydrology,hydrology,River problems in China *,1918,1918,,1918-1927,1,1,1.0,
MASTER_00394,1918,NS 49,"Laver, H. E.","Laver, H. E.",Zoology,Natural Sciences,Zoology,zoology,zoology,zoology,"Some notes on land - birds, including also general remarks on the birds observed at sea on the coast of China in 1916",1918,1918,,1918-1927,1,1,1.0,
MASTER_00395,1918,NS 49,"Zwemer, S. M.","Zwemer, S. M.",Islam,Religion and Philosophy,Islam,Mohammedanism,mohammedanism,mohammedanism,Animistic elements in Moslem prayer,1918,1918,,1918-1927,1,1,1.0,LCSH updated term
MASTER_00396,1918,NS 49,"Ling, P. C.","Ling, P. C.",Taoism,Religion and Philosophy,Taoism,Taoism,taoism,taoism,"Eight Immortals of the Taoist religion, The",1918,1918,,1918-1927,1,1,1.0,
MASTER_00397,1918,NS 49,"Hodous, L.","Hodous, L.",Manners and customs,Anthropology and Social Customs,Manners and customs,social customs,social customs,social customs,"Kite Festival in Foochow, China, The",1918,1918,"FOOCHOW, Fuzhou, <U+798F><U+5DDE><U+5E02>",1918-1927,1,1,1.0,LCSH standard form
MASTER_00398,1918,NS 49,"Harding, H. L.","Harding, H. L.",Manners and customs,Anthropology and Social Customs,Manners and customs,social customs,social customs,social customs,On a method of divination practised at Foochow,1918,1918,,1918-1927,1,1,1.0,LCSH standard form
MASTER_00399,1918,NS 49,"Ottewill, H. A.","Ottewill, H. A.",Manners and customs,Anthropology and Social Customs,Manners and customs,social customs,social customs,social customs,"Note on the Tu Ti'en Hui held at Chinkiang on the 31st May, 1917",1918,1918,"CHINKIANG, Zhenjiang, <U+9547><U+6C5F><U+5E02>",1918-1927,1,1,1.0,LCSH standard form
MASTER_00400,1918,NS 49,Hutson J.,Hutson J.,Religion,Religion and Philosophy,Religion,religion,religion,religion,"Domestic altar, The",1918,1918,,1918-1927,1,1,1.0,
MASTER_00401,1918,NS 49,"Ferguson, J. C.","Ferguson, J. C.",Painting,Arts and Archaeology,Painting,painting,painting,painting,Ku K'ai - chih's scroll in the British Museum *,1918,1918,"KU K'AI-CHIH, Gu Kaizhi, <U+987E><U+607A><U+4E4B>",1918-1927,1,1,1.0,
MASTER_00402,1918,NS 49,"Bruce, J. P.","Bruce, J. P.",Philosophy,Religion and Philosophy,Philosophy,philosophy,philosophy,philosophy,"Theistic import of the Sung philosophy, The",1918,1918,,1918-1927,1,1,1.0,
MASTER_00403,1918,NS 49,"Morgan, E.","Morgan, E.",Religion,Religion and Philosophy,Religion,religion,religion,religion,"Case of ritualism, A",1918,1918,,1918-1927,1,1,1.0,
MASTER_00404,1918,NS 49,"Kliene, C.","Kliene, C.",Miscellaneous,Inscriptions and Miscellaneous,Miscellaneous,miscellaneous,miscellaneous,miscellaneous,Chinese puzzledom,1918,1918,,1918-1927,1,1,1.0,Reviewed category: miscellaneous
MASTER_00405,1919,NS 50,"Edmunds, C. K.","Edmunds, C. K.",Travel,Geography and Travel,Travel,travel and general descriptions,travel and general descriptions,travel,Thirty thousand miles in China *,1919,1919,,1918-1927,1,1,1.0,
MASTER_00406,1919,NS 50,"Williams, C. A. S.","Williams, C. A. S.",Language and languages,Literature and Language,Language and languages,literature and language,literature and language,literature and language,Chinese metaphorical zoology,1919,1919,,1918-1927,1,1,1.0,Protected compound mapped to LCSH language term
MASTER_00407,1919,NS 50,"Lobingier, C. S.","Lobingier, C. S.",Ethnology,Anthropology and Social Customs,Ethnology,ethnology and anthropology,ethnology and anthropology,ethnology,"Early Malays and their neighbours, The",1919,1919,,1918-1927,2,2,0.5,
MASTER_00407,1919,NS 50,"Lobingier, C. S.","Lobingier, C. S.",Anthropology,Anthropology and Social Customs,Anthropology,ethnology and anthropology,ethnology and anthropology,anthropology,"Early Malays and their neighbours, The",1919,1919,,1918-1927,2,2,0.5,
MASTER_00408,1919,NS 50,"Skvortzow, B. W.","Skvortzow, B. W.",Agriculture,Natural Sciences,Agriculture,"agriculture, botany and zoology","agriculture, botany and zoology",agriculture,"Notes on the agriculture, botany and the zoology of China, Sections i - xxxii *",1919,1919,,1918-1927,3,3,0.333333333333333,
MASTER_00408,1919,NS 50,"Skvortzow, B. W.","Skvortzow, B. W.",Botany,Natural Sciences,Botany,"agriculture, botany and zoology","agriculture, botany and zoology",botany,"Notes on the agriculture, botany and the zoology of China, Sections i - xxxii *",1919,1919,,1918-1927,3,3,0.333333333333333,
MASTER_00408,1919,NS 50,"Skvortzow, B. W.","Skvortzow, B. W.",Zoology,Natural Sciences,Zoology,"agriculture, botany and zoology","agriculture, botany and zoology",zoology,"Notes on the agriculture, botany and the zoology of China, Sections i - xxxii *",1919,1919,,1918-1927,3,3,0.333333333333333,
MASTER_00409,1919,NS 50,"Kliene, C.","Kliene, C.",Language and languages,Literature and Language,Language and languages,literature and language,literature and language,literature and language,"Land of Peach Bloom, The",1919,1919,,1918-1927,1,1,1.0,Protected compound mapped to LCSH language term
