left_model,left_K,left_topic_id,right_model,right_K,right_topic_id,jaccard_top_words,overlapping_words
nmf,12,1,nmf,30,6,0.02564102564102564,city
nmf,12,1,nmf,30,2,0.02564102564102564,city
lda,25,3,nmf,25,24,0.02564102564102564,notes
lda,25,3,nmf,25,23,0.02564102564102564,side
lda,25,3,nmf,25,17,0.02564102564102564,pl
lda,10,0,nmf,30,0,0.02564102564102564,small
lda,10,0,nmf,25,24,0.02564102564102564,notes
lda,10,0,nmf,25,20,0.02564102564102564,dynasty
lda,10,0,nmf,25,16,0.02564102564102564,family
lda,10,0,nmf,25,10,0.02564102564102564,dynasty
corex_anchored,20,12,lda,25,15,0.02564102564102564,last
corex_anchored,20,12,lda,25,10,0.02564102564102564,old
corex_anchored,20,12,lda,25,2,0.02564102564102564,old
nmf,12,2,nmf,25,20,0.02564102564102564,work
nmf,12,2,nmf,25,17,0.02564102564102564,et
nmf,12,2,nmf,25,12,0.02564102564102564,shanghai
nmf,12,2,nmf,25,7,0.02564102564102564,mr
nmf,12,2,nmf,20,19,0.02564102564102564,work
nmf,12,2,nmf,20,17,0.02564102564102564,et
nmf,12,2,nmf,20,12,0.02564102564102564,shanghai
corex_anchored,20,13,corex_unanchored,15,6,0.02564102564102564,means
corex_anchored,20,13,corex_unanchored,10,1,0.02564102564102564,idea
corex_anchored,20,12,lda,8,1,0.02564102564102564,old
corex_anchored,20,12,lda,30,24,0.02564102564102564,last
corex_anchored,20,12,lda,30,21,0.02564102564102564,last
corex_anchored,20,12,lda,30,16,0.02564102564102564,old
corex_anchored,20,12,lda,30,13,0.02564102564102564,end
corex_anchored,20,12,lda,25,16,0.02564102564102564,old
lda,10,0,nmf,8,2,0.02564102564102564,taels
lda,10,0,nmf,8,0,0.02564102564102564,notes
lda,10,0,nmf,30,29,0.02564102564102564,notes
lda,10,0,nmf,30,19,0.02564102564102564,dynasty
lda,10,0,nmf,30,16,0.02564102564102564,family
lda,10,0,nmf,30,10,0.02564102564102564,dynasty
lda,10,0,nmf,30,7,0.02564102564102564,dynasty
lda,10,0,nmf,30,6,0.02564102564102564,called
corex_unanchored,20,1,nmf,30,0,0.02564102564102564,men
corex_unanchored,20,1,nmf,25,6,0.02564102564102564,son
corex_unanchored,20,1,nmf,20,10,0.02564102564102564,spirits
lda,20,9,nmf,25,14,0.02564102564102564,coal
lda,20,9,nmf,25,12,0.02564102564102564,mm
lda,12,11,lda,25,15,0.02564102564102564,peking
lda,12,11,lda,25,10,0.02564102564102564,family
lda,12,11,lda,25,9,0.02564102564102564,species
lda,12,11,lda,25,6,0.02564102564102564,north
nmf,12,2,nmf,8,5,0.02564102564102564,de
nmf,12,2,nmf,30,29,0.02564102564102564,notes
nmf,12,2,nmf,30,23,0.02564102564102564,giles
nmf,12,2,nmf,30,22,0.02564102564102564,shanghai
nmf,12,2,nmf,30,19,0.02564102564102564,work
nmf,12,2,nmf,30,17,0.02564102564102564,et
nmf,12,2,nmf,25,22,0.02564102564102564,giles
nmf,12,3,nmf,20,19,0.02564102564102564,dynasty
nmf,12,3,nmf,20,7,0.02564102564102564,emperor
nmf,12,3,nmf,20,1,0.02564102564102564,city
nmf,12,3,nmf,20,0,0.02564102564102564,yu
nmf,12,3,nmf,15,10,0.02564102564102564,dynasty
nmf,12,3,nmf,15,7,0.02564102564102564,emperor
nmf,12,3,nmf,15,1,0.02564102564102564,city
nmf,12,2,stm,20,17,0.02564102564102564,shanghai
nmf,12,2,stm,10,5,0.02564102564102564,shanghai
corex_unanchored,20,16,nmf,15,8,0.02564102564102564,salt
corex_unanchored,20,16,nmf,12,8,0.02564102564102564,salt
corex_unanchored,20,16,nmf,10,8,0.02564102564102564,salt
corex_unanchored,20,16,lda,8,3,0.02564102564102564,red
lda,20,9,nmf,30,22,0.02564102564102564,mm
lda,20,9,nmf,30,14,0.02564102564102564,coal
corex_unanchored,20,1,nmf,30,6,0.02564102564102564,son
nmf,12,3,nmf,30,6,0.02564102564102564,city
corex_anchored,20,12,lda,20,16,0.02564102564102564,old
corex_anchored,20,12,lda,20,15,0.02564102564102564,last
corex_anchored,20,12,lda,15,10,0.02564102564102564,last
corex_anchored,20,12,lda,15,1,0.02564102564102564,old
corex_anchored,20,12,lda,15,0,0.02564102564102564,old
corex_anchored,20,12,lda,12,10,0.02564102564102564,old
corex_anchored,20,12,lda,12,1,0.02564102564102564,old
corex_anchored,20,12,lda,10,1,0.02564102564102564,old
corex_anchored,20,12,corex_unanchored,30,11,0.02564102564102564,making
corex_anchored,20,12,corex_unanchored,25,18,0.02564102564102564,together
nmf,12,3,nmf,30,1,0.02564102564102564,city
nmf,12,3,nmf,25,20,0.02564102564102564,dynasty
nmf,12,3,nmf,25,15,0.02564102564102564,emperor
nmf,12,3,nmf,25,7,0.02564102564102564,emperor
nmf,12,3,nmf,25,1,0.02564102564102564,city
nmf,12,3,nmf,30,20,0.02564102564102564,yu
nmf,12,3,nmf,30,19,0.02564102564102564,dynasty
lda,10,0,nmf,25,6,0.02564102564102564,called
lda,10,0,nmf,25,3,0.02564102564102564,dynasty
lda,10,0,nmf,25,0,0.02564102564102564,small
lda,10,0,nmf,20,19,0.02564102564102564,dynasty
lda,10,0,nmf,20,18,0.02564102564102564,family
lda,10,0,nmf,20,6,0.02564102564102564,called
lda,10,0,nmf,20,3,0.02564102564102564,dynasty
lda,10,0,nmf,15,9,0.02564102564102564,law
lda,10,0,nmf,15,6,0.02564102564102564,called
lda,10,0,nmf,15,4,0.02564102564102564,small
lda,10,0,nmf,15,3,0.02564102564102564,dynasty
lda,10,0,nmf,15,2,0.02564102564102564,notes
lda,10,0,nmf,15,0,0.02564102564102564,family
nmf,12,3,nmf,30,15,0.02564102564102564,emperor
nmf,12,4,nmf,20,12,0.02564102564102564,mm
nmf,12,4,nmf,15,12,0.02564102564102564,mm
lda,25,3,nmf,25,11,0.02564102564102564,pl
corex_anchored,20,12,corex_unanchored,20,8,0.02564102564102564,end
corex_anchored,20,12,corex_unanchored,20,2,0.02564102564102564,every
corex_anchored,20,12,corex_unanchored,15,7,0.02564102564102564,going
corex_anchored,20,12,corex_unanchored,15,3,0.02564102564102564,quite
lda,25,3,nmf,25,4,0.02564102564102564,species
nmf,12,3,stm,30,16,0.02564102564102564,han
lda,25,3,nmf,25,0,0.02564102564102564,fish
nmf,12,3,stm,20,17,0.02564102564102564,emperor
nmf,12,3,stm,15,12,0.02564102564102564,emperor
lda,25,3,nmf,20,16,0.02564102564102564,fish
nmf,12,3,stm,10,5,0.02564102564102564,emperor
nmf,12,3,nmf,8,2,0.02564102564102564,emperor
nmf,12,3,nmf,8,1,0.02564102564102564,city
lda,12,11,lda,25,0,0.02564102564102564,family
lda,12,11,lda,20,15,0.02564102564102564,peking
lda,12,11,lda,20,13,0.02564102564102564,family
lda,12,11,lda,20,10,0.02564102564102564,family
lda,12,11,lda,20,6,0.02564102564102564,north
lda,12,11,lda,20,4,0.02564102564102564,north
lda,12,11,lda,20,3,0.02564102564102564,birds
lda,12,11,lda,20,2,0.02564102564102564,peking
lda,12,11,lda,20,1,0.02564102564102564,north
lda,20,9,nmf,20,14,0.02564102564102564,coal
lda,20,9,nmf,20,12,0.02564102564102564,mm
lda,20,9,nmf,15,14,0.02564102564102564,coal
lda,20,9,nmf,15,12,0.02564102564102564,mm
lda,25,3,nmf,20,11,0.02564102564102564,pl
nmf,12,4,nmf,30,22,0.02564102564102564,mm
nmf,12,4,nmf,25,12,0.02564102564102564,mm
corex_anchored,20,11,nmf,30,19,0.02564102564102564,dynasty
corex_anchored,20,11,nmf,30,12,0.02564102564102564,name
corex_anchored,20,11,nmf,30,10,0.02564102564102564,dynasty
corex_anchored,20,11,nmf,30,7,0.02564102564102564,dynasty
corex_anchored,20,11,nmf,30,6,0.02564102564102564,name
lda,10,0,nmf,12,9,0.02564102564102564,law
lda,10,0,nmf,12,6,0.02564102564102564,called
lda,10,0,nmf,12,3,0.02564102564102564,dynasty
lda,10,0,nmf,12,2,0.02564102564102564,notes
lda,10,0,nmf,12,0,0.02564102564102564,family
lda,10,0,nmf,10,9,0.02564102564102564,law
lda,12,7,lda,30,8,0.02564102564102564,name
corex_anchored,20,11,nmf,30,2,0.02564102564102564,imperial
corex_unanchored,25,0,lda,30,15,0.02564102564102564,law
lda,12,11,lda,25,5,0.02564102564102564,peking
lda,12,11,lda,25,1,0.02564102564102564,north
lda,10,0,nmf,10,0,0.02564102564102564,family
lda,10,0,lda,8,1,0.02564102564102564,called
lda,10,0,lda,30,27,0.02564102564102564,small
nmf,12,6,nmf,20,12,0.02564102564102564,year
nmf,12,6,nmf,20,7,0.02564102564102564,year
nmf,12,6,nmf,20,2,0.02564102564102564,history
nmf,12,6,nmf,20,0,0.02564102564102564,king
nmf,12,6,nmf,15,13,0.02564102564102564,king
nmf,12,6,nmf,15,12,0.02564102564102564,year
nmf,12,6,nmf,15,7,0.02564102564102564,year
nmf,12,5,nmf,30,13,0.02564102564102564,chine
nmf,12,5,nmf,25,13,0.02564102564102564,chine
nmf,12,5,nmf,20,13,0.02564102564102564,chine
lda,25,3,nmf,8,0,0.02564102564102564,notes
lda,25,3,nmf,30,29,0.02564102564102564,notes
corex_anchored,20,11,nmf,8,3,0.02564102564102564,dynasty
corex_anchored,20,11,nmf,12,3,0.02564102564102564,dynasty
nmf,12,6,nmf,30,21,0.02564102564102564,year
nmf,12,6,nmf,30,18,0.02564102564102564,history
lda,25,3,nmf,30,24,0.02564102564102564,side
nmf,12,6,nmf,30,2,0.02564102564102564,year
nmf,12,6,nmf,25,21,0.02564102564102564,king
nmf,12,6,nmf,25,19,0.02564102564102564,year
nmf,12,6,nmf,25,13,0.02564102564102564,king
nmf,12,6,nmf,25,7,0.02564102564102564,year
nmf,12,6,nmf,20,15,0.02564102564102564,year
nmf,12,6,nmf,20,13,0.02564102564102564,king
lda,25,3,nmf,30,17,0.02564102564102564,pl
lda,10,0,nmf,10,6,0.02564102564102564,called
lda,10,0,nmf,10,4,0.02564102564102564,small
lda,10,0,nmf,10,3,0.02564102564102564,dynasty
lda,10,0,nmf,10,2,0.02564102564102564,notes
lda,25,3,nmf,30,11,0.02564102564102564,pl
corex_unanchored,15,8,lda,30,19,0.02564102564102564,ai
corex_unanchored,20,1,stm,10,5,0.02564102564102564,law
corex_unanchored,20,1,nmf,30,28,0.02564102564102564,men
lda,20,9,nmf,15,10,0.02564102564102564,porcelain
lda,20,9,nmf,12,10,0.02564102564102564,porcelain
lda,20,9,nmf,12,1,0.02564102564102564,coal
lda,20,9,lda,8,6,0.02564102564102564,large
lda,20,9,lda,8,0,0.02564102564102564,small
lda,20,9,lda,30,25,0.02564102564102564,mm
lda,20,9,lda,30,13,0.02564102564102564,small
lda,20,9,lda,30,2,0.02564102564102564,small
corex_anchored,20,11,nmf,20,3,0.02564102564102564,dynasty
corex_anchored,20,11,nmf,15,10,0.02564102564102564,dynasty
corex_anchored,20,11,nmf,15,3,0.02564102564102564,dynasty
corex_anchored,20,11,nmf,12,10,0.02564102564102564,dynasty
lda,10,0,lda,25,17,0.02564102564102564,used
lda,10,0,lda,25,16,0.02564102564102564,called
lda,10,0,lda,25,13,0.02564102564102564,dynasty
corex_unanchored,15,8,lda,30,16,0.02564102564102564,yu
corex_unanchored,15,8,lda,30,14,0.02564102564102564,chu
corex_unanchored,15,8,lda,30,8,0.02564102564102564,chin
corex_unanchored,15,8,lda,30,7,0.02564102564102564,yuan
nmf,12,6,nmf,8,2,0.02564102564102564,year
nmf,12,6,nmf,8,0,0.02564102564102564,history
corex_anchored,20,11,nmf,25,20,0.02564102564102564,dynasty
corex_anchored,20,11,nmf,25,10,0.02564102564102564,dynasty
corex_anchored,20,11,nmf,25,7,0.02564102564102564,imperial
corex_anchored,20,11,nmf,25,6,0.02564102564102564,name
corex_anchored,20,11,nmf,25,3,0.02564102564102564,dynasty
corex_anchored,20,11,nmf,20,19,0.02564102564102564,dynasty
corex_unanchored,15,8,lda,25,19,0.02564102564102564,ti
nmf,12,7,nmf,20,9,0.02564102564102564,people
nmf,12,7,nmf,20,3,0.02564102564102564,emperor
nmf,12,7,nmf,15,14,0.02564102564102564,nagasaki
nmf,12,7,nmf,15,9,0.02564102564102564,people
nmf,12,7,nmf,15,3,0.02564102564102564,emperor
nmf,12,7,nmf,15,0,0.02564102564102564,people
nmf,12,6,stm,30,16,0.02564102564102564,language
lda,10,0,lda,30,16,0.02564102564102564,called
lda,10,0,lda,30,11,0.02564102564102564,family
lda,10,0,lda,30,10,0.02564102564102564,dynasty
lda,10,0,lda,30,9,0.02564102564102564,small
lda,10,0,lda,30,7,0.02564102564102564,called
lda,10,0,lda,30,4,0.02564102564102564,dynasty
lda,10,0,lda,30,3,0.02564102564102564,notes
lda,10,0,lda,30,2,0.02564102564102564,small
lda,10,0,lda,30,0,0.02564102564102564,called
nmf,12,7,nmf,30,6,0.02564102564102564,country
corex_unanchored,15,8,lda,25,10,0.02564102564102564,yu
nmf,12,7,nmf,30,0,0.02564102564102564,people
nmf,12,7,nmf,25,19,0.02564102564102564,year
nmf,12,7,nmf,25,17,0.02564102564102564,canton
nmf,12,7,nmf,25,14,0.02564102564102564,nagasaki
nmf,12,7,nmf,25,12,0.02564102564102564,shanghai
nmf,12,7,nmf,25,9,0.02564102564102564,people
nmf,12,7,nmf,25,6,0.02564102564102564,year
nmf,12,7,nmf,25,3,0.02564102564102564,emperor
nmf,12,7,nmf,25,0,0.02564102564102564,people
nmf,12,7,nmf,20,17,0.02564102564102564,canton
nmf,12,7,nmf,20,16,0.02564102564102564,people
nmf,12,7,nmf,20,15,0.02564102564102564,year
nmf,12,7,nmf,20,14,0.02564102564102564,nagasaki
nmf,12,7,nmf,20,10,0.02564102564102564,emperor
lda,20,9,lda,25,21,0.02564102564102564,mm
lda,20,9,lda,25,19,0.02564102564102564,large
lda,20,9,lda,25,6,0.02564102564102564,large
corex_unanchored,20,2,corex_unanchored,25,5,0.02564102564102564,full
corex_unanchored,20,2,corex_unanchored,25,4,0.02564102564102564,nothing
corex_unanchored,20,1,stm,25,16,0.02564102564102564,things
lda,12,11,nmf,10,0,0.02564102564102564,family
lda,12,11,lda,8,6,0.02564102564102564,north
lda,12,11,lda,30,27,0.02564102564102564,north
lda,12,11,lda,30,26,0.02564102564102564,family
lda,12,11,lda,30,25,0.02564102564102564,peking
nmf,12,7,nmf,30,21,0.02564102564102564,year
nmf,12,7,nmf,30,17,0.02564102564102564,canton
nmf,12,7,nmf,30,12,0.02564102564102564,year
nmf,12,7,nmf,30,9,0.02564102564102564,people
nmf,12,7,nmf,30,7,0.02564102564102564,emperor
lda,10,0,lda,20,11,0.02564102564102564,family
lda,10,0,lda,20,9,0.02564102564102564,small
corex_anchored,20,11,lda,30,17,0.02564102564102564,name
corex_anchored,20,11,lda,30,16,0.02564102564102564,name
corex_anchored,20,11,lda,30,14,0.02564102564102564,dynasty
corex_anchored,20,11,lda,30,13,0.02564102564102564,dynasty
corex_anchored,20,11,lda,30,10,0.02564102564102564,dynasty
nmf,12,7,stm,20,11,0.02564102564102564,emperor
corex_unanchored,15,8,lda,25,8,0.02564102564102564,chin
lda,25,3,lda,30,20,0.02564102564102564,land
lda,12,7,lda,20,8,0.02564102564102564,name
nmf,12,7,nmf,8,7,0.02564102564102564,people
nmf,12,7,nmf,8,6,0.02564102564102564,year
nmf,12,7,nmf,8,3,0.02564102564102564,emperor
nmf,12,7,nmf,30,22,0.02564102564102564,shanghai
lda,20,9,lda,30,0,0.02564102564102564,white
lda,12,11,lda,30,1,0.02564102564102564,north
lda,12,11,lda,25,24,0.02564102564102564,family
lda,12,11,lda,25,23,0.02564102564102564,family
lda,12,11,lda,25,22,0.02564102564102564,north
lda,12,11,lda,25,21,0.02564102564102564,peking
lda,12,11,lda,25,19,0.02564102564102564,peking
lda,12,7,lda,20,6,0.02564102564102564,city
lda,12,7,lda,20,5,0.02564102564102564,history
lda,20,8,stm,20,17,0.02564102564102564,canton
lda,10,0,lda,25,7,0.02564102564102564,called
lda,10,0,lda,25,6,0.02564102564102564,province
lda,10,0,lda,25,5,0.02564102564102564,notes
lda,10,0,lda,25,3,0.02564102564102564,notes
lda,10,0,lda,25,2,0.02564102564102564,small
lda,10,0,lda,20,15,0.02564102564102564,taels
lda,10,0,lda,20,12,0.02564102564102564,law
lda,12,7,lda,20,4,0.02564102564102564,see
corex_anchored,20,11,nmf,10,3,0.02564102564102564,dynasty
corex_anchored,20,11,nmf,10,2,0.02564102564102564,author
corex_anchored,20,11,lda,8,7,0.02564102564102564,name
corex_anchored,20,11,lda,8,4,0.02564102564102564,language
corex_anchored,20,11,lda,8,3,0.02564102564102564,name
corex_anchored,20,11,lda,30,26,0.02564102564102564,name
corex_anchored,20,11,lda,30,23,0.02564102564102564,name
corex_anchored,20,11,lda,30,22,0.02564102564102564,name
lda,10,0,lda,25,11,0.02564102564102564,family
lda,10,0,lda,25,9,0.02564102564102564,small
lda,12,11,lda,30,22,0.02564102564102564,north
lda,12,11,lda,30,9,0.02564102564102564,species
lda,12,11,lda,30,6,0.02564102564102564,north
lda,12,11,lda,30,5,0.02564102564102564,peking
lda,12,11,lda,30,3,0.02564102564102564,birds
nmf,12,9,nmf,20,7,0.02564102564102564,people
nmf,12,9,nmf,15,7,0.02564102564102564,people
corex_anchored,20,11,lda,30,8,0.02564102564102564,name
corex_anchored,20,11,lda,30,7,0.02564102564102564,name
corex_anchored,20,11,lda,25,23,0.02564102564102564,name
corex_anchored,20,11,lda,25,19,0.02564102564102564,dynasty
corex_anchored,20,11,lda,25,16,0.02564102564102564,name
corex_anchored,20,11,lda,25,8,0.02564102564102564,name
corex_anchored,20,11,lda,25,7,0.02564102564102564,name
corex_anchored,20,11,lda,25,1,0.02564102564102564,language
corex_anchored,20,11,lda,25,0,0.02564102564102564,name
nmf,12,8,nmf,8,2,0.02564102564102564,taels
nmf,12,8,nmf,30,14,0.02564102564102564,per
nmf,12,8,nmf,25,14,0.02564102564102564,per
nmf,12,8,nmf,20,14,0.02564102564102564,per
nmf,12,8,nmf,15,14,0.02564102564102564,per
corex_anchored,20,11,lda,15,13,0.02564102564102564,dynasty
corex_anchored,20,11,lda,15,8,0.02564102564102564,name
corex_anchored,20,11,lda,15,7,0.02564102564102564,name
corex_anchored,20,11,lda,12,8,0.02564102564102564,name
lda,10,0,lda,20,7,0.02564102564102564,called
lda,10,0,lda,20,6,0.02564102564102564,small
lda,10,0,lda,20,4,0.02564102564102564,small
lda,10,0,lda,15,12,0.02564102564102564,law
lda,10,0,lda,15,10,0.02564102564102564,law
lda,10,0,lda,15,9,0.02564102564102564,small
lda,10,0,lda,15,7,0.02564102564102564,called
lda,10,0,lda,15,6,0.02564102564102564,small
lda,10,0,lda,15,3,0.02564102564102564,dynasty
lda,10,0,lda,12,11,0.02564102564102564,family
lda,10,0,lda,12,5,0.02564102564102564,taels
nmf,12,9,nmf,20,10,0.02564102564102564,heaven
corex_anchored,20,11,corex_unanchored,25,21,0.02564102564102564,dynasty
lda,12,7,lda,20,1,0.02564102564102564,history
lda,12,7,lda,20,0,0.02564102564102564,called
nmf,12,9,stm,10,5,0.02564102564102564,law
nmf,12,9,nmf,8,2,0.02564102564102564,people
nmf,12,9,nmf,30,28,0.02564102564102564,men
nmf,12,9,nmf,30,19,0.02564102564102564,nature
nmf,12,9,nmf,30,10,0.02564102564102564,confucius
nmf,12,9,nmf,25,20,0.02564102564102564,nature
nmf,12,9,nmf,25,10,0.02564102564102564,confucius
nmf,12,9,nmf,25,7,0.02564102564102564,people
corex_anchored,20,11,lda,20,13,0.02564102564102564,name
corex_anchored,20,11,lda,20,8,0.02564102564102564,name
corex_anchored,20,11,lda,20,7,0.02564102564102564,name
corex_anchored,20,11,lda,20,5,0.02564102564102564,author
corex_anchored,20,11,lda,20,1,0.02564102564102564,language
nmf,12,10,nmf,25,22,0.02564102564102564,buddhist
nmf,12,10,nmf,25,18,0.02564102564102564,culture
nmf,12,10,nmf,25,3,0.02564102564102564,dynasty
nmf,12,10,nmf,25,2,0.02564102564102564,work
nmf,12,10,nmf,20,16,0.02564102564102564,used
nmf,12,10,nmf,20,3,0.02564102564102564,dynasty
nmf,12,10,nmf,20,2,0.02564102564102564,work
nmf,12,10,nmf,15,3,0.02564102564102564,dynasty
nmf,12,10,nmf,15,2,0.02564102564102564,work
corex_anchored,20,11,lda,10,8,0.02564102564102564,name
corex_anchored,20,11,lda,10,0,0.02564102564102564,dynasty
corex_anchored,20,11,corex_unanchored,30,29,0.02564102564102564,intended
corex_anchored,20,11,corex_unanchored,30,23,0.02564102564102564,late
corex_anchored,20,11,corex_unanchored,30,6,0.02564102564102564,meaning
corex_anchored,20,11,corex_unanchored,30,0,0.02564102564102564,dynasty
corex_anchored,20,11,corex_unanchored,25,24,0.02564102564102564,intended
lda,20,8,nmf,30,13,0.02564102564102564,et
lda,20,8,nmf,30,12,0.02564102564102564,name
lda,20,8,nmf,30,11,0.02564102564102564,fig
lda,20,8,nmf,30,6,0.02564102564102564,name
lda,20,8,nmf,30,2,0.02564102564102564,canton
lda,20,8,nmf,25,23,0.02564102564102564,fig
lda,20,8,nmf,25,13,0.02564102564102564,et
lda,20,8,nmf,25,11,0.02564102564102564,fig
lda,20,8,nmf,25,7,0.02564102564102564,canton
corex_unanchored,20,2,nmf,20,0,0.02564102564102564,case
corex_unanchored,20,2,lda,30,27,0.02564102564102564,course
corex_unanchored,20,2,lda,30,22,0.02564102564102564,right
nmf,12,10,nmf,30,23,0.02564102564102564,buddhist
nmf,12,10,nmf,30,18,0.02564102564102564,work
nmf,12,10,nmf,30,7,0.02564102564102564,dynasty
nmf,12,10,nmf,25,24,0.02564102564102564,work
lda,10,0,lda,12,3,0.02564102564102564,small
lda,10,0,lda,12,1,0.02564102564102564,called
corex_unanchored,25,12,lda,30,21,0.02564102564102564,government
corex_unanchored,25,12,lda,30,20,0.02564102564102564,provinces
corex_unanchored,25,12,lda,30,15,0.02564102564102564,government
corex_unanchored,25,12,lda,25,24,0.02564102564102564,issued
corex_unanchored,25,12,lda,25,20,0.02564102564102564,provinces
corex_unanchored,25,12,lda,25,15,0.02564102564102564,government
corex_unanchored,25,12,lda,20,18,0.02564102564102564,issued
corex_unanchored,25,12,lda,20,15,0.02564102564102564,government
corex_unanchored,25,12,lda,15,10,0.02564102564102564,government
nmf,12,10,nmf,30,26,0.02564102564102564,culture
lda,20,8,stm,20,7,0.02564102564102564,india
lda,20,8,nmf,8,2,0.02564102564102564,canton
lda,20,8,nmf,30,27,0.02564102564102564,canton
lda,20,8,nmf,30,24,0.02564102564102564,fig
nmf,12,11,nmf,25,18,0.02564102564102564,manchuria
corex_anchored,20,11,corex_unanchored,25,3,0.02564102564102564,term
corex_anchored,20,11,corex_unanchored,20,15,0.02564102564102564,language
corex_anchored,20,11,corex_unanchored,15,14,0.02564102564102564,dynasty
corex_anchored,20,11,corex_unanchored,15,9,0.02564102564102564,late
corex_anchored,20,11,corex_unanchored,10,2,0.02564102564102564,imperial
corex_anchored,20,10,nmf,8,1,0.02564102564102564,plain
lda,12,7,lda,15,10,0.02564102564102564,emperor
nmf,12,10,stm,25,16,0.02564102564102564,art
lda,12,7,lda,15,6,0.02564102564102564,city
