model,K,topic_id,top_words,representative_documents,dominant_decades,dominant_L1,dominant_L2,suggested_label,researcher_label,interpretation_notes,keep_merge_drop
lda,10,1,man; men; people; day; said; life; could; heaven; us; good; way; upon; without; even; thus; old; among; nature; called; world,"Where was Ta - ts ' in ? - Allen, H. J. - 1886 - VII_1871_02.txt | General theory of shamanism among the Tungus - Shirokogoroff, S. M. - 1923 - _1923-1924_18.txt | The "" Naturalistic "" philosophy of China - Balfour, F. H. - 1880 - _1880-1881_03.txt | Notices of the character and writings of Meh tsi - Edkins, J. - 1859 - 1859_02.txt | Notices of the character and writings of Meh tsi - Edkins, J. - 1859 - I_1859_02.txt",1920s | 1930s | 1890s,"Religion and Philosophy | Education | Politics, Government, and Law",Philosophy | Folklore | Mythology | Taoism,,,,
lda,10,2,mm; july; temperature; mean; june; asia; eastern; year; peking; sea; northern; aug; sept; annual; oct; observations; table; dec; jan; japan,"The Climate of Eastern Asia - Fritsche, H. - 1877 - XII_1877_06.txt | The Climate of Eastern Asia - Fritsche, H. - 1877 - 1878_06.txt | Meteorological observations, April - December 1872 - Meteorological Committee - 1871 - VII_1871_16.txt | Thermometrical observations, taken during a passage from Nagasaki to Shanghai - Fedorovitch, J. - 1859 - I_1859_10.txt | Meteorological tables, from observations made in Japan - 1859 - 1860_06.txt",1850s | 1870s | 1860s,Natural Sciences | Geography and Travel | Education,Meteorology | Astronomy | Agriculture,,,,
lda,10,3,river; feet; water; city; miles; south; large; north; small; road; west; island; high; side; sea; east; day; bank; shan; country,"Sailing directions for the Yang - tsze Kiang, from Woosung to Hankow - Ward, J. - 1859 - I_1859_09.txt | Sailing directions for the Yang - tsze Kiang, from Woosung to Hankow - Ward, J. - 1859 - 1859_09.txt | Notes on a portion of the old bed of the Yellow River an the water supply of the Grand Canal - Ellias, N. - 1867 - IV_1867_06.txt | Report of an exploration of the new course of the Yellow River - Ellias, N. - 1868 - V_1868_09.txt | The Bore of the Tsien - tang Kiang (Hang - chau Bay) - Moore - 1888 - 1888_04.txt",1860s | 1880s | 1850s,"Geography and Travel | Natural Sciences | Economy, Trade, and Technology",Hydrology | Geology | Telecommunication,,,,
lda,10,4,de; the; of; la; et; le; les; des; and; du; king; to; vol; tong; manchu; in; mr; en; is; que,"Corea - Scherzer, F., trans. Gould, C. - 1883 - 1885_12_list_of_books.txt | 1914 - XLV_1914_14_review_of_recent_books.txt | Narrative of recent events in Tong - king - Cordier, H. - 1874 - IX_1875_05.txt | Partial bibliography of Chinese birds, A - Riley, J. H. and Richmond, C. W. - 1922 - _1922_13.txt | Essay on Manchu literature - Mollendorf, P. G. von - 1889 - XXIV_1890_01.txt",1870s | 1880s | 1920s,Anthropology and Social Customs | Literature and Language | History and Chronology,"Asia | History, Modern (20th century) | Mythology",,,,
lda,10,5,shanghai; work; dr; year; mr; history; new; foreign; summer; characters; period; form; society; books; book; however; peking; general; land; given,"Droughts in China, A. D. 620-1643 - Hosie, A. - 1877 - XII_1877_03.txt | Droughts in China, A. D. 620-1643 - Hosie, A. - 1877 - 1878_03.txt | Can Chinese writing be simplified ? - Chatley, H. - 1930 - _1930-1931_06.txt | Critical review of Chalfant's notes upon the "" Shuo Wen "" - Gillis, I. V. - 1925 - _1925_11.txt | Survey of the work by Western students of Chinese history - Latourette, K. S. - 1916 - 1916_08.txt",1930s | 1850s | 1880s,"Education | Military | Natural Sciences | Economy, Trade, and Technology","Associations, institutions, etc. | East Asian languages | Science",,,,
lda,10,6,un; une; on; qu; plus; ne; se; cette; dont; chine; cheo; fut; aux; ont; deux; lui; nom; était; bien; autres,"Fragmens d'un voyage dans l'interieur de la Chine - Imbault - Huart, C. - 1883 - 1883_04.txt | Fragmens d'un voyage dans l'interieur de la Chine - Imbault - Huart, C. - 1883 - XVIII_1884_04.txt | Fragmens d'un voyage dans l'interieur de la Chine - Imbault - Huart, C. - 1883 - XVIII_1884_05.txt | 1869 - 1869_04.txt | Carte agricole generale de l'Empire Chinois. Texte preface, legende et repertoire - Simon, G. E. - 1867 - IV_1867_10.txt",1940s | 1860s | 1890s,"Economy, Trade, and Technology | Geography and Travel | Natural Sciences",Economics | Travel | Agriculture,,,,
lda,10,7,ch; name; dynasty; emperor; wu; ts; ancient; king; ai; yu; yuan; called; ang; city; see; shi; year; history; han; lu,"Notices of the mediaeval geography and history of Central and Western Asia * - Bretschneider, E. - 1875 - X_1876_05.txt | Eclipses recorded in Chinese works - Wylie, A. - 1867 - IV_1867_07_list.txt | The Great wall - Edgar, J. H. - 1914 - _1922_04.txt | Corea - Scherzer, F., trans. Gould, C. - 1883 - XXII_1887_07.txt | Table of the Emperors of the Yuan Dynasty, A - Moule, A. C. - 1914 - XLV_1914_13.txt",1940s | 1870s | 1900s,Military | Natural Sciences | History and Chronology | Religion and Philosophy,"Chronology, Historical | Painting | Islam",,,,
lda,10,8,lour; sin; linn; plant; name; osb; cochin; canton; plants; tree; et; fl; leaves; hgk; tab; fig; cultivated; see; chinensis; folio,"Early European researches into the flora of China - Bretschneider, E. - 1880 - 1880_04.txt | Early European researches into the flora of China - Bretschneider, E. - 1880 - _1880-1881_01.txt | Early European researches into the flora of China - Bretschneider, E. - 1880 - 1880_03.txt | Contribution to the nomenclature of Chinese plants - Faber, E. - 1907 - XXXVIII_1907_03.txt | Chinese names of plants - Henry, A. - 1887 - 1891_01.txt",1880s | 1900s | 1940s,Natural Sciences | Geography and Travel | Anthropology and Social Customs,Botany | Medicine | Travel,,,,
lda,10,9,white; species; black; seen; common; small; birds; length; leaves; cm; manchuria; large; colour; flowers; red; north; genus; family; green; water,"The Great wall - Edgar, J. H. - 1914 - _1930-1931_12.txt | Collection of birds in the Shanghai Museum, The - Touche, J. D. D. La - 1909 - XL_1909_04.txt | Notes on some new species of birds found on the island of Formosa - Swinhoe, R. - 1859 - 1859_08.txt | Notes on some new species of birds found on the island of Formosa - Swinhoe, R. - 1859 - I_1859_08.txt | List of the birds in the Museum of the Anglo - Chinese College of Foochow, China - Kellogg, C. R. - 1919 - L_1919_08.txt",1910s | 1920s | 1850s,Natural Sciences | Anthropology and Social Customs | Literature and Language,Zoology | Botany | Decorative arts,,,,
lda,12,0,cash; silver; used; coins; reverse; inches; currency; copper; ch; dynasty; instruments; obverse; gold; coin; notes; mint; called; characters; ku; character,"Music of China, The * - Kingsmill, T. W. - 1910 - XXXIX_1908_01.txt | Coinage of Corea, The * - Gardener, C. T. - 1892 - XXVII_1892_03.txt | Annam and its minor currency - Toda, E. - 1882 - XVII_1882_04.txt | Coins of the present dynasty of China * - Bushell, S. W. - 1880 - _1880-1881_02.txt | Short notes on Chinese instruments of music * - Dennys, N. B. - 1873 - 1874_07.txt",1900s | 1890s | 1910s,"Arts and Archaeology | Economy, Trade, and Technology | Anthropology and Social Customs",Numismatics | Music | Folklore,,,,
lda,12,1,ancient; name; form; however; history; among; even; called; language; modern; period; find; still; word; us; dr; old; use; new; early,"Northern Tungus migrations in the Far East - Shirokogoroff, S. M. - 1926 - _1926-1927_09.txt | Limitations of comparative philology, On the - Mollendorf, P. G. von - 1896 - XXXIII_1896_05.txt | Did ancient Chinese culture come from Egypt ? - Chatley, H. - 1929 - _1928-1929_20.txt | Sramana - Shaman - Mironov, N. D. and Shirokogoroff, S. M. - 1924 - _1923-1924_28.txt | Who are the Northern Chinese ? - Shirokogoroff, S. M. - 1924 - _1923-1924_20.txt",1930s | 1890s | 1870s,Anthropology and Social Customs | Education | Military | Natural Sciences,Language and languages | Astronomy | Folklore,,,,
lda,12,2,mm; temperature; mean; july; year; eastern; june; asia; sea; annual; aug; nov; sept; observations; peking; dec; jan; oct; feb; table,"The Climate of Eastern Asia - Fritsche, H. - 1877 - XII_1877_06.txt | The Climate of Eastern Asia - Fritsche, H. - 1877 - 1878_06.txt | Meteorological observations, April - December 1872 - Meteorological Committee - 1871 - VII_1871_16.txt | Meteorological tables, from observations made in Japan - 1859 - 1860_06.txt | Thermometrical observations, taken during a passage from Nagasaki to Shanghai - Fedorovitch, J. - 1859 - I_1859_10.txt",1850s | 1870s | 1860s,Natural Sciences | Geography and Travel | Education,Meteorology | Astronomy | Agriculture,,,,
lda,12,3,river; feet; city; miles; water; south; north; large; west; road; island; temple; high; east; shan; small; bank; fu; side; ho,"Sailing directions for the Yang - tsze Kiang, from Woosung to Hankow - Ward, J. - 1859 - I_1859_09.txt | Sailing directions for the Yang - tsze Kiang, from Woosung to Hankow - Ward, J. - 1859 - 1859_09.txt | Notes on a portion of the old bed of the Yellow River an the water supply of the Grand Canal - Ellias, N. - 1867 - IV_1867_06.txt | Itinerary of a jouney through the Provinces of Hoo - pih, Sze - chuen and Shen - se - Wylie, A. - 1868 - V_1868_08.txt | Irrigation of the Ch'eng tu Plain and beyond * - Vale, J. - 1905 - XXXVI_1905_02.txt",1860s | 1850s | 1880s,"Geography and Travel | Economy, Trade, and Technology | Natural Sciences",Hydrology | Telecommunication | Travel,,,,
lda,12,4,de; the; of; la; et; les; le; cm; and; des; length; to; manchuria; du; in; breadth; see; pl; north; vol,"Corea - Scherzer, F., trans. Gould, C. - 1883 - LII_1921_04.txt | Corea - Scherzer, F., trans. Gould, C. - 1883 - _1921_04.txt | 1920 - LI_1920_08.txt | 1920 - _1920_08.txt | Partial bibliography of Chinese birds, A - Riley, J. H. and Richmond, C. W. - 1922 - _1922_13.txt",1880s | 1870s | 1920s,Anthropology and Social Customs | Geography and Travel | History and Chronology,"Manners and customs | Asia | History, Modern (20th century)",,,,
lda,12,5,shanghai; mr; work; foreign; peking; year; taels; dr; new; government; society; books; general; book; trade; salt; per; canton; road; british,"Chinese revenue - Parker, E. H. - 1894 - _1895-1896_03.txt | Three score years and ten - Mason, I. - 1928 - _1928-1929_01.txt | Chinese bibliography - Macgowan, D. J. - 1859 - XVII_1882_misc.txt | Collection of Chinese reptiles in the Shanghai Museum, The - Stanley, A. - 1914 - XLV_1914_01.txt | Morrison Library, The G. E. - Couling, S. - 1917 - 1917_11.txt",1850s | 1880s | 1890s,"Economy, Trade, and Technology | Education | Military | Natural Sciences","Associations, institutions, etc. | Economics | Government",,,,
lda,12,6,un; une; on; qu; ne; plus; se; cette; cheo; chine; dont; aux; fut; ont; deux; lui; nom; était; bien; autres,"Fragmens d'un voyage dans l'interieur de la Chine - Imbault - Huart, C. - 1883 - 1883_04.txt | Fragmens d'un voyage dans l'interieur de la Chine - Imbault - Huart, C. - 1883 - XVIII_1884_04.txt | Fragmens d'un voyage dans l'interieur de la Chine - Imbault - Huart, C. - 1883 - XVIII_1884_05.txt | Carte agricole generale de l'Empire Chinois. Texte preface, legende et repertoire - Simon, G. E. - 1867 - IV_1867_10.txt | 1869 - 1869_04.txt",1940s | 1860s | 1890s,"Economy, Trade, and Technology | Geography and Travel | Natural Sciences",Economics | Travel | Agriculture,,,,
lda,12,7,ch; name; dynasty; ts; emperor; yuan; wu; king; ang; see; ai; shi; ancient; yu; city; han; history; lu; shih; called,"Notices of the mediaeval geography and history of Central and Western Asia * - Bretschneider, E. - 1875 - X_1876_05.txt | Corea - Scherzer, F., trans. Gould, C. - 1883 - XXII_1887_07.txt | Table of the Emperors of the Yuan Dynasty, A - Moule, A. C. - 1914 - XLV_1914_13.txt | Notes on Chinese Mohammedan Literature - Mason, I. - 1925 - _1925_12.txt | The Comparative study of Chinese dialects - Parker, E. H. - 1877 - 1878_02.txt",1940s | 1870s | 1880s,Military | Natural Sciences | History and Chronology | Literature and Language,"Asia | Chronology, Historical | Painting",,,,
lda,12,8,lour; sin; linn; plant; name; osb; cochin; canton; plants; tree; et; fl; leaves; hgk; tab; fig; chinensis; folio; cultivated; see,"Early European researches into the flora of China - Bretschneider, E. - 1880 - 1880_04.txt | Early European researches into the flora of China - Bretschneider, E. - 1880 - _1880-1881_01.txt | Early European researches into the flora of China - Bretschneider, E. - 1880 - 1880_03.txt | Chinese names of plants - Henry, A. - 1887 - 1891_01.txt | Contribution to the nomenclature of Chinese plants - Faber, E. - 1907 - XXXVIII_1907_03.txt",1940s | 1880s | 1900s,"Natural Sciences | Geography and Travel | Politics, Government, and Law",Botany | Travel | Language and languages,,,,
lda,12,9,white; black; small; flowers; side; leaves; colour; men; large; used; porcelain; green; short; water; red; species; head; often; coal; game,"Wei - ch ' i * - Volpicelli, Z. H. - 1891 - XXVI_1891_03.txt | Wei - ch ' i * - Volpicelli, Z. H. - 1891 - 1891_05.txt | Oribatoidea Sinensis, Part III - Jacot, A. P. - 1924 - _1923-1924_26.txt | Shantung foraminifera - Jacot, A. P. - 1925 - _1925_06.txt | Then and now - Hudson, E. - 1923 - _1923-1924_13.txt",1860s | 1910s | 1920s,Natural Sciences | Anthropology and Social Customs | Arts and Archaeology,Decorative arts | Zoology | Geology,,,,
lda,12,10,man; men; people; said; day; life; heaven; could; good; upon; way; law; without; emperor; us; family; death; god; king; old,"Where was Ta - ts ' in ? - Allen, H. J. - 1886 - VII_1871_02.txt | 1885 - 1885_01.txt | Family law of the Chinese, The - Mollendorf, P. G. von - 1892 - VII_1871_17_duplicated红楼梦.txt | Notices of the character and writings of Meh tsi - Edkins, J. - 1859 - 1859_02.txt | Notices of the character and writings of Meh tsi - Edkins, J. - 1859 - I_1859_02.txt",1920s | 1900s | 1890s,"Religion and Philosophy | Politics, Government, and Law | Literature and Language",Folklore | Mythology | Philosophy | Taoism,,,,
lda,12,11,summer; birds; species; spring; genus; chihli; seen; common; winter; autumn; drought; family; bird; peking; shansi; swinhoe; north; shensi; honan; hupeh,"1913 - 1913_08.txt | Droughts in China, A. D. 620-1643 - Hosie, A. - 1877 - XII_1877_03.txt | Droughts in China, A. D. 620-1643 - Hosie, A. - 1877 - 1878_03.txt | Collection of birds in the Shanghai Museum, The - Touche, J. D. D. La - 1909 - XL_1909_04.txt | List of the birds in the Museum of the Anglo - Chinese College of Foochow, China - Kellogg, C. R. - 1919 - L_1919_08.txt",1910s | 1870s | 1900s,Natural Sciences | Literature and Language | Anthropology and Social Customs,Zoology | Meteorology | Botany,,,,
lda,15,0,day; moon; man; called; women; water; people; family; head; children; upon; used; men; old; house; god; said; earth; life; fish,"Song of a skirt, The - Fletcher, W. J. B. - 1921 - LII_1921_11.txt | Sketches of the Miau - tsze - Bridgman, E. C. - 1859 - 1859_11.txt | 1871 - VII_1871_14.txt | Some Chinese funeral customs - Walshe, W. G. - 1903 - XXXV_1903_03.txt | Shanghai folk - lore - Box, E. - 1901 - XXXIV_1901_02.txt",1900s | 1870s | 1910s,Anthropology and Social Customs | Literature and Language | Religion and Philosophy,Folklore | Mythology | Medicine | Mythology,,,,
lda,15,1,name; king; ancient; reverse; among; tungus; however; northern; year; period; language; called; history; form; still; origin; old; obverse; modern; word,"A Comparative table of the ancient lunar asterisms - Kingsmill, T. W. - 1891 - XXVI_1891_02.txt | A Comparative table of the ancient lunar asterisms - Kingsmill, T. W. - 1891 - 1891_04.txt | Northern Tungus migrations in the Far East - Shirokogoroff, S. M. - 1926 - _1926-1927_09.txt | Who are the Northern Chinese ? - Shirokogoroff, S. M. - 1924 - _1923-1924_20.txt | Relation of Chinese and Siamese, The * - Dodd, W. C. - 1920 - LI_1920_01.txt",1890s | 1930s | 1870s,Anthropology and Social Customs | History and Chronology | Arts and Archaeology,Astronomy | Ethnology | Folklore,,,,
