from,to,author,subject_l2,subject_l1,master_id,title,volume,year_start,year_end,time_window,subject_weight,subject_raw
A_183,S_56,"Morgan, E.",East Asian languages,Literature and Language,MASTER_00551,"Language and new thought, or new words for new ideas",NS 61,1930,1930,1928-1937,1.0,Far Eastern languages
A_170,S_56,"Chatley, H.",East Asian languages,Literature and Language,MASTER_00552,Can Chinese writing be simplified ?,NS 61,1930,1930,1928-1937,1.0,Far Eastern languages
A_248,S_55,"Wells, H. R.",China--Religion,Religion and Philosophy,MASTER_00553,"Book of changes and genesis, The",NS 61,1930,1930,1928-1937,1.0,religion of China
A_249,S_58,"Soothill, W. E.","History, Ancient",History and Chronology,MASTER_00554,Kingship in China *,NS 61,1930,1930,1928-1937,1.0,ancient history
A_250,S_55,"Bruce, P.",China--Religion,Religion and Philosophy,MASTER_00555,The I - Wei a problem in criticism *,NS 61,1930,1930,1928-1937,1.0,religion of China
A_120,S_9,"Forke, A.",Philosophy,Religion and Philosophy,MASTER_00556,"Philosopher Yang Hsiung, The *",NS 61,1930,1930,1928-1937,1.0,philosophy
A_171,S_38,"Ayscough, F. W.",Geography,Geography and Travel,MASTER_00557,"Symbolism of the Forbidden City, Peking, The *",NS 61,1930,1930,1928-1937,0.333333333333333,geography and travels - Asia
A_171,S_6,"Ayscough, F. W.",Travel,Geography and Travel,MASTER_00557,"Symbolism of the Forbidden City, Peking, The *",NS 61,1930,1930,1928-1937,0.333333333333333,geography and travels - Asia
A_171,S_54,"Ayscough, F. W.",Asia,Geography and Travel,MASTER_00557,"Symbolism of the Forbidden City, Peking, The *",NS 61,1930,1930,1928-1937,0.333333333333333,geography and travels - Asia
A_206,S_19,"Jacot, A. P.",Botany,Natural Sciences,MASTER_00558,Contributions from the Herbarium of the Shantung Christian University,NS 61,1930,1930,1928-1937,1.0,botany
A_251,S_56,"Hauer, Erich",East Asian languages,Literature and Language,MASTER_00559,Why the sinologue should study manchu ?,NS 61,1930,1930,1928-1937,1.0,Far Eastern languages
A_210,S_34,"Budd, C.",Literature,Literature and Language,MASTER_00560,Chinese poems,NS 61,1930,1930,1928-1937,1.0,literature
A_252,S_22,Wu Lieh-teh（伍连德）,Medicine,Natural Sciences,MASTER_00561,Early days of Western medicine in China,NS 62,1931,1931,1928-1937,1.0,medicine
A_253,S_30,Coching Chu（竺可桢）,Astronomy,Natural Sciences,MASTER_00562,Climatic changes during historic time in China,NS 62,1931,1931,1928-1937,1.0,astronomy
A_254,S_19,"Porterfield, W. M.",Botany,Natural Sciences,MASTER_00563,Bamboos in China,NS 62,1931,1931,1928-1937,1.0,botany
A_255,S_12,"Ping, C.",Zoology,Natural Sciences,MASTER_00564,Preliminary notes on the natural history of Nanking,NS 62,1931,1931,1928-1937,1.0,zoology
A_170,S_33,"Chatley, H.","Chronology, Historical",History and Chronology,MASTER_00565,"History of the days of the week, The",NS 62,1931,1931,1928-1937,1.0,chronology
A_206,S_19,"Jacot, A. P.",Botany,Natural Sciences,MASTER_00566,Contributions from the Herbarium of the Shantung Christian University,NS 62,1931,1931,1928-1937,1.0,botany
A_231,S_44,"Abraham, R. D.",Porcelain,Arts and Archaeology,MASTER_00567,Chinese pottery and porcelain : an appreciation,NS 62,1931,1931,1928-1937,1.0,porcelain
A_195,S_52,"Mason, I.",Islam,Religion and Philosophy,MASTER_00568,Chinese - Moslem chronology,NS 62,1931,1931,1928-1937,0.5,Mohammedanism and chronology
A_195,S_33,"Mason, I.","Chronology, Historical",History and Chronology,MASTER_00568,Chinese - Moslem chronology,NS 62,1931,1931,1928-1937,0.5,Mohammedanism and chronology
A_256,S_57,"Haward, E.","History, Modern",History and Chronology,MASTER_00569,"Indian frontier, The",NS 62,1931,1931,1928-1937,0.25,"modern history, geography and travels - Asia"
A_256,S_38,"Haward, E.",Geography,Geography and Travel,MASTER_00569,"Indian frontier, The",NS 62,1931,1931,1928-1937,0.25,"modern history, geography and travels - Asia"
A_256,S_6,"Haward, E.",Travel,Geography and Travel,MASTER_00569,"Indian frontier, The",NS 62,1931,1931,1928-1937,0.25,"modern history, geography and travels - Asia"
A_256,S_54,"Haward, E.",Asia,Geography and Travel,MASTER_00569,"Indian frontier, The",NS 62,1931,1931,1928-1937,0.25,"modern history, geography and travels - Asia"
A_257,S_9,Tsai Yuen-Pei（蔡元培）,Philosophy,Religion and Philosophy,MASTER_00570,"Chinese nation and the doctrine of the golden mean, The",NS 62,1931,1931,1928-1937,1.0,philosophy
A_258,S_56,"Gardner, C. S.",East Asian languages,Literature and Language,MASTER_00571,"Western transcription of Chinese, The",NS 62,1931,1931,1928-1937,1.0,Far Eastern languages
A_259,S_55,Lu Yen-Ying,China--Religion,Religion and Philosophy,MASTER_00572,"Confucianism, Democracy and nationalism",NS 62,1931,1931,1928-1937,1.0,religion of China
A_183,S_9,"Morgan, E.",Philosophy,Religion and Philosophy,MASTER_00573,"Cosmic spirit, The",NS 62,1931,1931,1928-1937,0.5,philosophy and religion of China
A_183,S_55,"Morgan, E.",China--Religion,Religion and Philosophy,MASTER_00573,"Cosmic spirit, The",NS 62,1931,1931,1928-1937,0.5,philosophy and religion of China
A_260,S_3,"Gapanovich, J. J.",Ethnology,Anthropology and Social Customs,MASTER_00574,"Asiatic origin of South American man, The",NS 62,1931,1931,1928-1937,0.5,ethnology and anthropology
A_260,S_4,"Gapanovich, J. J.",Anthropology,Anthropology and Social Customs,MASTER_00574,"Asiatic origin of South American man, The",NS 62,1931,1931,1928-1937,0.5,ethnology and anthropology
A_134,S_44,"Ferguson, J. C.",Porcelain,Arts and Archaeology,MASTER_00575,Porcelains of successive dynasties,NS 63,1932,1932,1928-1937,1.0,Porcelain
A_261,S_37,"Johnston, R. F.",Religion,Religion and Philosophy,MASTER_00576,"Poet - monk of Modern China, A",NS 63,1932,1932,1928-1937,1.0,Religion
A_262,S_24,"Saeki, P. Y.",Christianity,Religion and Philosophy,MASTER_00577,"Hsu - T'ing Mi - shi - so Sutra, or Jesus - Messian - Sutra, The",NS 63,1932,1932,1928-1937,1.0,Christianity
A_263,S_31,"Hughes, E. R.",History,History and Chronology,MASTER_00578,Political indealists and realists of China of the fourth and third centruies B. C.,NS 63,1932,1932,1928-1937,1.0,History
A_264,S_38,"Moyer, R. T.",Geography,Geography and Travel,MASTER_00579,"Aridity of North China, The",NS 63,1932,1932,1928-1937,1.0,Geography
A_134,S_49,"Ferguson, J. C.",Painting,Arts and Archaeology,MASTER_00580,"Stories in Chinese paintings, III",NS 63,1932,1932,1928-1937,1.0,Painting
A_265,S_4,"Kulp, D. H",Anthropology,Anthropology and Social Customs,MASTER_00581,Chinese anthropometrics : studies in Chekiang and Kwangtung,NS 63,1932,1932,1928-1937,1.0,Anthropology
A_266,S_59,"Murphy, D. C.",Antiquities,Arts and Archaeology,MASTER_00582,"Research museum in Far Eastern antiquities, A",NS 63,1932,1932,1928-1937,1.0,Antiquities
A_183,S_34,"Morgan, E.",Literature,Literature and Language,MASTER_00583,Studies in conduct and character,NS 63,1932,1932,1928-1937,1.0,Literature
A_252,S_6,Wu Lieh-teh（伍连德）,Travel,Geography and Travel,MASTER_00584,Early Chinese travellers and their successors,NS 64,1933,1933,1928-1937,1.0,Travel
A_267,S_37,"Bishop, C. W.",Religion,Religion and Philosophy,MASTER_00585,"Worship of Earth in Ancient China, The",NS 64,1933,1933,1928-1937,1.0,Religion
A_134,S_31,"Ferguson, J. C.",History,History and Chronology,MASTER_00586,Loyang as the national capital,NS 64,1933,1933,1928-1937,1.0,History
A_227,S_9,"Freeman, M.",Philosophy,Religion and Philosophy,MASTER_00587,"Philosophy of Tai Tung - yuan, The",NS 64,1933,1933,1928-1937,1.0,Philosophy
A_213,S_25,"Fischer, E. S.",Archaeology,Arts and Archaeology,MASTER_00588,"T'ai Miao, a description of the supreme hall of sacrefices of the Forbidden City",NS 64,1933,1933,1928-1937,1.0,Archaeology
A_170,S_31,"Chatley, H.",History,History and Chronology,MASTER_00589,Futher notes on the history of the days of the week,NS 64,1933,1933,1928-1937,1.0,History
A_262,S_24,"Saeki, P. Y.",Christianity,Religion and Philosophy,MASTER_00590,"Translation of the fragments of the Nestorian writing in China, The",NS 64,1933,1933,1928-1937,1.0,Christianity
A_268,S_38,"Penniston, J. B.",Geography,Geography and Travel,MASTER_00591,"Origin of loess, The",NS 64,1933,1933,1928-1937,1.0,Geography
A_269,S_31,"Gale, E. M.",History,History and Chronology,MASTER_00592,Some Chinese sources for the study of Northeastern Asia,NS 64,1933,1933,1928-1937,1.0,History
A_270,S_6,Cheng Te-k'un,Travel,Geography and Travel,MASTER_00593,"Travels of Emperor Mu, The",NS 64,1933,1933,1928-1937,1.0,Travel
A_271,S_7,"Rispaud, P. J.",Language and languages,Literature and Language,MASTER_00594,Notes sur les alphabets lu du Yun - nan et les denominations ethniques donnees aux T'ay,NS 64,1933,1933,1928-1937,1.0,Language and languages
A_272,S_4,"Grabau, A. W.",Anthropology,Anthropology and Social Customs,MASTER_00595,"Beginning of the human race, The",NS 65,1934,1934,1928-1937,1.0,Anthropology
A_134,S_49,"Ferguson, J. C.",Painting,Arts and Archaeology,MASTER_00596,Painters among Catholic missionaries and their helpers in Peking,NS 65,1934,1934,1928-1937,1.0,Painting
A_170,S_33,"Chatley, H.","Chronology, Historical",History and Chronology,MASTER_00597,"Cycles of Cathay, The",NS 65,1934,1934,1928-1937,1.0,"Chronology, Historical"
A_273,S_25,Teng Kuei（滕固）,Archaeology,Arts and Archaeology,MASTER_00598,Bamboo and bamboo painting,NS 65,1934,1934,1928-1937,1.0,Archaeology
A_274,S_34,"Lyon, D. W.",Literature,Literature and Language,MASTER_00599,"Past decade in Chinese literature, The",NS 65,1934,1934,1928-1937,1.0,Literature
A_275,S_35,"Gale, E. M., Boodberg, P. A. and Lin, T. C.",Economics,"Economy, Trade, and Technology",MASTER_00600,Discourses on salt and iron (Yen T'ieh Lun : Chaps. XX - XXVIII),NS 65,1934,1934,1928-1937,1.0,Economics
A_262,S_24,"Saeki, P. Y.",Christianity,Religion and Philosophy,MASTER_00601,"Translation of the fragments of the Nestorian writing in China, The (concluded)",NS 65,1934,1934,1928-1937,1.0,Christianity
A_270,S_6,Cheng Te-k'un,Travel,Geography and Travel,MASTER_00602,"Travels of Emperor MU, The (concluded)",NS 65,1934,1934,1928-1937,1.0,Travel
A_276,S_1,Lee Shao-chang（李绍昌）,Buddhism,Religion and Philosophy,MASTER_00603,"Prajna - Paramita Hridaya Sutra or "" Essence of transcendental wisdom "" The (Hsuan Chuang, A. D. VIIth Cent.)",NS 65,1934,1934,1928-1937,1.0,Buddhism
A_126,S_37,"Williams, E. T.",Religion,Religion and Philosophy,MASTER_00604,"Worship of Lei Tsu, patron saint of silk workers, The",NS 66,1935,1935,1928-1937,1.0,Religion
A_277,S_49,"Siren, O.",Painting,Arts and Archaeology,MASTER_00605,How the Chinese llok upon the art of painting,NS 66,1935,1935,1928-1937,1.0,Painting
A_278,S_34,Lin Yu-tang（林语堂）,Literature,Literature and Language,MASTER_00606,"Technique and spirit of Chinese poetry, The",NS 66,1935,1935,1928-1937,1.0,Literature
A_279,S_38,"Drake, F. S.",Geography,Geography and Travel,MASTER_00607,China's North - west passage : a chapter in its opening,NS 66,1935,1935,1928-1937,1.0,Geography
A_280,S_7,Lin Tung-chi（林同济）,Language and languages,Literature and Language,MASTER_00608,"Word "" one "" in Chinese poetry, The",NS 66,1935,1935,1928-1937,1.0,Language and languages
A_281,S_3,"Andrew, G. F.",Ethnology,Anthropology and Social Customs,MASTER_00609,Men and matters in the land of the Yellow Earth,NS 66,1935,1935,1928-1937,1.0,Ethnology
A_134,S_25,"Ferguson, J. C.",Archaeology,Arts and Archaeology,MASTER_00610,Inscriptions on bronzes,NS 66,1935,1935,1928-1937,1.0,Archaeology
A_282,S_30,"Dubs, H. H.",Astronomy,Natural Sciences,MASTER_00611,Eclipses during the first fifty years of the earlier Han dynasty,NS 66,1935,1935,1928-1937,1.0,Astronomy
A_134,S_25,"Ferguson, J. C.",Archaeology,Arts and Archaeology,MASTER_00612,"Six horses of T'ang T'ai Tsung, The",NS 67,1936,1936,1928-1937,1.0,Archaeology
A_170,S_29,"Chatley, H.",Architecture,Arts and Archaeology,MASTER_00613,T'ai Chi Shang Yun the chinese astrological theory of creation,NS 67,1936,1936,1928-1937,1.0,Architecture
A_283,S_25,"Gibson, H. E.",Archaeology,Arts and Archaeology,MASTER_00614,"Inscribed bones of Shang, The",NS 67,1936,1936,1928-1937,1.0,Archaeology
A_126,S_37,"Williams, E. T.",Religion,Religion and Philosophy,MASTER_00615,Agricultural rites in the religion of old China,NS 67,1936,1936,1928-1937,1.0,Religion
A_284,S_25,"Prip-Moller, J.",Archaeology,Arts and Archaeology,MASTER_00616,"On the building history of the Pao Shu T'a, Hangchow",NS 67,1936,1936,1928-1937,1.0,Archaeology
A_282,S_31,"Dubs, H. H.",History,History and Chronology,MASTER_00617,Han Kao - Tsu and Hsiang Yu,NS 67,1936,1936,1928-1937,0.5,"History, Ancient"
A_282,S_58,"Dubs, H. H.","History, Ancient",History and Chronology,MASTER_00617,Han Kao - Tsu and Hsiang Yu,NS 67,1936,1936,1928-1937,0.5,"History, Ancient"
A_262,S_24,"Saeki, P. Y.",Christianity,Religion and Philosophy,MASTER_00618,Old problems concerning the Nestorian monument,NS 67,1936,1936,1928-1937,1.0,Christianity
A_285,S_21,"Brown, M. H.",Confucianism,Religion and Philosophy,MASTER_00619,"Chinese attitude to peace and war in pre - Confucian Times, The",NS 67,1936,1936,1928-1937,1.0,Confucianism
A_286,S_38,"Nystrom, E. T.",Geography,Geography and Travel,MASTER_00620,"Geophysical prospecting for gold, metallic ores and petroleum and its possible application in China, The",NS 67,1936,1936,1928-1937,1.0,Geography
A_279,S_6,"Drake, F. S.",Travel,Geography and Travel,MASTER_00621,China's Northwest passage : the struggle for the Tarim Basin in the later Han dynasty,NS 67,1936,1936,1928-1937,1.0,Travel
A_287,S_35,"Ch'en, S. C.",Economics,"Economy, Trade, and Technology",MASTER_00622,"Sang Hung - yang, economist of the early Han",NS 67,1936,1936,1928-1937,1.0,Economics
A_166,S_47,"Sowerby, A. de C.",Art,Arts and Archaeology,MASTER_00623,Animals in Chinese art (presidential address),NS 68,1937,1937,1928-1937,1.0,Art
A_283,S_25,"Gibson, H. E.",Archaeology,Arts and Archaeology,MASTER_00624,Music and musical instruments of Shang,NS 68,1937,1937,1928-1937,1.0,Archaeology
A_264,S_14,"Moyer, R. T.",Agriculture,Natural Sciences,MASTER_00625,Some observations on the agriculture of inner Mongola,NS 68,1937,1937,1928-1937,1.0,Agriculture
A_288,S_31,"Goodrich, L. C.",History,History and Chronology,MASTER_00626,Korean interference with Chinese historical records,NS 68,1937,1937,1928-1937,1.0,History
A_269,S_38,"Gale, E. M.",Geography,Geography and Travel,MASTER_00627,Chekiang highways,NS 68,1937,1937,1928-1937,1.0,Geography
A_166,S_25,"Sowerby, A. de C.",Archaeology,Arts and Archaeology,MASTER_00628,Pottery tomb figures of ancient China (presidential address),NS 69,1938,1938,1938-1948,1.0,Archaeology
A_283,S_37,"Gibson, H. E.",Religion,Religion and Philosophy,MASTER_00629,Domesticated animals of Shang and their sacrifice,NS 69,1938,1938,1938-1948,1.0,Religion
A_183,S_31,"Morgan, E.",History,History and Chronology,MASTER_00630,Times and manners in the age of the Emperor Kang Hsi,NS 69,1938,1938,1938-1948,1.0,History
A_289,S_7,"Stifler, S. R.",Language and languages,Literature and Language,MASTER_00631,"Language students of the East India company's Canton factory, The",NS 69,1938,1938,1938-1948,1.0,Language and languages
A_290,S_7,Wen Yu,Language and languages,Literature and Language,MASTER_00632,"Influence of liquids upon the dissolution of initial consonant groups of the indo sinic families, The",NS 69,1938,1938,1938-1948,1.0,Language and languages
A_166,S_3,"Sowerby, A. de C.",Ethnology,Anthropology and Social Customs,MASTER_00633,Some Chinese animal myths and legends (presidential address),NS 70,1939,1939,1938-1948,1.0,Ethnology
A_291,S_61,"Read, B. E.",Science,Natural Sciences,MASTER_00634,"Dragon in Chinese medicine, The",NS 70,1939,1939,1938-1948,1.0,Science
A_183,S_37,"Morgan, E.",Religion,Religion and Philosophy,MASTER_00635,Sacrifices in ancient China,NS 70,1939,1939,1938-1948,1.0,Religion
A_283,S_7,"Gibson, H. E.",Language and languages,Literature and Language,MASTER_00636,"Evolution of Chinese characters beginning from Shang pictographs, The",NS 70,1939,1939,1938-1948,1.0,Language and languages
A_126,S_37,"Williams, E. T.",Religion,Religion and Philosophy,MASTER_00637,Worshipping imperial ancestors in Peking,NS 70,1939,1939,1938-1948,1.0,Religion
A_166,S_12,"Sowerby, A. de C.",Zoology,Natural Sciences,MASTER_00638,Some remarkable animals of China (presidential address),NS 71,1940,1940,1938-1948,1.0,Zoology
A_291,S_22,"Read, B. E.",Medicine,Natural Sciences,MASTER_00639,Insects used in Chinese medicine,NS 71,1940,1940,1938-1948,1.0,Medicine
A_283,S_35,"Gibson, H. E.",Economics,"Economy, Trade, and Technology",MASTER_00640,Cowries as money during the Shang and Chou periods,NS 71,1940,1940,1938-1948,1.0,Economics
A_279,S_25,"Drake, F. S.",Archaeology,Arts and Archaeology,MASTER_00641,"Inscribed Chou pottery vessel, An",NS 71,1940,1940,1938-1948,1.0,Archaeology
A_292,S_31,"Tomkinson, L.",History,History and Chronology,MASTER_00642,Chinese historical attitudes to peace and war,NS 71,1940,1940,1938-1948,1.0,History
A_293,S_25,"Dunlap, E. W.",Archaeology,Arts and Archaeology,MASTER_00643,"Chin Shan Tsui Temple Peitaiho, The",NS 71,1940,1940,1938-1948,1.0,Archaeology
A_294,S_3,"Poston, D. G.",Ethnology,Anthropology and Social Customs,MASTER_00644,Bits of old Soochow,NS 71,1940,1940,1938-1948,1.0,Ethnology
A_213,S_38,"Fischer, E. S.",Geography,Geography and Travel,MASTER_00645,Jehol,NS 71,1940,1940,1938-1948,1.0,Geography
A_134,S_25,"Ferguson, J. C.",Archaeology,Arts and Archaeology,MASTER_00646,Decorations of Chinese bronzes,NS 72,1946,1946,1938-1948,1.0,Archaeology
A_295,S_25,"Beath, S. S.",Archaeology,Arts and Archaeology,MASTER_00647,Ching Te Chen procelain city of emperors,NS 72,1946,1946,1938-1948,1.0,Archaeology
A_296,S_31,"Roberts, D.",History,History and Chronology,MASTER_00648,Interpretations of Chinese history,NS 72,1946,1946,1938-1948,1.0,History
A_166,S_61,"Sowerby, A. de C.",Science,Natural Sciences,MASTER_00649,Zoological exploration in China,NS 72,1946,1946,1938-1948,1.0,Science
A_213,S_37,"Fischer, E. S.",Religion,Religion and Philosophy,MASTER_00650,"Sacred Lamaist dances, The",NS 72,1946,1946,1938-1948,1.0,Religion
A_297,S_13,"Ruffe, M. D'Auxion de",Law,"Politics, Government, and Law",MASTER_00651,Criminal law in ancient China,NS 72,1946,1946,1938-1948,1.0,Law
A_298,S_3,"Ankerson, W. A.",Ethnology,Anthropology and Social Customs,MASTER_00652,"Chinese shadow play, The",NS 72,1946,1946,1938-1948,1.0,Ethnology
A_299,S_34,"Schwarz, K. L.",Literature,Literature and Language,MASTER_00653,Bibliographical catalogue of European books printed before 1900,NS 72,1946,1946,1938-1948,1.0,Literature
A_300,S_24,"Francis, J. de",Christianity,Religion and Philosophy,MASTER_00654,"Missionary contribution to Chinese nationalism, A",NS 73,1948,1948,1938-1948,1.0,Christianity
A_301,S_12,"House, I. E.",Zoology,Natural Sciences,MASTER_00655,"Butterfly hunting in Pi Hu, S. Chekiang",NS 73,1948,1948,1938-1948,1.0,Zoology
A_302,S_37,Yao Shan-yu,Religion,Religion and Philosophy,MASTER_00656,"Cosmological and anthropological philosophy of Tung Chung - shu, The",NS 73,1948,1948,1938-1948,1.0,Religion
A_303,S_24,Chang Hsing Lang（张星烺）,Christianity,Religion and Philosophy,MASTER_00657,"Cause which induced the monk I - szu, the Nestorian Archbishop of Ch'ang an, to come to China and the exact date of his arrival, The",NS 73,1948,1948,1938-1948,1.0,Christianity
A_304,S_7,"Gillett, M. C.",Language and languages,Literature and Language,MASTER_00658,Some notes on the blue Turkish tongue,NS 73,1948,1948,1938-1948,1.0,Language and languages
A_299,S_34,"Schwarz, K. L.",Literature,Literature and Language,MASTER_00659,Bibliographical catalogue of European books printed before 1900,NS 73,1948,1948,1938-1948,1.0,Literature
